,e,s,i1,i2,c,r,d,compliance,contacts
0,319,99075,317,292,0,0,0,0.8788394613821205,8.580850094042464
1,452,98942,270,241,5,93,0,0.8788794916167116,8.57735236270692
2,598,98796,234,192,7,176,0,0.8791083438931645,8.576559415235888
3,677,98717,183,162,8,256,0,0.8792098049789375,8.575108223327451
4,462,98613,343,252,8,325,0,0.8793158605136099,8.574344226120774
5,521,98554,296,209,11,412,0,0.8794977876965515,8.573823303247991
6,490,98452,322,222,14,503,0,0.8794970815408459,8.572365006249793
7,454,98342,358,240,16,593,0,0.8796680215981322,8.572286582974225
8,539,98178,412,265,16,593,0,0.8797697621462996,8.571032506091234
9,642,97971,482,299,16,593,0,0.8798919197291615,8.569883326774862
10,769,97785,517,323,16,593,0,0.8801069283635853,8.5688373107471
11,838,97614,582,360,16,593,0,0.8802491067545992,8.567243264221352
12,893,97449,453,280,19,909,0,0.8804706702345084,8.56594561056713
13,905,97273,546,351,14,914,0,0.8805570731738205,8.563958251228671
14,860,97111,600,371,14,1046,1,0.8753873091327335,8.572616524705099
15,858,96927,633,378,14,1192,1,0.8735432613715787,8.601059301834646
16,895,96719,678,425,16,1269,1,0.8705959631004321,8.618144507608292
17,908,96541,716,448,15,1374,1,0.8683789983478519,8.635397759683709
18,923,96350,785,496,13,1435,1,0.8663967275242573,8.650847038514492
19,1021,96090,811,530,12,1538,1,0.8645702232795978,8.664035487992088
20,1075,95852,850,565,14,1646,1,0.8630788956799239,8.675509993371953
21,1099,95620,895,564,14,1810,1,0.8617636794731253,8.685484206494026
22,1189,95352,871,559,19,2012,1,0.860537704416416,8.694066133149105
23,1241,95109,858,577,22,2195,1,0.859530928637891,8.702237244605382
24,1233,94857,916,608,22,2366,1,0.8586167302446064,8.708979401580972
25,1234,94618,961,636,25,2528,1,0.8578470631363416,8.715337836350129
26,1237,94383,994,659,23,2706,1,0.8571133831427025,8.72043306590479
27,1207,94145,1061,698,23,2868,1,0.8565229684092871,8.725169153988585
28,1257,93852,1098,720,24,3050,2,0.8560444722296067,8.72918126295955
29,1277,93580,1116,746,22,3260,2,0.8556267420358545,8.732530086547953
30,1326,93292,1162,761,23,3437,2,0.855240619423682,8.7354873465092
31,1421,92962,1202,765,26,3625,2,0.8549585661038797,8.737731054718356
32,1493,92652,1192,753,27,3884,2,0.8547363613810205,8.739807067963978
33,1491,92361,1224,776,27,4122,2,0.8544859592123885,8.741247994292465
34,1501,92079,1261,779,25,4355,3,0.8543297604556482,8.742792505459958
35,1505,91787,1266,794,26,4620,5,0.8541735484157456,8.74378753203608
36,1511,91451,1311,836,27,4862,5,0.8540671292634101,8.744721726418435
37,1547,91105,1348,857,29,5111,6,0.8540217723711072,8.745318320350728
38,1581,90780,1380,877,31,5348,6,0.8539645636020194,8.744562706646773
39,1612,90467,1438,866,33,5581,6,0.8539708163511337,8.744658807657553
40,1674,90113,1474,884,34,5818,6,0.8539538866185475,8.74447620194219
41,1681,89770,1490,911,37,6108,6,0.8539510293420287,8.744758272806576
42,1700,89405,1516,959,37,6380,6,0.8540211926373722,8.744721791657643
43,1754,89026,1555,957,41,6664,6,0.8540971398919047,8.74387148924259
44,1836,88631,1563,932,41,6994,6,0.8541662413931491,8.743241264588997
45,1895,88218,1599,940,44,7301,6,0.8486230539014982,8.752076145479505
46,1923,87847,1613,978,43,7593,6,0.8467231529717065,8.783994493172523
47,1985,87420,1641,1033,43,7875,6,0.8436576411206438,8.802373750079079
48,1985,87041,1690,1071,46,8163,7,0.8413069492492333,8.821312725336947
49,1995,86636,1747,1073,42,8502,8,0.839235935499803,8.8378161008186
50,2010,86208,1785,1102,46,8844,8,0.8372847939121701,8.851824090976354
51,2089,85758,1816,1117,48,9167,8,0.8357015062304106,8.864906614670705
52,2119,85301,1887,1160,49,9479,8,0.828655201982225,8.885997414512866
53,2187,84854,1876,1196,50,9830,10,0.8254321281072442,8.92869526919942
54,2225,84411,1927,1207,49,10173,11,0.8211732315460206,8.956507352542367
55,2259,83949,1964,1233,50,10536,12,0.8177485069773126,8.984059652518548
56,2263,83495,2015,1253,53,10912,12,0.8147800501198407,9.008799151665851
57,2252,83049,2031,1299,54,11306,12,0.8120206009756429,9.029816931765119
58,2304,82550,2069,1295,59,11713,13,0.8096904843023576,9.049028929815908
