,e,s,i1,i2,c,r,d,compliance,contacts
0,711,97775,733,784,0,0,0,0.012937258445587086,17.509505928641072
1,1349,97137,615,669,5,228,0,0.01516357168799722,17.289464793980713
2,1937,96549,501,571,9,436,0,0.026585493317299674,17.216129083320425
3,2439,96047,404,465,14,634,0,0.032085102019597585,17.065005127016985
4,2099,95676,735,613,19,861,0,0.039299264285111296,16.970343082275
5,2389,95386,638,510,24,1056,0,0.04718053462179537,16.882433405647202
6,2297,94840,951,619,27,1269,0,0.05244395995906269,16.766483385338177
7,2131,94418,1214,723,32,1485,0,0.06059785603849703,16.687381255339535
8,2411,93636,1538,901,32,1485,0,0.06712814071456864,16.571058585521605
9,2960,92716,1773,1037,32,1485,0,0.07530599885425786,16.470202480204364
10,3637,91749,1947,1153,32,1485,0,0.08268888280903818,16.35667927233307
11,4091,90749,2283,1363,32,1485,0,0.0904838017840299,16.250068488826056
12,4732,89686,2106,1251,41,2187,0,0.0989619673365426,16.142111638633512
13,5092,88544,2547,1592,36,2192,0,0.10560437730362582,16.015199185778044
14,5275,87441,2696,1725,36,2830,0,0.11534726739318266,15.924082682878547
15,5577,86172,2927,1873,40,3412,2,0.12229813177859267,15.790924621438034
16,5891,84858,3201,2097,45,3908,3,0.1332734214852907,15.685029585927875
17,6206,83480,3648,2342,42,4281,4,0.1437200021473224,15.525516445976018
18,6532,82012,4180,2662,43,4569,5,0.15479159539858614,15.361689358293118
19,6931,80510,4526,2873,43,5115,5,0.16762337676068007,15.207352117353464
20,7330,78842,5056,3190,49,5531,5,0.17936835895089925,15.027504175975766
21,7763,77095,5441,3337,61,6301,5,0.1943019438902425,14.863981202450415
22,8261,75219,5747,3489,78,7204,5,0.20875073137966743,14.664947115883137
23,8649,73363,6076,3661,90,8159,5,0.22508449334175715,14.465737582984504
24,9040,71470,6411,3828,97,9151,6,0.24120434337174304,14.251109564083153
25,9284,69558,6752,4092,112,10199,6,0.2577979004478262,14.042523203695215
26,9414,67681,7136,4313,127,11323,9,0.27504435681241174,13.833466081494327
27,9530,65689,7614,4608,139,12410,13,0.2924364370580947,13.61394861809436
28,9656,63707,7935,4874,143,13672,16,0.3098920558305213,13.402838151340553
29,9735,61735,8287,5101,161,14966,18,0.3271019784927588,13.204303645430345
30,9794,59764,8636,5286,172,16331,20,0.34414109539740106,13.006885789394627
31,9916,57765,8851,5480,183,17786,22,0.3605413114700228,12.816749157764509
