,e,s,i1,i2,c,r,d,compliance,contacts
0,763,97775,737,728,0,0,0,0.012287371893766868,16.118346328609817
1,1363,97175,636,615,4,210,0,0.014544920591077813,15.915374958014462
2,1972,96566,520,531,7,407,0,0.02479604050280254,15.845998331742015
3,2403,96135,411,421,12,621,0,0.02964818101657843,15.713778064482183
4,2017,95758,793,595,16,824,0,0.03579503291566317,15.632533343429358
5,2287,95488,689,497,22,1020,0,0.0434487596025239,15.55353154103652
6,2147,95028,947,618,29,1234,0,0.048133260011196805,15.43530768246349
7,1983,94583,1218,754,34,1431,0,0.05735039302495692,15.359009018207548
8,2185,93950,1480,923,34,1431,0,0.06412018904201419,15.217291142411053
9,2603,93155,1703,1077,34,1431,0,0.07298708006907556,15.10080757103289
10,3212,92276,1872,1178,34,1431,0,0.08126994872821813,14.973996307885065
11,3688,91340,2161,1349,34,1431,0,0.08947195858627166,14.851748501271585
12,4237,90346,1951,1241,44,2184,0,0.09838446465141636,14.736982206824603
13,4718,89232,2349,1476,40,2188,0,0.10595975475838838,14.602696416614236
14,4999,88156,2481,1539,48,2780,0,0.11545501807548521,14.492711363959685
15,5314,86962,2653,1637,56,3380,1,0.12452693568873828,14.353122876676709
16,5578,85762,2952,1843,57,3810,1,0.13552494621806976,14.20552118484464
17,5825,84521,3349,2063,56,4187,2,0.14647533164330442,14.047047424588289
18,6069,83163,3850,2406,53,4458,4,0.1572866766790362,13.890091793880364
19,6488,81668,4214,2658,53,4918,4,0.16926873476405224,13.742349935376822
20,6868,80094,4682,2939,70,5346,4,0.1811018352398145,13.580527096011052
21,7415,78347,5016,3172,88,5961,4,0.19724975471792638,13.40313304502466
22,7946,76575,5285,3349,107,6737,4,0.21274352979274896,13.174671707606
23,8425,74738,5606,3507,125,7598,4,0.23014926646536413,12.953878589043413
24,8810,72858,5951,3721,122,8536,5,0.24729508850587728,12.729755080119892
25,9070,71024,6309,3943,133,9519,5,0.26314092850849846,12.520465938638011
26,9155,69192,6733,4152,148,10616,7,0.2796141020406361,12.326085781603698
27,9200,67375,7164,4417,151,11685,11,0.2961801389189294,12.129081748435096
28,9311,65427,7524,4700,166,12861,14,0.3125063845574698,11.932730801732474
29,9307,63551,7943,4961,182,14044,15,0.3296726543002628,11.740233027433934
30,9505,61519,8312,5185,204,15263,15,0.34620668413813593,11.544200178666523
31,9635,59557,8561,5410,218,16607,15,0.36296398941327473,11.356715298825026
32,9811,57564,8736,5557,223,18093,19,0.3784643536795501,11.174290785737165
33,9705,55722,8965,5702,225,19662,22,0.39270265819900174,11.014870483639704
34,9670,53881,9007,5789,226,21402,28,0.40599609320077257,10.873697827442397
35,9495,52024,9196,5860,236,23158,34,0.41799307965898863,10.744014450453113
36,9264,50293,9285,5896,257,24972,36,0.42984020365088343,10.624889778170203
37,8955,48609,9374,5920,268,26836,41,0.4412266185470377,10.507022223962636
38,8730,46992,9359,5943,277,28656,46,0.4514163007016326,10.39634646086563
39,8349,45532,9390,5921,283,30478,50,0.4606818838343557,10.29862197226292
40,7995,44029,9484,5867,297,32276,55,0.46884389551766936,10.214454031130508
41,7714,42579,9371,5763,300,34212,64,0.4763243797345415,10.136885835210148
42,7333,41276,9238,5704,304,36076,72,0.4826539395964944,10.070918748782564
43,6978,40014,8956,5571,312,38092,80,0.4888684538577157,10.01448849991617
44,6657,38875,8650,5375,315,40046,85,0.49371278203171143,9.958663372188123
45,6260,37769,8288,5247,322,42029,88,0.4972845548171448,9.917744768495655
46,5809,36770,8059,5084,321,43868,92,0.499997220192579,9.890491898574854
47,5513,35763,7716,4889,318,45707,97,0.5012661554847729,9.874564803406994
48,5104,34910,7305,4705,310,47563,106,0.5011086219398945,9.87722356608179
49,4813,34062,6885,4533,312,49283,115,0.5001173171949856,9.891284294739803
50,4450,33319,6558,4282,295,50974,125,0.49792978736076204,9.915790299731476
51,4145,32625,6182,4040,295,52586,130,0.49486605651650545,9.951346453031412
52,3799,31964,5929,3840,285,54048,138,0.4911300143028206,9.991274145770415
53,3516,31394,5577,3542,289,55541,144,0.487479329293487,10.039078170369006
54,3219,30843,5199,3318,285,56987,152,0.4827632967945481,10.085807314282496
55,2988,30331,4869,3088,287,58281,159,0.47804748784509443,10.14055537341359
56,2784,29841,4534,2855,276,59543,170,0.47276777335779047,10.19698282392626
57,2560,29404,4284,2627,274,60677,177,0.46730248645312666,10.25664374324596
58,2378,29016,3980,2395,269,61780,185,0.4622235769638021,10.314112137642717
59,2187,28656,3719,2208,260,62785,188,0.4563030622740674,10.37129717333235
60,2037,28294,3393,2039,260,63786,194,0.4510927706876939,10.432167903390397
61,1844,27997,3165,1904,251,64644,198,0.4455766356177425,10.48769600099918
62,1694,27710,2912,1746,245,65494,202,0.44024057235063935,10.54429589785069
63,1542,27474,2677,1626,235,66239,210,0.43463844153181175,10.599947012028139
64,1413,27243,2471,1498,221,66939,218,0.4291575542044392,10.658520567588795
65,1248,27046,2263,1407,204,67612,223,0.42299246905877297,10.718754463681275
66,1174,26823,2075,1322,181,68192,236,0.41694514439137836,10.785906327660685
67,1078,26632,1893,1240,162,68753,245,0.4108942120874041,10.85307806567903
68,1008,26466,1747,1110,152,69272,248,0.40492510308270047,10.915970481116267
69,934,26309,1596,1002,139,69769,254,0.39909941192819853,10.978382609786065
70,889,26157,1453,905,128,70215,256,0.3930077527929378,11.0401116880441
71,788,26035,1359,834,117,70609,261,0.3869693683365235,11.106467980921279
72,696,25936,1253,771,102,70976,269,0.38102595183645854,11.170445139423537
73,640,25826,1145,683,93,71343,273,0.37556483360366344,11.23394729684332
74,584,25725,1063,625,87,71641,278,0.37011861812900293,11.293225284933309
75,525,25632,975,578,77,71936,280,0.36489195907778615,11.351355813966439
76,489,25546,885,554,72,72175,282,0.3598790080691246,11.409070272219962
77,477,25459,797,510,66,72412,282,0.3552631008531182,11.462979494215707
78,432,25394,748,472,68,72607,282,0.35100800699773166,11.512722991449523
79,398,25327,674,424,63,72834,283,0.34685632228626045,11.558433721186885
80,365,25267,616,384,62,73025,284,0.3430267474699825,11.603797627747758
81,346,25200,564,356,54,73197,286,0.33913257440331523,11.646010223002198
82,312,25147,525,325,53,73355,286,0.33567426810481105,11.688251436391885
83,285,25109,474,289,53,73506,287,0.33275597511092925,11.724951692248016
84,256,25071,447,261,50,73630,288,0.33003293365778297,11.754164515661037
85,239,25028,417,252,45,73732,290,0.32741517831306177,11.782959730050159
86,222,24978,385,241,40,73846,291,0.32489802586634087,11.811673905084449
87,205,24942,359,219,39,73947,292,0.3226130249537022,11.840118199373098
88,194,24915,322,201,34,74043,294,0.32035491458592685,11.865498865380708
89,188,24883,289,186,29,74133,295,0.318046260298402,11.891061307727288
90,175,24853,257,174,26,74222,296,0.31595124891911536,11.916918034479846
91,151,24827,255,161,24,74289,296,0.31402897607183,11.940201066683887
92,134,24808,233,152,22,74358,296,0.31212031977124954,11.961227229289113
93,129,24786,221,131,21,74417,298,0.3106004190413284,11.981577739096512
94,114,24769,204,113,20,74484,299,0.3089845697131033,11.99855315071053
95,105,24748,184,110,15,74541,300,0.30725465271031677,12.016519100482093
96,88,24739,181,101,15,74578,301,0.30576078222865577,12.036249141372993
97,84,24724,170,93,14,74617,301,0.30428110723421964,12.053555243241547
98,81,24705,153,89,13,74661,301,0.30292236768660735,12.069961482507244
99,78,24691,130,79,13,74711,301,0.3017758206169831,12.084822993212182
100,67,24681,125,69,15,74745,301,0.3008011262485641,12.09710294445818
101,67,24672,112,64,15,74772,301,0.29989606742735525,12.108203899444614
102,58,24666,96,63,14,74805,301,0.29898743815753703,12.118477645997718
103,49,24656,91,57,12,74836,302,0.2982323637302936,12.12813246575342
104,41,24650,81,55,11,74863,302,0.2974523150288991,12.136661907002809
105,37,24644,73,54,8,74885,302,0.296626632730373,12.146186579940387
106,36,24636,64,50,8,74907,302,0.2958931809071302,12.156009181208436
107,36,24630,59,44,9,74923,302,0.2952355551207589,12.164356661703206
