,e,s,i1,i2,c,r,d,compliance,contacts
0,747,97775,763,718,0,0,0,0.012087329998852911,17.43900313310191
1,1375,97147,667,630,4,180,0,0.014336711800501133,17.23952715208846
2,2025,96497,565,501,9,406,0,0.02435579486990445,17.172764493422644
3,2565,95957,467,377,12,625,0,0.0291125342913933,17.047147583216287
4,2230,95545,816,550,14,848,0,0.03515780190782643,16.963292699979274
5,2551,95224,698,456,19,1055,0,0.042366706421674845,16.88751351891126
6,2419,94728,950,627,23,1256,0,0.04641700808735723,16.780144093036125
7,2181,94316,1229,796,23,1458,0,0.05473011049492656,16.71915822394313
8,2359,93598,1566,999,23,1458,0,0.060224723686204726,16.593654483357465
9,2800,92745,1823,1154,23,1458,0,0.06868315675612603,16.494886702768348
10,3485,91739,2019,1279,23,1458,0,0.07615862921578678,16.36675532379541
11,4156,90572,2340,1454,23,1458,0,0.08451415135198592,16.25033896404343
12,4879,89437,2116,1343,37,2191,0,0.09313371275932944,16.12788001540381
13,5351,88247,2562,1615,33,2195,0,0.1017217594168922,15.991955049960065
14,5545,87200,2749,1653,42,2814,0,0.11207713865644539,15.865012172886855
15,5833,85906,2979,1779,49,3456,1,0.12313358381351083,15.707675696179036
16,5989,84583,3359,2026,52,3993,1,0.13506324825261842,15.55045653835392
17,6120,83317,3807,2301,52,4405,1,0.14667137847404993,15.38490939411002
18,6315,81932,4340,2637,51,4727,1,0.15879896569003907,15.223037483510724
19,6798,80402,4656,2872,57,5217,1,0.17137984860205033,15.058807211621795
20,7272,78634,5223,3187,59,5627,1,0.18445920727227916,14.88428727093142
21,7723,76860,5616,3399,67,6337,1,0.19839730442855674,14.703329268339257
22,8369,74948,5837,3591,79,7178,1,0.21266785373347616,14.510364046890707
23,8947,72985,6046,3761,95,8168,1,0.2274853040814001,14.314110906141543
24,9387,71015,6257,3913,104,9322,5,0.2433086673195969,14.118536751178624
25,9540,69094,6654,4149,121,10440,5,0.2586914569372127,13.92049964532428
26,9683,67177,7018,4369,130,11616,10,0.2752672957764724,13.718763298118775
27,9668,65280,7585,4667,132,12660,11,0.29232203337936796,13.505599427919105
28,9650,63335,7999,4922,140,13943,14,0.3090159063538603,13.29910741579398
29,9675,61340,8398,5170,158,15246,16,0.32608418478788476,13.099148178649758
30,9773,59321,8777,5446,173,16496,17,0.3436374216316113,12.898432548192693
31,9861,57316,9126,5629,189,17861,21,0.36099431786928954,12.701258606294635
32,9846,55434,9379,5743,198,19382,21,0.37775218876301414,12.509104306661804
33,9845,53490,9475,5824,221,21123,25,0.39372305211812014,12.333882396194527
34,9719,51621,9586,5934,234,22879,30,0.40931011177363497,12.162134868786607
35,9451,49870,9616,6011,239,24781,35,0.42402597580128737,12.003193000962108
36,9145,48171,9613,6056,245,26732,41,0.4373252375568763,11.856828982933251
37,8902,46532,9514,6067,255,28686,47,0.4497235636569821,11.72399875654761
38,8547,44943,9556,6048,256,30597,56,0.4608137613339347,11.606494255953677
39,8128,43493,9556,6000,280,32487,59,0.4708066951007931,11.504801322518261
40,7786,42084,9456,5954,297,34363,63,0.4805118494818516,11.411798791839804
41,7416,40755,9295,5869,297,36300,71,0.48829044593484716,11.325565633592305
42,7021,39511,9099,5709,300,38287,76,0.494896446895072,11.261020480522463
43,6606,38337,8861,5517,316,40283,83,0.5004546016031718,11.210232674512932
44,6259,37234,8505,5318,329,42272,86,0.5049147774478925,11.165742652905127
45,5837,36247,8237,5113,325,44151,93,0.5077550235388061,11.136064223098364
46,5511,35244,7842,4893,323,46087,103,0.5092428155038716,11.125187371184353
47,5137,34374,7419,4691,326,47945,111,0.5098463792628181,11.12096236945013
48,4833,33504,7104,4429,325,49689,119,0.5100006097328665,11.127168634751747
49,4468,32766,6739,4198,324,51378,130,0.5090041599539196,11.135709989987705
50,4195,32052,6341,3944,327,53008,136,0.5076341761760725,11.152486292680942
51,3876,31368,5965,3734,322,54592,146,0.5057975331931316,11.174761940251496
52,3594,30780,5628,3491,321,56034,155,0.5036715485331339,11.200001027176329
53,3278,30226,5282,3298,325,57427,167,0.5013533408674958,11.226164651979415
54,3045,29721,4944,3045,324,58752,172,0.49885829844930174,11.250581182585938
55,2816,29236,4630,2829,302,60010,180,0.49435310458010173,11.284611247638262
56,2560,28808,4281,2688,294,61182,190,0.48973198508900834,11.338885212603037
57,2387,28393,3978,2476,281,62293,195,0.48445372045901725,11.392711152263152
58,2210,28016,3732,2289,276,63278,202,0.47895190209792626,11.451507514115024
59,2065,27656,3381,2142,266,64281,212,0.47339353406636087,11.511108774544674
60,1866,27370,3148,1990,251,65159,219,0.46752788112260835,11.5699157864277
61,1715,27093,2880,1816,238,66033,228,0.4614363252993028,11.635481156218129
62,1568,26825,2686,1687,226,66775,236,0.4551480673024686,11.70035604137576
63,1425,26591,2473,1563,213,67493,245,0.44867861627650185,11.767688540952378
64,1268,26388,2270,1442,193,68190,252,0.442035098877591,11.838621699144081
65,1196,26174,2082,1328,171,68795,257,0.43480781317131545,11.913235375070848
66,1099,25994,1878,1255,158,69354,265,0.4277123820014644,11.991863185175477
67,1000,25825,1768,1128,151,69861,270,0.42129676673649236,12.065957243120607
68,905,25686,1612,1033,140,70351,276,0.4145895613230838,12.13423224824046
69,849,25539,1486,934,130,70784,281,0.40857328653806413,12.20433026389852
70,761,25413,1347,872,116,71209,285,0.40231856726105486,12.268291236644629
71,700,25294,1220,802,107,71591,289,0.3967602978161155,12.333281730553095
72,644,25181,1098,733,97,71956,294,0.391062941051824,12.394052540318636
73,596,25090,997,687,86,72247,300,0.38584818844500135,12.453136983109742
74,521,25018,926,628,76,72530,304,0.38082227558113574,12.508930470509762
75,480,24933,843,569,63,72809,306,0.3755445161999164,12.563672899650088
76,438,24856,779,518,55,73050,307,0.3704067709130902,12.621394118578376
77,380,24801,712,495,51,73257,307,0.36553804935013734,12.675333860620425
78,354,24736,645,439,45,73477,307,0.36107017301241606,12.726154419485676
79,339,24679,578,398,39,73662,308,0.3565168528222934,12.774445474715892
80,307,24626,539,353,35,73834,309,0.35246256249136254,12.82363464299874
81,270,24586,502,328,33,73974,310,0.34848093464406504,12.868461796970431
82,252,24549,444,294,29,74125,310,0.34473386059107786,12.912695268351778
83,233,24503,405,272,25,74252,313,0.34133042525778745,12.955408233235161
84,220,24459,369,246,25,74370,314,0.33834758755741545,12.992129182006257
85,193,24433,338,217,25,74483,314,0.33548323424581383,13.024356270729472
86,182,24404,301,203,24,74574,315,0.3329829965236186,13.055864388614127
87,169,24380,283,186,21,74649,315,0.3305977847183,13.084360839681977
88,161,24342,253,177,20,74735,315,0.3283925752104256,13.111469589931156
89,141,24318,233,164,20,74811,316,0.3264582679163099,13.135724417494941
90,135,24298,217,151,20,74866,316,0.3247238075675596,13.157525429267222
91,124,24280,199,133,17,74934,316,0.3230438323229519,13.17659863123467
92,120,24260,172,127,18,74990,316,0.32157177269122467,13.194827577676673
93,95,24247,168,116,17,75043,317,0.3202229575672332,13.211162813520355
94,90,24228,169,99,17,75083,317,0.31904886733867727,13.22641753919718
95,83,24215,157,94,16,75121,317,0.3177944500010726,13.240238597625627
96,80,24200,144,79,14,75169,317,0.3166071392264483,13.25455788977682
97,77,24183,133,66,12,75215,317,0.3154161090213104,13.268856857867567
98,73,24174,128,58,9,75244,317,0.31420978006917044,13.282574134667376
99,68,24160,120,56,7,75275,317,0.31309754198690365,13.296394897656501
100,63,24152,112,53,7,75299,317,0.3120197773927221,13.308834368498049
101,57,24143,89,53,7,75337,317,0.3112058919513752,13.320221136594663
102,46,24137,81,54,6,75362,317,0.31035797076132615,13.329156938127605
103,44,24130,72,52,6,75382,317,0.30968220783612094,13.337924118157817
104,36,24124,70,50,4,75402,317,0.30895016104009454,13.34563233461778
105,31,24121,63,45,3,75423,317,0.3082965461292119,13.353556948514905
106,24,24119,58,46,3,75436,317,0.30769231407714626,13.360744904215414
107,24,24113,49,42,3,75455,317,0.30716713745727736,13.367393871431792
108,21,24109,49,36,3,75468,317,0.3066794434772955,13.373088397474689
109,22,24102,49,27,3,75483,317,0.30623391747364814,13.378401327540232
110,21,24100,39,23,2,75501,317,0.3057298411237747,13.38302465750593
111,21,24098,36,19,2,75510,317,0.3053538203751226,13.388440035998743
112,15,24098,29,18,2,75524,317,0.304927864599368,13.392705062894844
113,15,24094,26,17,1,75533,317,0.3045089556800586,13.397298931704324
114,8,24094,25,16,1,75542,317,0.3041787617957072,13.401866370399329
115,9,24091,25,12,1,75548,317,0.30385725111652395,13.405495368632703
116,13,24085,20,12,1,75555,317,0.3035690717636354,13.409044917976459
117,16,24082,14,12,1,75561,317,0.30332206310678433,13.412264261963982
118,14,24080,14,13,1,75564,317,0.30309061943565246,13.41509013590289
119,15,24079,12,13,1,75566,317,0.3029091555089347,13.417299715197847
120,12,24079,13,9,0,75573,317,0.30269629861641134,13.419651035163046
121,7,24078,15,9,0,75577,317,0.3025384479818381,13.421730139128691
122,6,24076,14,6,1,75583,317,0.3024201488201438,13.423516524295204
123,5,24075,13,7,1,75585,317,0.30223747166064435,13.42493762420596
124,4,24075,13,6,1,75587,317,0.3021248196082338,13.426758477181773
125,4,24075,13,6,1,75587,317,0.3020176378506151,13.428148376143392
126,4,24074,11,5,1,75591,317,0.301908357484499,13.429311098429993
127,3,24073,12,6,1,75591,317,0.30182986356755537,13.430345340606932
128,2,24073,10,6,1,75594,317,0.30177080154236835,13.43125440551865
129,3,24072,6,4,1,75600,317,0.3017146367349622,13.43171393013435
130,5,24070,3,4,1,75603,317,0.30163159249220045,13.432548958112536
131,4,24070,2,4,1,75605,317,0.3015793749110955,13.433331786637035
132,3,24070,2,4,1,75606,317,0.3015284901099676,13.43391048170539
133,3,24070,2,4,1,75606,317,0.3014920257814844,13.43442075697332
134,2,24070,2,4,0,75608,317,0.3014611021082924,13.43479316833238
135,0,24070,3,3,0,75610,317,0.30143149977429634,13.435096745066504
136,0,24070,3,2,0,75611,317,0.3013580748490661,13.435651654429138
137,1,24069,3,2,0,75611,317,0.3013435642032831,13.436134080991133
138,1,24069,3,2,0,75611,317,0.30129341034516444,13.43646193583308
139,1,24069,3,1,0,75612,317,0.3012654035897592,13.436880470679567
140,2,24068,2,1,0,75613,317,0.30124312442321655,13.437045835687595
141,3,24067,2,1,0,75613,317,0.30123015539680426,13.437478631962835
142,3,24066,3,0,0,75614,317,0.30120904622547995,13.437399789517396
143,3,24066,1,0,0,75616,317,0.301193190260737,13.437659909226088
144,4,24065,1,0,0,75616,317,0.30118566485027715,13.437887111981398
145,3,24065,2,0,0,75616,317,0.30116414274151115,13.438047109719584
146,2,24065,3,0,0,75616,317,0.3011344510114401,13.438319798656748
147,1,24065,4,0,0,75616,317,0.3011477861412154,13.4384792609855
148,1,24065,4,0,0,75616,317,0.30112615674113735,13.438700891932836
149,1,24064,4,1,0,75616,317,0.30109168815987974,13.439033642935293
150,1,24064,3,1,0,75617,317,0.3011047412129618,13.439121060744812
151,1,24064,3,1,0,75617,317,0.3010861683810184,13.439045484197399
152,1,24064,3,1,0,75617,317,0.30111237539902846,13.439039265996898
153,1,24064,2,1,0,75618,317,0.30110461673940603,13.438889648367482
154,0,24064,1,2,0,75619,317,0.30112839058176954,13.438639861828301
155,0,24064,0,2,0,75620,317,0.3011359708485064,13.438538633892449
156,0,24064,0,2,0,75620,317,0.3011333719637601,13.438489460770134
157,0,24064,0,1,0,75621,317,0.30112186741974006,13.43855603353423
158,0,24064,0,1,0,75621,317,0.30111676655206876,13.438637765169865
159,0,24064,0,1,0,75621,317,0.30112903967073346,13.438802866821579
160,0,24064,0,1,0,75621,317,0.3011212058072855,13.438906884415545
161,0,24064,0,1,0,75621,317,0.3011006482835041,13.43892230188006
162,0,24064,0,0,0,75622,317,0.30112325564645326,13.438961558258189
163,0,24064,0,0,0,75622,317,0.30109508668386387,13.438698428777752
164,0,24064,0,0,0,75622,317,0.3011337200185257,13.438789442734523
165,0,24064,0,0,0,75622,317,0.3011161092050129,13.438726269075042
166,0,24064,0,0,0,75622,317,0.30108848642486596,13.438900458594114
167,0,24064,0,0,0,75622,317,0.3011159086561547,13.439070551274819
168,0,24064,0,0,0,75622,317,0.3011235250811563,13.438922086909082
169,0,24064,0,0,0,75622,317,0.3010956399816061,13.438912054916393
170,0,24064,0,0,0,75622,317,0.3010919009488061,13.439008835106865
171,0,24064,0,0,0,75622,317,0.30107883537129043,13.43924344024737
172,0,24064,0,0,0,75622,317,0.30110034191204393,13.439329662657473
173,0,24064,0,0,0,75622,317,0.30108740776170506,13.439050580778941
174,0,24064,0,0,0,75622,317,0.30110167574673136,13.439002242723024
175,0,24064,0,0,0,75622,317,0.30108081708152923,13.439105304029583
176,0,24064,0,0,0,75622,317,0.30107643696916586,13.43903100871091
177,0,24064,0,0,0,75622,317,0.3010748849598162,13.439166747184736
178,0,24064,0,0,0,75622,317,0.30108185598363246,13.439026424602778
179,0,24064,0,0,0,75622,317,0.3010571731262443,13.43921737692995
