,e,s,i1,i2,c,r,d,compliance,contacts
0,727,97775,776,725,0,0,0,0.012269684908210982,17.39876266757295
1,1348,97154,667,623,8,203,0,0.014517768463982806,17.193344799675014
2,1942,96560,568,518,16,399,0,0.025530851561153745,17.12156473041888
3,2434,96068,460,419,18,604,0,0.031528551200702255,16.973207047248334
4,2134,95641,810,579,22,817,0,0.038218412008669454,16.862703275868782
5,2427,95348,681,477,27,1043,0,0.04682016165521211,16.773186195549247
6,2325,94829,942,612,35,1260,0,0.05212505347210588,16.644178479077272
7,2153,94407,1212,730,39,1462,0,0.0616570107813184,16.55945966468511
8,2373,93695,1509,925,39,1462,0,0.06866079309199223,16.41841216309034
9,2805,92836,1760,1101,39,1462,0,0.07794063441976448,16.298261171218986
10,3488,91860,1933,1221,39,1462,0,0.08657178256726947,16.164123811250885
11,4057,90772,2260,1413,39,1462,0,0.09535807714746192,16.033801357096802
12,4714,89693,2076,1292,54,2174,0,0.10498129249603952,15.908091629560984
13,5178,88517,2515,1565,46,2182,0,0.11456812274690915,15.757612929187733
14,5394,87442,2677,1641,44,2804,1,0.12457790959951466,15.614400675910492
15,5670,86190,2919,1781,47,3395,1,0.1333219747870924,15.467970163665763
16,5870,84902,3277,2019,50,3884,1,0.14527443858965033,15.350369290372212
17,6192,83501,3672,2276,51,4310,1,0.15557490470769053,15.200536615323562
18,6469,82048,4228,2603,51,4602,2,0.1665760314197551,15.047346519882375
19,6954,80488,4550,2837,54,5118,2,0.17916992825495406,14.898447778010244
20,7410,78780,5047,3170,60,5534,2,0.1910694566554134,14.726192643856088
21,7813,77089,5380,3413,70,6236,2,0.20519311272877266,14.563631613875986
22,8285,75216,5690,3645,85,7080,2,0.21954089539995922,14.378321186601136
23,8699,73349,5982,3830,100,8041,2,0.23554831184935285,14.192354219418812
24,9033,71455,6292,3992,104,9120,7,0.2514894534507762,13.989955812577005
25,9271,69509,6663,4250,122,10181,7,0.26826925553883957,13.791096415897242
26,9448,67641,6958,4470,129,11347,10,0.2863902320405227,13.584003354355279
27,9390,65826,7473,4753,138,12413,10,0.30263180823389246,13.366530027573987
28,9426,63923,7874,4967,153,13650,10,0.3198742758473734,13.167691019017745
29,9481,61974,8277,5170,166,14923,12,0.3366662653298702,12.964945056093958
30,9503,60006,8633,5359,176,16310,16,0.35412274127192644,12.759873874050658
31,9632,58009,8917,5490,190,17745,20,0.3708987575582859,12.560109262877571
32,9830,55996,9061,5601,216,19276,23,0.38803017165839754,12.36699176070221
33,9801,54122,9249,5608,228,20966,29,0.40494214035887227,12.171282370934058
34,9674,52300,9412,5703,240,22641,33,0.4205201621694998,11.986136020441082
35,9463,50543,9458,5752,250,24498,39,0.4356190306301107,11.82416634876854
36,9168,48841,9536,5804,250,26362,42,0.44844605747224536,11.67752612997508
37,8695,47301,9653,5806,257,28244,47,0.45939976415422157,11.560385989334463
38,8382,45740,9594,5793,272,30170,52,0.46919966291972776,11.465966176318576
39,8043,44257,9530,5811,283,32024,55,0.4783624443836812,11.378407967868807
40,7687,42856,9520,5763,284,33834,59,0.48621066687698833,11.296863139536288
41,7268,41573,9368,5714,289,35727,64,0.49274335384824725,11.228162747222367
42,7012,40289,9105,5568,305,37656,68,0.49820136597515874,11.174620305805455
43,6646,39094,8864,5402,315,39608,74,0.5027932168631175,11.132681699046623
44,6315,37942,8494,5258,305,41605,84,0.5056739452367133,11.10068640794592
45,5998,36858,8061,5079,307,43611,89,0.507481135710533,11.084819894618139
46,5700,35873,7723,4826,298,45485,98,0.5079375658269939,11.078264917963836
47,5332,34957,7394,4617,301,47301,101,0.5071528974343126,11.0851296622795
48,4988,34106,7000,4449,306,49048,106,0.5060465721441431,11.098587568226007
49,4645,33297,6647,4252,295,50757,110,0.5041103757903991,11.118909901179212
50,4289,32569,6413,4030,288,52295,119,0.5013237204866692,11.146775069577528
51,3979,31894,6068,3799,279,53859,125,0.4975723211641752,11.185387306127517
52,3683,31274,5724,3576,275,55337,134,0.49317005978613065,11.234224859655315
53,3425,30681,5392,3358,276,56732,139,0.4885482842067946,11.28658895577374
54,3135,30162,5072,3204,255,58027,148,0.4832429664701324,11.340462826143495
55,2887,29682,4724,2996,245,59314,155,0.4778625725886539,11.400173690396707
56,2697,29197,4426,2774,240,60507,162,0.47194716700578176,11.457930649192305
57,2497,28777,4105,2563,228,61664,169,0.465637917110849,11.524932534115212
58,2279,28402,3784,2393,223,62747,175,0.4592844690246008,11.59794680450708
59,2128,28034,3493,2218,207,63740,183,0.45239444826226616,11.669434101188106
60,1990,27692,3264,2011,194,64661,191,0.4454763475319317,11.74724359442149
61,1813,27384,3043,1866,187,65512,198,0.43835697373847027,11.822168695574195
62,1696,27081,2806,1714,178,66321,207,0.43190779425598497,11.894515653973594
63,1546,26856,2587,1580,168,67056,210,0.4254680864755409,11.962277101696452
64,1424,26610,2403,1457,156,67731,222,0.41952179853757937,12.026548073354668
65,1299,26393,2228,1354,136,68361,232,0.4132580032906341,12.088540328819386
66,1179,26205,2076,1221,129,68957,236,0.40743852147641596,12.154998765129859
67,1044,26037,1928,1153,119,69478,244,0.401500448665007,12.217492809522948
68,982,25874,1767,1059,109,69964,248,0.39578963753214935,12.279189839938699
69,878,25732,1599,988,104,70447,255,0.39048787579324956,12.341712014441816
70,810,25583,1464,920,100,70868,258,0.3853808450728496,12.39715907605307
71,760,25445,1349,848,92,71249,260,0.38043585261900154,12.450604082770134
72,706,25331,1224,773,88,71617,264,0.3756497486141358,12.504051570070713
73,650,25224,1120,698,89,71956,266,0.3713811467448512,12.553839783209895
74,597,25135,994,658,83,72268,268,0.3669441997563027,12.60115063968218
75,540,25043,901,597,83,72569,270,0.36299484860698894,12.65162962755613
76,487,24958,838,573,77,72799,271,0.35873648125935836,12.697386893073627
77,448,24883,775,504,72,73048,273,0.3550762797753569,12.743824710895563
78,394,24830,715,454,71,73265,274,0.35142996239300617,12.78518462630769
79,370,24765,662,408,61,73459,278,0.3477490644660648,12.82492635099197
80,343,24700,624,370,56,73631,279,0.34432737827190213,12.86603005551648
81,314,24644,580,336,50,73797,282,0.34092789631050807,12.904199158537477
82,285,24598,539,310,41,73947,283,0.3373864377494288,12.943144645464876
83,271,24559,480,273,40,74097,283,0.3342919897096968,12.982671661147721
84,244,24521,433,247,34,74241,283,0.33110924335477687,13.016770388947721
85,215,24485,397,234,29,74358,285,0.32811675519934036,13.05195037723892
86,188,24456,362,218,23,74470,286,0.3252962478454327,13.085826896663631
87,164,24434,338,199,17,74565,286,0.32237701705616784,13.117680458725165
88,150,24409,303,181,17,74657,286,0.3198212449420574,13.149287096823333
89,139,24382,272,165,18,74741,286,0.3175021056252066,13.176887237571927
90,133,24352,245,153,14,74820,286,0.31511816884351473,13.202261181865737
91,136,24320,232,142,13,74874,286,0.3131112885637297,13.22874147941718
92,126,24308,209,122,12,74940,286,0.311155558214221,13.251257060753897
93,118,24291,186,105,11,75006,286,0.30927654346830336,13.27272225798892
94,115,24267,166,96,11,75062,286,0.30770322271557055,13.293416117491265
