,e,s,i1,i2,c,r,d,compliance,contacts
0,754,97775,728,746,0,0,0,0.012588755326145005,18.244260941928292
1,1402,97127,634,622,4,214,0,0.014851953398854015,18.029362126701223
2,2044,96485,539,522,5,408,0,0.025354078184704174,17.959596700218206
3,2569,95960,432,413,9,620,0,0.03000427166843336,17.825276732632567
4,2228,95547,802,582,13,831,0,0.036305814770122596,17.741858446645573
5,2537,95238,695,480,21,1032,0,0.04366148286274486,17.660800145853447
6,2449,94678,963,632,24,1257,0,0.04867746187200305,17.548143373596012
7,2272,94213,1269,775,26,1448,0,0.05742578110767365,17.467294704519947
8,2508,93452,1602,967,26,1448,0,0.06392979413359334,17.335904704126786
9,2966,92581,1877,1105,26,1448,0,0.07276693592168157,17.230353037316778
10,3691,91547,2068,1223,26,1448,0,0.08052744704122944,17.10483684450056
11,4199,90479,2424,1427,26,1448,0,0.0889267761519538,16.987105992420332
12,4827,89386,2230,1332,34,2194,0,0.09791271508710073,16.86759303881963
13,5365,88087,2670,1653,30,2198,0,0.10553052427703292,16.72947339995015
14,5629,86952,2804,1742,39,2837,0,0.11593395455870859,16.620260626503114
15,5876,85671,3052,1886,46,3471,1,0.12535240734914466,16.46799837447271
16,6130,84349,3386,2095,55,3987,1,0.13934475118036196,16.329369173378947
17,6345,83041,3799,2362,55,4400,1,0.1511375075657128,16.144795570814857
18,6558,81529,4417,2734,57,4707,1,0.1646141341386328,15.967409212623576
19,6997,79955,4773,2953,60,5263,2,0.1782556157638194,15.787864272649427
20,7472,78199,5288,3254,66,5722,2,0.19165594954301585,15.601401986705843
21,7976,76373,5665,3438,75,6474,2,0.20683287505765438,15.423486318864784
22,8547,74494,5991,3549,89,7331,2,0.22217184916433888,15.21646807193987
23,8959,72570,6257,3761,103,8351,2,0.23840915904875515,15.014476079517308
24,9359,70596,6566,3958,110,9409,5,0.25533713510847894,14.80666285207329
25,9612,68587,6929,4258,124,10488,5,0.27173807528021776,14.590757352724983
26,9721,66652,7266,4448,129,11778,9,0.28976755006139054,14.384669144499092
27,9761,64733,7749,4709,130,12907,14,0.30579034511526865,14.16833170114778
28,9728,62842,8117,4984,123,14193,16,0.3221616493202842,13.974952450806114
29,9793,60803,8496,5257,133,15502,19,0.33722698196205964,13.795136095427644
30,9711,58876,8869,5585,147,16792,23,0.3528523074081879,13.624860385572523
31,9741,56911,9159,5718,158,18291,25,0.3687706721470607,13.449410994143804
32,9770,54963,9408,5814,174,19848,26,0.3837037318255875,13.273630066727
33,9739,53103,9558,5799,197,21574,33,0.3998536207166677,13.108015501011522
34,9553,51250,9658,5912,214,23380,36,0.4148372158624532,12.921199696437416
35,9296,49580,9636,5982,220,25248,41,0.4301036753895826,12.763225989653233
36,9051,47860,9716,5943,244,27145,44,0.44336401988121493,12.61087695188004
