,e,s,i1,i2,c,r,d,compliance,contacts
0,786,97775,711,731,0,0,0,0.8795111603174245,8.483205157665235
1,1188,97373,621,618,3,200,0,0.8794497480144899,8.474681243060939
2,1549,97012,520,507,7,408,0,0.8792770289097096,8.475715888928313
3,1843,96718,419,417,9,597,0,0.879078708600954,8.4762171977269
4,1266,96509,802,614,15,797,0,0.8788422975259034,8.478219676178748
5,1438,96337,707,509,17,995,0,0.8792654007893067,8.478971431898154
6,1339,96034,853,563,22,1192,0,0.8794062245083142,8.475798464583987
7,1239,95773,959,590,29,1413,0,0.8795177219928828,8.475160030930642
8,1423,95295,1134,709,29,1413,0,0.8791311190328623,8.47620596739163
9,1628,94881,1269,783,29,1413,0,0.8796297952319011,8.476113020953466
10,1879,94458,1377,847,29,1413,0,0.8794405082143941,8.474095438518525
11,1955,94079,1561,966,29,1413,0,0.8797528758897399,8.473508132786181
12,2071,93702,1222,780,37,2191,0,0.879713714531063,8.470981252887206
13,2017,93278,1519,961,34,2193,1,0.8795939295195067,8.471688260164974
14,1933,92948,1550,942,37,2592,1,0.8439289435605477,8.533670309453584
15,1913,92545,1597,957,40,2950,1,0.8437695929223222,8.717663961032185
16,1939,92140,1655,984,39,3244,2,0.8441893211776977,8.719039108508634
17,1929,91773,1761,1046,41,3451,2,0.8440522012374712,8.717752266495568
18,1923,91355,1916,1143,39,3623,4,0.8442614350151574,8.716665401504986
19,2007,90941,1939,1147,38,3926,5,0.8439897054788076,8.717268241790189
20,2053,90492,2042,1186,41,4184,5,0.8441455722956657,8.717477231030143
21,2068,90072,2000,1155,44,4659,5,0.8442479718822073,8.717491993698161
22,2184,89589,1953,1155,48,5069,5,0.8441621317256797,8.717233375018795
23,2212,89143,1937,1166,57,5483,5,0.844580532784169,8.714666554231234
24,2233,88708,1959,1179,54,5864,6,0.84459288243901,8.713582559409408
25,2275,88217,1983,1227,63,6232,6,0.8444378832023157,8.713382074811157
26,2339,87733,1959,1247,62,6656,7,0.8445392888764024,8.71488849928404
27,2372,87217,2052,1307,63,6985,7,0.8444700692321577,8.71452797185833
28,2400,86743,2073,1329,64,7387,7,0.8446290974397469,8.71248519244863
29,2439,86269,2087,1345,65,7790,8,0.8449681237205146,8.71108011361181
30,2428,85789,2152,1404,65,8157,8,0.844899565665478,8.709278114110282
31,2433,85300,2200,1422,62,8577,9,0.8446987305121385,8.71137060852221
32,2419,84798,2256,1468,64,8989,9,0.8448049631914772,8.711769792447098
33,2479,84264,2282,1467,71,9431,9,0.8446431410684353,8.71079069766649
34,2567,83702,2343,1460,72,9850,9,0.8447168876099869,8.71310476036203
35,2652,83137,2338,1462,76,10328,10,0.8447529898784919,8.711531727873869
36,2649,82651,2362,1481,80,10769,11,0.8445988414505855,8.712508216865352
37,2661,82137,2410,1500,78,11204,13,0.8450919640448358,8.711159772856565
38,2647,81617,2432,1521,82,11691,13,0.844834821923453,8.7082607472522
39,2628,81074,2471,1560,83,12174,13,0.8451385555612538,8.708751395989637
40,2596,80541,2537,1543,84,12688,14,0.8448451107351997,8.708992663742828
41,2619,80032,2544,1548,87,13159,14,0.8447739777902192,8.71248835817444
42,2625,79512,2564,1568,90,13630,14,0.8446872837664089,8.71087970224683
43,2662,78955,2587,1585,91,14109,14,0.845293192764021,8.711241359267015
44,2694,78380,2627,1599,91,14597,15,0.8447922846731002,8.70615510997785
45,2675,77866,2626,1631,87,15103,15,0.8090708519634385,8.772293975598643
46,2742,77290,2617,1615,90,15634,15,0.8091576258539694,8.967765042835056
47,2768,76744,2598,1592,87,16196,18,0.808760475985488,8.967919169269365
48,2745,76210,2555,1627,83,16763,20,0.8088419423648416,8.969130970135408
49,2687,75693,2636,1635,86,17244,22,0.8089655312198752,8.968656224160519
50,2715,75151,2646,1625,83,17759,24,0.8092001609278714,8.968227823489205
51,2660,74630,2708,1619,84,18278,24,0.8090594120745704,8.966662481974293
52,2650,74094,2701,1629,84,18820,25,0.7724168000791404,9.036293056676245
53,2645,73565,2697,1634,86,19349,27,0.7721770535648542,9.243926402818262
54,2672,73021,2685,1654,87,19856,28,0.7724113015869083,9.244356021042112
55,2692,72459,2719,1642,90,20373,28,0.7722457788371867,9.2442872381091
56,2677,71953,2720,1605,93,20925,30,0.7725415036395236,9.243732200001542
57,2705,71389,2658,1628,94,21496,33,0.7722789520352616,9.24305137155768
58,2716,70849,2677,1624,93,22008,36,0.7727272935942469,9.243921380124261
59,2697,70324,2634,1635,93,22584,36,0.7727599754695333,9.242474247867381
60,2661,69798,2627,1658,96,23125,38,0.7723570144994671,9.241433334197142
61,2667,69286,2648,1609,95,23657,41,0.7725691628819276,9.243202301731065
62,2635,68754,2686,1618,96,24170,44,0.7724341794484175,9.24220655594007
63,2587,68262,2673,1629,99,24707,46,0.772591184668131,9.242897280653798
64,2591,67733,2681,1625,98,25227,48,0.7726324195410056,9.24272512691224
65,2540,67258,2672,1624,95,25762,52,0.7723362616366333,9.242404898671577
