,e,s,i1,i2,c,r,d,compliance,contacts
0,273,99152,300,277,0,0,0,0.8787967572094239,7.40535070829983
1,379,99046,263,249,2,63,0,0.8787325717663308,7.402892302314881
2,479,98946,218,213,3,143,0,0.8681329527148779,7.421414916867683
3,566,98859,177,165,6,229,0,0.8648806546086801,7.481628794330987
4,370,98782,286,240,7,317,0,0.8597346895649088,7.511985974258355
5,424,98728,240,202,7,401,0,0.856620965535034,7.5425584802456385
6,392,98654,274,197,9,476,0,0.8538123096486544,7.564524929357772
7,365,98581,292,187,12,565,0,0.851622717711012,7.582513506364887
8,359,98500,348,218,12,565,0,0.8499847038559941,7.5968871784267495
9,366,98416,393,250,12,565,0,0.8485488361696163,7.607153492249204
10,416,98312,423,274,12,565,0,0.8475966834273353,7.616464646207891
11,473,98181,472,299,12,565,0,0.8468273680255358,7.622885841175212
12,521,98060,361,210,17,833,0,0.8462268363060739,7.628011277609863
13,595,97905,416,236,15,835,0,0.8455682221073801,7.631429950260986
14,616,97800,394,236,16,940,0,0.8453373159364004,7.635219623694394
15,643,97669,401,233,17,1039,0,0.8450174280036822,7.636422549760862
16,616,97565,420,258,18,1125,0,0.8447550463129831,7.6382762103187885
17,635,97425,445,277,18,1202,0,0.8446177327071633,7.640282217903117
18,643,97262,511,312,17,1257,0,0.8444723709473485,7.641439213075467
19,684,97116,521,333,14,1334,0,0.8444512707004634,7.64203804004374
20,721,96948,552,360,16,1405,0,0.8445315466277499,7.641954041545362
21,789,96776,568,367,16,1486,0,0.844532365833383,7.6411722132343245
22,813,96612,602,389,17,1569,0,0.844537715507083,7.640881014579073
23,841,96421,641,409,19,1671,0,0.8446319074097582,7.640530689272571
24,905,96211,659,406,14,1806,1,0.8447217057006227,7.6397068839262765
25,909,96039,701,411,15,1926,1,0.8447785822398574,7.638770597488496
26,917,95859,710,419,16,2079,2,0.8447618379155462,7.638754847293825
27,942,95670,763,425,14,2183,5,0.8449002945218739,7.638586560088112
28,998,95423,802,446,13,2315,5,0.844885101729446,7.637402864562921
29,1058,95153,868,486,15,2417,5,0.8450154424703875,7.6374210801155895
30,1133,94906,891,495,17,2555,5,0.8450522632916108,7.636259131944042
31,1199,94660,905,498,18,2717,5,0.8452461211371107,7.635390449058505
32,1279,94391,933,513,17,2864,5,0.8453267490348173,7.6341669171876205
33,1296,94127,966,559,21,3028,5,0.8343594019548269,7.652857483777476
34,1259,93894,1033,590,22,3199,5,0.8311408164321136,7.716781441936897
35,1302,93604,1075,631,23,3362,5,0.8262367348603809,7.747331418776405
36,1340,93320,1118,643,26,3550,5,0.8230092534338362,7.776320447010677
37,1412,92979,1144,676,27,3759,5,0.820463614177309,7.798821133332936
38,1449,92678,1182,730,27,3930,6,0.8183807810481994,7.81573023683466
39,1561,92333,1203,762,27,4109,7,0.8168812187122158,7.829461431069344
40,1653,91951,1273,793,29,4296,7,0.8045898602282386,7.859861816083827
41,1732,91588,1299,804,30,4542,7,0.8004143258259211,7.933222168269522
42,1793,91186,1333,841,32,4810,7,0.7947330180448341,7.971203165606569
43,1879,90799,1376,852,34,5055,7,0.790899104164428,8.007233238614814
44,1937,90396,1422,905,37,5298,7,0.7879082610236877,8.03485778709012
45,1956,89995,1495,945,36,5567,8,0.7855234050574124,8.055975235996515
46,2055,89533,1566,973,37,5829,9,0.7836645253801282,8.071943321086527
47,2095,89091,1688,1020,38,6060,10,0.7824280842424587,8.083674849070263
48,2206,88593,1742,1063,39,6349,10,0.7812763642239448,8.092011706426096
49,2308,88088,1840,1084,38,6633,11,0.7806744379193797,8.099286656293582
50,2419,87576,1868,1116,38,6974,11,0.7801825543354557,8.102895265252616
51,2490,87043,1964,1181,41,7272,11,0.7798080193393944,8.105914467316019
52,2594,86497,2025,1217,42,7614,13,0.7797210253179736,8.107965611541086
53,2664,85929,2092,1266,45,7993,13,0.7795333203501377,8.10876883981371
54,2693,85395,2180,1320,46,8355,13,0.7797277400827791,8.108866384640757
55,2763,84813,2222,1388,46,8756,14,0.7797229868221555,8.107267550528476
56,2818,84225,2312,1444,45,9143,15,0.7799845557653543,8.106453193603729
57,2851,83646,2397,1502,46,9544,16,0.7803303576899624,8.10363867511401
58,2875,83054,2521,1545,47,9944,16,0.7806280327569243,8.101156404177425
59,2966,82429,2556,1582,48,10404,17,0.7809726393389247,8.097687999811425
60,3019,81794,2638,1640,51,10843,17,0.781332997369182,8.095429244105006
61,3069,81156,2693,1675,59,11333,17,0.7816495486619804,8.092259226135148
62,3175,80471,2735,1707,61,11836,17,0.7820111471271062,8.08942280125577
63,3233,79821,2808,1714,61,12347,18,0.7822990227895891,8.086356566278411
64,3254,79175,2868,1746,61,12880,18,0.7826809733247418,8.08390310339356
65,3303,78491,2903,1800,61,13426,18,0.7828661485078182,8.08135444921654
66,3348,77808,2947,1826,64,13991,18,0.7833228631505348,8.079693899679555
67,3334,77137,3037,1887,67,14522,18,0.7834682083618701,8.076860513334628
68,3364,76457,3088,1904,71,15100,18,0.7838509962298243,8.075262579944695
69,3417,75758,3140,1910,76,15683,18,0.7840481713356092,8.071988274359839
70,3486,75005,3205,1950,81,16256,19,0.784288059502928,8.070403327013572
71,3464,74344,3246,2000,84,16844,20,0.7845798684981496,8.06872879724083
72,3471,73666,3256,2036,85,17467,21,0.7848527185805152,8.066659549349511
73,3512,72945,3281,2056,90,18095,23,0.785072276755845,8.064215784890012
74,3490,72268,3322,2076,92,18731,23,0.7962443299258595,8.041946454151516
75,3339,71666,3361,2105,102,19406,23,0.7998579516809442,7.974581449513955
76,3405,70939,3380,2097,109,20048,24,0.8049008834206853,7.940673620931393
77,3394,70272,3387,2122,111,20691,25,0.8084442046800162,7.9096339690656094
78,3376,69569,3447,2099,110,21371,30,0.8111246622591826,7.885039562050719
79,3354,68914,3450,2090,121,22040,33,0.8131829095393042,7.867284094472071
80,3400,68266,3431,2040,119,22711,35,0.8148687944503913,7.853673045178703
81,3351,67588,3486,2032,117,23388,40,0.8160520894933093,7.842667432522834
82,3349,66923,3442,2044,120,24083,41,0.8170222045062299,7.836005855894544
83,3288,66281,3423,2013,118,24836,43,0.8175747489949342,7.830173120432827
84,3299,65615,3405,2025,121,25491,46,0.8181715051654523,7.826021642681691
85,3274,64992,3391,2009,114,26171,51,0.8186133872650044,7.822539182016185
86,3212,64376,3321,2036,114,26890,53,0.8188104036347306,7.819407511739181
87,3113,63810,3308,2037,108,27572,54,0.8191171218418289,7.817645817036193
88,3037,63244,3336,2049,104,28174,58,0.8192807560541673,7.816595650119261
89,2930,62685,3255,2069,103,28900,60,0.8194504304687952,7.8153666931930506
90,2910,62082,3241,2039,106,29562,62,0.8196502098633299,7.814206768749889
91,2885,61491,3172,2021,101,30266,66,0.8196445832215532,7.81317356316812
92,2883,60927,3122,1982,109,30912,67,0.8197023340087933,7.812378037419541
93,2842,60402,3078,1944,108,31560,68,0.8197610546242634,7.813239252223933
94,2775,59910,3026,1877,104,32237,73,0.8196813512101975,7.8132481560172
95,2666,59416,3017,1824,106,32899,74,0.8194915436172459,7.814085609268934
96,2549,58942,2986,1804,99,33546,76,0.8193664879260198,7.815907032754865
97,2447,58480,2951,1737,106,34203,78,0.8190654342841838,7.817629762918699
98,2344,58058,2895,1695,105,34824,81,0.818913630047091,7.819696143186269
99,2278,57632,2831,1635,103,35440,83,0.8186582379232119,7.8218543695685065
100,2203,57213,2782,1612,105,36002,85,0.8182898993373544,7.824007930581632
101,2110,56832,2717,1585,105,36565,88,0.8181238333592964,7.826989364964876
102,2046,56434,2661,1544,101,37127,89,0.8177446390363111,7.828068720213015
103,2044,56014,2516,1508,99,37729,92,0.8176616802182634,7.830975114971526
104,2008,55624,2369,1490,95,38322,94,0.8172654616270026,7.832214368575498
105,1948,55265,2284,1430,93,38887,95,0.8171033978935424,7.833934579524152
106,1907,54925,2192,1378,94,39411,95,0.8168850687363955,7.835938959379565
107,1826,54608,2131,1345,91,39903,98,0.8165452178086083,7.837960686341835
108,1703,54311,2066,1336,91,40396,99,0.8163413575564213,7.8401241638589365
109,1600,54024,2014,1304,83,40875,102,0.8161323313535022,7.842361685914447
110,1508,53757,1937,1278,83,41335,104,0.8159904018132837,7.843880487215845
111,1480,53445,1899,1234,80,41757,107,0.8157150334152575,7.845442343474517
112,1434,53174,1854,1170,75,42185,110,0.8154707707495122,7.8476547188837635
113,1378,52933,1772,1130,76,42602,111,0.8151913411601326,7.8498073463712155
114,1337,52687,1713,1095,69,42988,113,0.8148931851259744,7.85252416869077
115,1318,52439,1638,1039,64,43388,116,0.8145984369890071,7.8548084050571045
116,1220,52225,1590,979,63,43808,117,0.8142151551622653,7.857316854629022
117,1176,51998,1511,939,65,44195,118,0.8138885756672151,7.859620250025857
118,1152,51781,1438,894,59,44557,121,0.8136435343331856,7.861530998390769
119,1124,51563,1389,849,57,44898,122,0.8133856608439143,7.863706621939495
120,1052,51387,1354,815,61,45211,122,0.8130085675319233,7.865716713645221
121,1025,51200,1302,784,62,45506,123,0.8127302710580863,7.868053149294005
122,962,51036,1245,781,57,45797,124,0.8125319775955031,7.870332136023193
123,897,50884,1206,770,56,46065,124,0.8123507259795674,7.871377844500507
124,840,50723,1156,726,57,46376,124,0.8121684409793286,7.872782601690531
125,843,50544,1098,689,51,46653,124,0.8118799317397147,7.874122872307665
126,782,50418,1065,668,52,46893,124,0.8118567374258358,7.8762738209394545
127,780,50256,1012,639,49,47142,124,0.8116019768056374,7.876963227191661
128,777,50107,959,596,44,47394,125,0.8114902260364064,7.878533594381168
129,768,49955,926,576,41,47609,127,0.8111408048732934,7.8801047585694635
130,707,49837,903,551,40,47836,128,0.8109384560723788,7.882246448632866
131,702,49716,848,515,41,48052,128,0.8107646545115238,7.883807329983548
132,662,49594,807,500,39,48271,129,0.8105981778622181,7.885351019402443
133,610,49497,799,481,33,48452,130,0.8103942795703413,7.886414792835782
134,556,49399,772,473,38,48634,130,0.8101998559092475,7.888334729635635
135,540,49297,732,467,35,48801,130,0.8100164220721869,7.889772948834082
136,523,49193,703,465,32,48956,130,0.8099193711089805,7.890802139342155
137,488,49106,673,456,31,49118,130,0.8097504770615052,7.891715432239708
138,476,49021,645,402,34,49294,130,0.8095271734438263,7.8929590871070285
139,454,48945,634,385,32,49422,130,0.809498760175362,7.894140063124327
140,433,48864,593,366,36,49580,130,0.8093398561610223,7.894814852418353
141,417,48776,555,359,36,49729,130,0.8092183064810511,7.8956529800858295
142,409,48697,520,329,36,49880,131,0.8090769173619018,7.896729111628515
143,406,48615,496,320,36,49998,131,0.8089908512442915,7.897665136017798
144,392,48553,468,303,32,50121,133,0.8087961704469968,7.898420266848494
145,361,48503,441,289,35,50240,133,0.8087514627967911,7.8995934886728465
146,330,48446,424,297,29,50342,134,0.8086925154700748,7.900032388316289
147,299,48398,414,288,33,50436,134,0.8085515318590288,7.90064033975865
148,265,48350,400,282,33,50538,134,0.8085560243074683,7.901463636520322
149,248,48305,385,255,34,50641,134,0.8084434248151494,7.901803333235131
150,243,48260,362,241,32,50729,135,0.8084140041640985,7.902286988394714
151,237,48209,347,228,33,50813,135,0.8082585524497438,7.902702921062399
152,235,48163,329,218,26,50894,137,0.8082616790897527,7.9035158889553765
153,235,48115,316,198,24,50977,137,0.8081332401790169,7.903912570270154
154,226,48079,289,182,23,51066,137,0.8079469751873642,7.904658665424864
155,212,48048,264,173,20,51147,138,0.8078833325893245,7.905420606893529
156,202,48007,256,150,18,51231,138,0.8077760669720283,7.906260348809491
157,185,47978,243,147,14,51297,138,0.8075810996047291,7.907234361269636
158,170,47945,236,152,14,51347,138,0.807567934245018,7.908101569844694
159,156,47923,225,142,10,51407,139,0.8074690869308258,7.908645349404051
160,157,47891,217,133,8,51457,139,0.8074031297017079,7.909041287607731
161,145,47862,210,133,8,51504,140,0.8074040197886225,7.909282205788793
162,151,47827,199,128,6,51551,140,0.8072566199323642,7.910030063251531
163,153,47792,195,120,6,51596,140,0.80726304843929,7.9106218118038925
164,158,47765,175,111,6,51647,140,0.8071121164592336,7.911154815644856
165,154,47737,168,104,6,51693,140,0.80715697985222,7.911666447041404
166,150,47712,163,90,5,51741,141,0.8069855967535089,7.911882159290898
167,137,47690,161,91,4,51778,141,0.8069299031021411,7.912955918972565
168,131,47661,166,90,4,51809,141,0.8069465432427969,7.913399877733257
169,130,47635,159,83,5,51849,141,0.8067304274663887,7.91343946121331
170,128,47609,160,81,5,51878,141,0.806821136983588,7.91451027071004
171,122,47590,152,81,5,51911,141,0.8067483537321161,7.914110114277702
172,117,47573,156,77,5,51933,141,0.8066842936538672,7.914814374797203
173,101,47560,152,78,3,51965,143,0.8067013078927555,7.91550138196315
174,93,47542,150,77,3,51994,143,0.8066766880570034,7.915285525949757
