,e,s,i1,i2,c,r,d,compliance,contacts
0,322,99075,297,309,0,0,0,0.878827322811565,7.987528061061728
1,454,98943,265,271,2,68,0,0.8788518597776457,7.98438639508079
2,614,98783,222,225,3,156,0,0.8791280274501607,7.983665423985535
3,741,98656,187,183,5,231,0,0.8791794691286795,7.982041019633474
4,522,98553,335,269,6,318,0,0.8793308145994181,7.981409656391992
5,625,98450,295,216,6,411,0,0.8794717552914194,7.98084285973388
6,620,98323,331,212,7,510,0,0.8795378751831675,7.979315127345607
7,574,98209,389,225,7,599,0,0.8797114221693628,7.9788809201574065
8,579,98077,460,281,7,599,0,0.8797706764701966,7.9778093864868165
9,611,97942,518,326,7,599,0,0.8799691390127478,7.976936183090328
10,724,97726,589,358,7,599,0,0.8800870879832651,7.975575907766553
11,791,97532,676,398,7,599,0,0.8802508632734203,7.974425411003841
12,917,97292,550,316,20,908,0,0.8804408532711837,7.973188244838168
13,1038,97039,634,364,18,910,0,0.8805576534823054,7.971491547589933
14,1123,96819,627,374,19,1041,0,0.8753506969124534,7.9797778915773305
15,1196,96530,649,408,22,1198,0,0.873502028915254,8.008238764415708
16,1273,96259,707,417,24,1322,1,0.8705075054003925,8.025409310268735
17,1323,95969,793,468,26,1423,1,0.8681915955074017,8.04301480144585
18,1369,95670,896,515,26,1526,1,0.8662508693523193,8.058704233198533
19,1459,95360,951,553,26,1653,1,0.8643698252248819,8.071529002255811
20,1508,95022,1070,609,28,1765,1,0.8628334717225301,8.083049757629578
21,1579,94680,1152,666,31,1894,1,0.8614908319465849,8.092868461142876
22,1683,94286,1265,708,33,2027,1,0.8603930046366041,8.101390568031164
23,1760,93910,1319,737,35,2241,1,0.8594277350058684,8.108258624997301
24,1828,93532,1381,791,25,2443,3,0.858568842907498,8.114231009549187
25,1910,93112,1441,829,27,2681,3,0.8579050265445121,8.11945675863896
26,1999,92681,1482,877,26,2934,4,0.8573071507235092,8.123645095469726
27,2028,92258,1573,960,24,3153,7,0.8569249538773743,8.12657535949918
28,2105,91805,1604,1016,26,3439,8,0.8566554649531589,8.128528174791947
29,2221,91311,1681,1046,27,3709,8,0.8564995938434,8.129434611807534
30,2297,90815,1756,1101,34,3992,8,0.8564207636671342,8.12976031888347
31,2400,90281,1821,1168,39,4286,8,0.8564414738840997,8.129593381588107
32,2506,89752,1878,1224,45,4589,9,0.8565531837709817,8.12853629717111
33,2616,89189,1959,1258,50,4921,10,0.8566872336538858,8.127187732206679
34,2765,88546,2052,1317,51,5262,10,0.856896602711688,8.123467887679176
35,2921,87894,2097,1374,55,5652,10,0.8571142063908184,8.121849364473764
36,3010,87271,2210,1419,56,6027,10,0.8574315922588863,8.120143866940065
37,3140,86612,2306,1474,58,6403,10,0.8576865434609637,8.117799783149747
38,3230,85959,2392,1531,61,6820,10,0.8580379929791565,8.11567122812215
39,3284,85262,2549,1586,61,7251,10,0.8583512585775225,8.113160497060633
40,3306,84588,2706,1658,62,7673,10,0.8586771726626389,8.11073923894531
41,3428,83843,2807,1727,66,8122,10,0.8590675540716991,8.108351794837155
42,3507,83105,2906,1793,66,8614,12,0.8594320440452236,8.105573388635335
43,3661,82298,3043,1813,69,9107,12,0.8598946078642169,8.102439860990996
44,3771,81491,3143,1876,71,9637,14,0.8602768492284405,8.099289095458209
45,3878,80710,3225,1939,74,10163,14,0.8553333846416351,8.105738968404927
46,3950,79893,3318,2028,75,10724,15,0.8537126594463706,8.132617968766791
47,4031,79074,3344,2097,80,11362,15,0.8511778264944215,8.147909637150452
48,4125,78173,3440,2156,86,12007,16,0.8492226833685463,8.162391895035766
49,4116,77375,3576,2204,91,12625,16,0.8476189398338474,8.175410405183097
50,4259,76451,3674,2228,102,13273,16,0.8462171990326508,8.185926567834102
51,4357,75536,3744,2322,102,13925,17,0.8449705660284376,8.194935492202193
52,4438,74636,3811,2377,106,14614,21,0.8385397699966367,8.212326585442336
53,4463,73710,3955,2460,112,15277,26,0.8357719902915071,8.248713568532166
54,4595,72780,3984,2484,115,16016,29,0.8321776178840821,8.27167243901124
55,4639,71812,4132,2522,118,16747,33,0.8292265350998357,8.293924896762006
56,4675,70861,4166,2596,119,17550,36,0.82682329026208,8.313608016062872
57,4691,69945,4193,2662,118,18355,39,0.8246849324036543,8.329677057431791
58,4779,68931,4258,2742,122,19130,41,0.822903410107056,8.343301266205764
59,4842,67938,4338,2775,126,19941,43,0.8214729497875898,8.354694388161132
60,4802,67010,4444,2818,133,20753,43,0.8202280277998408,8.363746845864057
61,4817,66044,4475,2837,137,21647,46,0.8192328018905127,8.372436267422989
62,4823,65122,4550,2880,135,22443,50,0.8182885904205734,8.379025154066053
63,4797,64134,4602,2918,146,23355,51,0.8175969365015384,8.384786067940162
64,4716,63222,4721,2877,146,24267,54,0.8170145593435838,8.389637824301564
65,4718,62292,4731,2895,146,25163,58,0.8164563538206302,8.393685700432174
66,4623,61421,4756,2910,146,26084,63,0.8160777727223973,8.397916068567467
67,4600,60522,4762,2896,144,27013,66,0.8156452388401721,8.401148879508542
68,4514,59620,4762,2916,143,27978,70,0.8153010997753837,8.404194242843284
69,4503,58719,4717,2922,149,28921,72,0.8149894225604247,8.407122094822194
70,4425,57867,4747,2906,160,29825,73,0.8147179006509665,8.409732542282178
71,4353,57068,4650,2860,170,30826,76,0.8144217270186754,8.412202069890965
72,4336,56186,4555,2861,167,31816,82,0.814123268551369,8.414508913373961
73,4241,55379,4574,2816,168,32739,86,0.8138392456741954,8.417272060382851
74,4124,54595,4564,2761,168,33700,91,0.8134645342531543,8.419407727607673
75,4003,53864,4506,2749,163,34623,95,0.813127089175134,8.42269375717608
76,3907,53161,4391,2675,173,35600,96,0.8128024548360994,8.425702642776068
77,3771,52415,4364,2672,169,36510,102,0.8124023996255473,8.428400759047683
78,3644,51735,4268,2645,170,37434,107,0.8120563914805013,8.431996303682716
79,3567,51028,4228,2598,174,38296,112,0.8116672308541751,8.435163522852857
80,3461,50403,4097,2561,173,39193,115,0.8112245160785864,8.43886377221762
81,3424,49737,3949,2510,171,40094,118,0.810734533119797,8.4426625715088
