,e,s,i1,i2,c,r,d,compliance,contacts
0,268,99152,276,306,0,0,0,0.8791435458558983,7.827448558485742
1,397,99023,238,260,1,83,0,0.8791834225594201,7.825212486707953
2,504,98916,193,224,1,164,0,0.879352663646658,7.824452460805152
3,621,98799,145,171,6,260,0,0.8794576265049426,7.822933873497037
4,433,98719,279,232,7,332,0,0.8796025463770722,7.822013413411174
5,498,98654,235,196,9,410,0,0.8798086372891802,7.821281535014294
6,477,98546,279,195,9,496,0,0.8798763608709593,7.819843191754608
7,456,98460,315,189,13,569,0,0.8800814372288276,7.81914968499267
8,514,98285,388,233,13,569,0,0.8801830128024918,7.817897623226881
9,635,98084,443,258,13,569,0,0.880405955623455,7.816835682731626
10,762,97892,475,291,13,569,0,0.8805831044837552,7.815313767556488
11,814,97732,550,324,13,569,0,0.8808691710076094,7.813859218625682
12,895,97565,440,252,14,836,0,0.8811145287414246,7.812027977172212
13,873,97412,547,320,13,837,0,0.8813302768852801,7.810021620719787
14,790,97294,594,345,13,966,0,0.881697227898068,7.80854689846853
15,752,97140,643,381,9,1075,2,0.8819598062377247,7.806059737086487
16,742,96990,668,399,10,1191,2,0.882374075495356,7.80419520951997
17,738,96827,722,432,10,1271,2,0.8827340313655235,7.801629235333123
18,707,96705,794,448,10,1336,2,0.8831517966088633,7.79913668628014
19,756,96538,795,457,7,1446,3,0.8835708841053079,7.796168555411029
20,776,96364,839,481,8,1531,3,0.8840281798682952,7.793133596329252
21,817,96173,823,472,9,1705,3,0.8844981558652217,7.789992472542397
22,827,96000,788,469,12,1903,3,0.8849835787418379,7.7864955116436665
23,896,95809,752,435,13,2094,3,0.8855203512435296,7.782938352826782
24,902,95636,762,432,12,2255,3,0.886027823784336,7.779005738712692
25,914,95450,762,439,13,2421,3,0.8865765428887712,7.7753040929085415
26,959,95214,789,450,13,2574,3,0.887117443921064,7.771296028052175
27,997,95003,819,475,13,2692,3,0.8876956185409522,7.767364607315858
28,1010,94799,833,498,12,2847,3,0.8882678247333261,7.763439567098456
29,1068,94568,857,497,11,2997,4,0.8888831804695817,7.759247111896055
