,e,s,i1,i2,c,r,d,compliance,contacts
0,298,99075,320,310,0,0,0,0.006098354140142474,18.764051687851293
1,667,98706,277,272,1,80,0,0.007703874115784216,18.65593508251208
2,961,98412,232,225,4,169,0,0.013198005625524105,18.614286041846473
3,1223,98150,185,188,5,252,0,0.015987153963712076,18.54517837714956
4,1122,97953,313,259,7,349,0,0.019430657725678348,18.500476188147164
5,1326,97749,260,216,8,444,0,0.023146400196995372,18.458506962617943
6,1218,97488,446,299,9,543,0,0.025360845623593295,18.403514704532938
7,1175,97237,607,354,16,614,0,0.029492962682612586,18.372370909337217
8,1504,96646,759,464,16,614,0,0.032282944181979946,18.311492842020982
9,1907,96046,870,550,16,614,0,0.036956971158823224,18.263184231030298
10,2295,95454,989,635,16,614,0,0.041062015917365205,18.194616360545712
11,2697,94791,1151,734,16,614,0,0.04615705541773907,18.12457120581237
12,3043,94194,1112,726,21,907,0,0.05156463476610678,18.046658140106402
13,3200,93446,1481,948,20,908,0,0.056509423456574254,17.96156118079994
14,3229,92817,1618,1042,25,1272,0,0.06387963115110282,17.88806251921138
15,3476,91978,1789,1169,30,1561,0,0.06977042704398399,17.78029602083967
16,3657,91134,2050,1309,32,1821,0,0.07798308098454818,17.690049379008357
17,4009,90185,2335,1424,35,2015,0,0.08557857506331859,17.577410981573887
18,4336,89110,2686,1617,38,2216,0,0.09400740407446168,17.46191623101619
19,4817,88000,2913,1758,37,2476,2,0.10348430309740422,17.343024097466255
20,5208,86770,3276,1983,38,2726,2,0.11255664425659498,17.208039104700045
21,5775,85359,3409,2103,46,3309,2,0.12341673903831782,17.076656592545596
22,6305,83880,3613,2248,51,3904,2,0.13361610701301596,16.927824036668962
23,6699,82411,3916,2428,60,4487,2,0.1448460002526469,16.781987157901614
24,7138,80862,4199,2592,60,5149,3,0.15612865134502907,16.630010081724855
25,7613,79157,4545,2879,69,5737,3,0.1675190647047798,16.476694080245807
26,7945,77414,4931,3156,73,6481,3,0.17998365134722327,16.32466391357207
27,8253,75627,5461,3476,79,7102,5,0.19251024192870797,16.15324627035777
28,8671,73740,5820,3747,89,7931,5,0.2063303886688745,15.980624808341588
29,9203,71659,6279,3993,94,8770,5,0.21995792443469464,15.796959945906398
30,9574,69583,6784,4244,106,9705,7,0.23424367022666226,15.616823113226387
31,9873,67541,7155,4541,117,10766,10,0.248512175781881,15.439537773992448
32,10254,65373,7562,4811,141,11852,10,0.26308833976965584,15.26134586082576
33,10499,63241,7958,5072,148,13070,15,0.27768714720586624,15.080320331349933
34,10611,61048,8383,5317,177,14450,17,0.29215339515817684,14.89793362185916
35,10659,58924,8750,5547,200,15904,19,0.3067699157058026,14.731011120061067
36,10711,56830,9149,5721,216,17355,21,0.3207876719016296,14.561334680746617
37,10598,54775,9525,5964,240,18878,23,0.33430784537408914,14.40114502044636
38,10411,52830,9733,6183,256,20562,28,0.34783229441154223,14.251921712351853
39,10268,50780,10003,6363,278,22282,29,0.3605373527057329,14.103215238286674
40,10055,48869,10195,6508,294,24048,34,0.37293798584197824,13.966827398732061
41,9789,47041,10354,6556,315,25911,37,0.38437520683821436,13.84335752927404
42,9589,45186,10315,6569,330,27973,41,0.3943681748611011,13.732274497470616
43,9468,43362,10257,6496,344,30030,46,0.4032583553691284,13.637014234906093
44,8998,41782,10257,6504,350,32060,52,0.4105242652469749,13.55699893977734
45,8636,40233,10095,6409,368,34207,55,0.41684879981099776,13.496615904667205
46,8291,38750,9950,6250,364,36329,69,0.42148895826486343,13.446573964905056
47,7781,37405,9791,6071,354,38522,79,0.42474997402580306,13.414009437767335
48,7227,36135,9651,5911,361,40634,84,0.426636532874735,13.397078308443582
49,6932,34850,9333,5715,355,42723,95,0.4273785593371819,13.393771321804445
50,6478,33755,9064,5478,356,44770,102,0.42663965096692386,13.402244003770358
51,6053,32697,8731,5349,339,46723,111,0.42478689597583685,13.42289711213125
52,5650,31755,8303,5072,338,48765,120,0.4225309553318313,13.45536019186884
53,5316,30819,7923,4811,334,50671,129,0.41854424329304707,13.492702447164849
54,4904,29946,7580,4611,338,52484,140,0.4141240902934314,13.54584396007386
55,4598,29157,7092,4339,331,54340,146,0.4089734150410249,13.60435374400936
56,4206,28491,6599,4066,324,56162,155,0.4026879329456202,13.669282571070495
57,3927,27828,6203,3824,314,57738,169,0.3959605582092354,13.744131037213839
58,3602,27217,5800,3614,299,59293,178,0.3885775101840614,13.824479528128373
59,3283,26663,5451,3353,302,60765,186,0.38084845524718064,13.91021145807187
60,2988,26169,5083,3165,292,62110,196,0.37268261970171185,13.99963023063578
61,2785,25706,4697,2947,286,63380,202,0.36446609455314577,14.093934530426962
62,2602,25226,4306,2716,277,64665,211,0.3557344699942338,14.187948977125739
63,2393,24824,3998,2540,271,65758,219,0.34677918056908413,14.286144337663092
64,2188,24475,3669,2365,266,66810,230,0.33810198606815833,14.386649201336713
65,2022,24147,3403,2183,248,67761,239,0.3291181933436048,14.48720078837457
66,1856,23850,3117,1996,224,68711,249,0.3199963691778382,14.59019892143559
67,1663,23563,2861,1859,213,69584,260,0.3107332849045089,14.692915424517166
68,1520,23304,2627,1706,202,70376,268,0.3018377763969539,14.799076387221609
69,1370,23105,2423,1593,194,71047,271,0.2927098386206515,14.902326143063513
70,1233,22914,2236,1445,189,71710,276,0.2840278081615619,15.007308458463566
71,1141,22709,2076,1291,172,72331,283,0.27501130769686105,15.110429590934144
72,1012,22551,1925,1175,162,72892,286,0.2659827868529244,15.21486885470746
73,901,22403,1753,1112,144,73397,293,0.2573158114457517,15.318855671938296
74,832,22273,1580,1021,132,73863,302,0.2490354494370964,15.420265027298832
75,754,22160,1408,904,124,74345,308,0.24076165620003523,15.520503353395231
76,668,22041,1293,822,110,74752,317,0.23254191934926222,15.618053840140906
77,637,21914,1193,731,112,75098,318,0.22465802078925137,15.715514014030633
