,e,s,i1,i2,c,r,d,compliance,contacts
0,276,99152,280,294,0,0,0,0.007903511687438164,17.82530050400813
1,453,98975,249,254,1,70,0,0.010158001353676527,17.723334974035485
2,630,98798,211,197,4,162,0,0.01577034290297768,17.676025214459784
3,786,98642,171,167,6,230,0,0.01898020731264763,17.61533315567939
4,639,98513,290,238,7,315,0,0.022250576255973525,17.571572790673198
5,761,98391,250,196,8,396,0,0.025833688102564617,17.531814187286873
6,765,98210,312,231,8,476,0,0.02795233162325038,17.48760843539293
7,751,98047,378,252,9,565,0,0.031182591785920127,17.458235762865513
8,863,97779,473,313,9,565,0,0.03341910174852767,17.418128493879188
9,1144,97369,546,369,9,565,0,0.03642053243767276,17.385733078806275
10,1485,96906,623,414,9,565,0,0.0391515084876947,17.345476154153427
11,1755,96455,733,485,9,565,0,0.042154741442926,17.306073004018092
12,2000,96047,680,425,13,837,0,0.04543570479278681,17.264667108924964
13,2204,95575,861,512,12,838,0,0.047655665601115775,17.219389637219177
14,2281,95088,1000,606,10,1017,0,0.051411149108843174,17.18673184152972
15,2383,94523,1175,717,10,1194,0,0.05445209857782448,17.137823132498347
16,2531,93924,1361,826,14,1346,0,0.058680922145858204,17.09070783122288
17,2760,93287,1540,926,14,1475,0,0.06315595047008021,17.03185508783831
18,3026,92549,1764,1052,17,1594,0,0.0680207830620707,16.96568080254557
19,3319,91769,1963,1159,19,1772,1,0.0736368126643867,16.897228871474155
20,3647,90876,2204,1320,19,1935,1,0.07920930141350736,16.81586987038448
21,4036,89888,2395,1460,25,2197,1,0.08593270492716602,16.736713652805165
22,4408,88879,2546,1536,29,2603,1,0.09261375187908127,16.64287143533481
23,4872,87677,2716,1641,40,3055,1,0.09967131188195243,16.547113987718923
24,5275,86494,2901,1785,38,3508,1,0.10718689839226327,16.447900950266554
25,5685,85191,3191,1980,45,3909,1,0.11488891625457623,16.343945493427047
26,6020,83868,3486,2201,46,4380,1,0.12326606677592976,16.239196552354745
27,6435,82444,3826,2383,49,4863,2,0.13192968422824145,16.125021660274225
28,6819,80858,4204,2642,54,5423,2,0.14081537442592407,16.01070502979714
29,7314,79180,4550,2880,57,6019,2,0.15039152585558338,15.892850012352259
30,7772,77419,4955,3141,66,6647,2,0.16006539564790884,15.767387103893789
31,8281,75587,5344,3337,71,7380,2,0.17039410600369775,15.64461938569566
32,8762,73682,5769,3556,82,8149,2,0.18020358922259078,15.513463583587543
33,9126,71732,6196,3822,89,9032,5,0.19076625366905428,15.393302639781263
34,9520,69660,6592,4116,98,10011,5,0.20120040998289576,15.268496802992427
35,9770,67649,7018,4442,98,11014,11,0.2120900803393175,15.147549719244289
36,9953,65634,7410,4680,112,12202,11,0.22336278919060268,15.01646440782511
37,10054,63628,7866,4946,122,13373,13,0.23449477096447952,14.88203675341602
38,10171,61561,8225,5234,134,14663,14,0.24616886724853154,14.756969907175334
39,10168,59492,8676,5532,143,15977,14,0.2575526243043181,14.62330309974662
40,10217,57432,8992,5803,147,17393,18,0.26930179655471526,14.501115884815176
41,10368,55266,9261,5963,167,18959,18,0.28038016430402407,14.370762213316997
42,10444,53184,9481,6071,189,20613,20,0.29096555738888696,14.253109894418989
43,10467,51094,9676,6182,203,22358,22,0.300754938242923,14.141884432835118
44,10335,49157,9842,6253,220,24170,25,0.30984487111642084,14.048425088318602
45,10189,47243,9917,6333,242,26049,29,0.31774815919511723,13.963620077455738
46,9787,45479,10077,6389,256,27981,33,0.32495544059572473,13.890780816490294
47,9440,43744,10069,6407,287,30019,36,0.3311866857642125,13.82959351348254
48,9041,42053,10163,6392,313,32000,40,0.3365547717948468,13.778289346800257
49,8713,40444,10158,6319,326,33996,46,0.3408155845684881,13.735003037931476
50,8288,38955,10107,6278,350,35973,51,0.3438491094605577,13.704037799164354
51,7924,37555,9908,6174,362,38025,54,0.3462335899377839,13.687225712447177
52,7505,36239,9712,6036,376,40077,57,0.3470505680712918,13.678574137882475
53,7113,34940,9499,5880,386,42119,65,0.34700143073098366,13.68303759447947
54,6726,33718,9188,5634,380,44280,76,0.3459636226790152,13.696328839620865
55,6397,32558,8813,5416,389,46346,83,0.3435113396753044,13.720566721778118
56,6023,31532,8365,5174,393,48424,91,0.3404582190882986,13.75982125497373
57,5658,30581,7929,4989,382,50364,99,0.33611944381264625,13.806874746285747
58,5275,29665,7563,4740,389,52266,104,0.3313549205527155,13.864206738382787
59,4865,28853,7259,4502,369,54039,115,0.3256896440745917,13.924410963881487
60,4428,28130,6896,4290,350,55782,126,0.3195488334069087,13.995062098629779
61,4072,27460,6489,4032,340,57476,133,0.3128969526993076,14.06949999019996
62,3753,26828,6034,3829,329,59077,152,0.305485061694632,14.151328481911486
