,e,s,i1,i2,c,r,d,compliance,contacts
0,320,99152,256,274,0,0,0,0.007799498315363886,16.901935111338286
1,494,98978,221,235,0,74,0,0.010069120097815725,16.800956630072616
2,684,98788,176,185,2,167,0,0.015574285600458046,16.754015339597945
3,828,98644,141,149,4,236,0,0.018739081178241728,16.693637048998063
4,623,98529,305,241,6,298,0,0.021943816694379628,16.649675644037163
5,703,98449,274,202,6,368,0,0.025732706514046633,16.610226605295793
6,702,98276,340,235,6,443,0,0.027819445888392892,16.563762237103024
7,660,98128,403,281,6,524,0,0.03117250240812008,16.534906336594844
8,742,97902,498,330,6,524,0,0.03363184570033644,16.493464817114354
9,933,97596,567,376,6,524,0,0.03664617731519871,16.457362770686647
10,1234,97215,609,414,6,524,0,0.039576657327668525,16.417827857223806
11,1416,96860,726,470,6,524,0,0.04244375835036274,16.379602684768823
12,1634,96494,605,419,11,839,0,0.04551576959008013,16.340624008474588
13,1849,96053,728,522,11,839,0,0.04767873726921415,16.30003255993545
14,1914,95682,809,573,11,1013,0,0.05127798804294143,16.26795232412468
15,2023,95192,957,616,12,1202,0,0.05379980223917463,16.219169778333118
16,2238,94622,1081,703,11,1347,0,0.05736741481510511,16.18141709805708
17,2530,93964,1254,781,13,1460,0,0.06092367020449804,16.13137274684032
18,2749,93304,1476,920,15,1538,0,0.06480246378127161,16.07837755803651
19,3178,92504,1586,1008,20,1706,0,0.06962149846077743,16.020355963744496
20,3528,91664,1811,1125,22,1852,0,0.07430746444716559,15.951875929854275
21,3862,90760,2031,1249,29,2071,0,0.07982989889616211,15.884763496916674
22,4097,89867,2264,1368,34,2372,0,0.085471883113335,15.809315165411885
23,4481,88823,2412,1499,38,2749,0,0.09166644818703314,15.728606929253884
24,4779,87725,2711,1645,38,3101,3,0.09832228560480691,15.642376649879601
25,5081,86583,2970,1860,39,3466,3,0.10525391009484349,15.549716986664352
26,5428,85332,3253,2040,45,3900,4,0.11312208802492642,15.455893613459315
27,5858,84009,3583,2232,46,4269,5,0.12101089850029755,15.35315970869748
28,6242,82581,3920,2449,51,4754,5,0.1294630155899735,15.247052041626862
29,6739,80986,4263,2634,61,5314,5,0.13848586247475217,15.134481717129093
30,7211,79372,4534,2847,69,5964,5,0.14768033438721517,15.016147936253713
