,e,s,i1,i2,c,r,d,compliance,contacts
0,703,97775,765,760,0,0,0,0.0229739698783144,18.111662847464114
1,1369,97109,658,647,8,212,0,0.0271127846489401,17.78320500440315
2,1985,96493,545,530,12,438,0,0.037731917809634814,17.688223187710236
3,2520,95958,445,437,16,627,0,0.04136776286328832,17.56983080118145
4,2211,95564,779,585,18,846,0,0.044812482633754556,17.520097051996242
5,2532,95243,666,476,22,1064,0,0.04837098390436627,17.486687212343735
6,2412,94697,972,622,27,1273,0,0.048800022521475125,17.43652002183402
7,2258,94235,1228,757,35,1490,0,0.052240447552258984,17.433510913047627
8,2444,93514,1563,957,35,1490,0,0.05392370775549619,17.384469300585135
9,2884,92680,1789,1125,35,1490,0,0.05761773287492954,17.348424985001362
10,3536,91707,1993,1242,35,1490,0,0.06094362706332793,17.28793532871767
11,4021,90676,2337,1444,35,1490,0,0.0644039336633648,17.234481684402336
12,4690,89545,2183,1357,46,2182,0,0.06858007571438589,17.17905431919365
13,5219,88295,2633,1628,38,2186,4,0.07022761909817997,17.108874557745384
14,5538,87142,2760,1669,44,2845,5,0.0753260186264674,17.084683355343117
15,5896,85811,2990,1796,48,3457,5,0.07714086638102381,17.006831505831503
16,6226,84450,3289,1993,57,3983,5,0.08141185392387754,16.971460165567578
17,6533,83012,3777,2242,63,4371,5,0.08509523007727594,16.915614797669008
18,6762,81533,4360,2588,62,4693,5,0.08974493015642998,16.85332754168404
19,7264,79878,4711,2844,64,5237,5,0.0955393751420548,16.774298542896
20,7769,78042,5239,3185,70,5693,5,0.10108708184941416,16.678040464811488
21,8277,76173,5649,3415,80,6404,5,0.10809959273994713,16.58903848417254
22,8806,74206,6020,3648,93,7225,5,0.11406934290999142,16.47763236599578
23,9407,72126,6349,3825,103,8188,5,0.1207170770374208,16.38330864952308
24,9891,69987,6725,4073,118,9201,8,0.126373488157483,16.289234702687224
25,10151,67891,7123,4380,132,10318,8,0.13261172696497397,16.20581050568167
26,10458,65715,7481,4641,144,11552,12,0.1389213358664905,16.116308086703143
27,10686,63520,8039,4897,154,12692,15,0.14499036275076907,16.027797030644862
28,10838,61288,8483,5202,165,14008,19,0.15097179343614298,15.946271798367219
29,11045,58942,8950,5513,175,15356,22,0.15723196058007885,15.862823609949512
30,11250,56641,9333,5788,191,16777,23,0.16354863562673563,15.778472157543517
31,11347,54368,9773,6045,204,18242,24,0.1696476157893067,15.693335701905486
32,11496,52024,10142,6216,218,19881,26,0.17572137517335207,15.618972874102273
33,11544,49744,10405,6349,235,21698,28,0.18051103564907497,15.552408721343268
34,11413,47529,10722,6509,240,23558,32,0.18496360282245997,15.495542178489087
35,11302,45339,10882,6683,254,25509,34,0.18896326063058802,15.454059400152321
36,11052,43316,11021,6737,270,27567,40,0.19264962387855725,15.412980843269194
37,10675,41349,11126,6837,275,29699,42,0.1952283428946465,15.38006262727343
38,10297,39447,11255,6892,279,31783,50,0.19790058131162808,15.369643332005438
39,9882,37647,11253,6933,292,33943,53,0.19949509579544425,15.360552361783807
40,9346,35993,11224,6957,300,36124,59,0.20073514250257746,15.355180411285916
41,8996,34320,11157,6815,311,38338,66,0.20167513786839997,15.355776215327833
42,8544,32805,10919,6674,323,40668,70,0.20082421198933514,15.371177830669772
43,8077,31370,10706,6488,340,42944,78,0.19943049120568085,15.396132453224261
44,7615,30032,10416,6305,348,45198,89,0.19709697192455328,15.437130517215051
45,7180,28813,9979,6052,350,47530,99,0.1942678134089794,15.486313475058118
46,6713,27607,9622,5802,362,49790,107,0.1902604320879229,15.538362081438866
47,6239,26566,9209,5515,363,51994,117,0.18621167335349584,15.60596217503798
48,5753,25617,8749,5220,349,54185,130,0.18099534568355133,15.673643976567165
49,5303,24729,8276,5008,354,56197,136,0.1755161779034445,15.751227405760636
50,4881,23932,7832,4704,357,58154,143,0.1705191424350932,15.831995443763189
51,4405,23202,7357,4483,346,60060,150,0.1643429963164656,15.909938235263763
52,4072,22494,6902,4179,335,61860,161,0.15912767792289034,15.99425314352544
53,3734,21883,6495,3881,323,63514,173,0.15306433619709264,16.07383434149592
54,3431,21298,5974,3617,326,65177,180,0.1467907213074941,16.15533863424201
55,3153,20779,5528,3345,302,66705,191,0.1409922194232362,16.236778195685606
56,2878,20324,5073,3095,291,68141,201,0.13486989779499875,16.317511384023085
57,2589,19905,4680,2858,280,69478,213,0.12899410757217075,16.399516937478115
58,2360,19523,4258,2672,266,70698,226,0.1232543716342107,16.476587574997634
59,2114,19184,3898,2411,259,71904,233,0.11809252661187959,16.548984242828475
