,e,s,i1,i2,c,r,d,compliance,contacts
0,320,99152,256,274,0,0,0,0.8787958563827268,8.156396100085505
1,423,99049,221,235,1,73,0,0.8788106343674167,8.154271334784834
2,530,98942,176,185,1,168,0,0.8573396810353399,8.190667192845655
3,611,98861,141,149,4,236,0,0.8535446546349729,8.308970868698285
4,361,98791,291,255,4,300,0,0.8481535415444246,8.344303750675044
5,405,98747,260,216,6,368,0,0.8460663928468941,8.373603721389014
6,400,98649,288,216,7,442,0,0.8446010108763994,8.386894786058386
7,374,98568,309,221,8,522,0,0.8437698805168798,8.395129376272704
8,397,98464,363,248,8,522,0,0.8434754392637233,8.399897559201762
9,471,98320,405,276,8,522,0,0.8432794323316133,8.402017648916448
10,627,98120,429,296,8,522,0,0.843310759303768,8.402892374001091
11,690,97959,490,333,8,522,0,0.8432736438659204,8.402128758524452
12,755,97813,352,232,14,836,0,0.8435049486987801,8.402304966708
13,844,97620,414,274,13,836,1,0.8432674085349846,8.401569557236199
14,844,97476,437,292,16,936,1,0.8431514092514972,8.40275485032318
15,782,97338,484,338,15,1043,2,0.8432088807469973,8.403685106332937
16,785,97174,534,368,19,1120,2,0.8432274764630397,8.402754881496515
17,794,97019,580,398,17,1192,2,0.843428205835896,8.402176440370148
18,787,96833,674,453,17,1236,2,0.8435327434482428,8.399765311900742
19,830,96646,693,480,18,1332,3,0.8438320708397516,8.398783192486134
20,916,96422,729,501,18,1413,3,0.8437697599439733,8.396438891607241
21,970,96204,772,518,22,1513,3,0.8438780582469977,8.39646115867417
22,1073,95946,771,530,23,1656,3,0.8439827935363337,8.39590705793753
23,1139,95694,783,504,27,1852,3,0.8441323718328675,8.394951597347909
24,1252,95394,799,514,22,2018,3,0.8439743977847227,8.394234146011259
25,1332,95090,855,536,24,2162,3,0.8440364286979064,8.39516369484609
26,1386,94818,870,546,23,2355,4,0.8440809880757462,8.394404037909247
27,1376,94570,951,579,22,2499,5,0.844157037276247,8.395227146055761
28,1374,94320,1020,624,21,2638,5,0.8441071301423595,8.394761209241468
29,1334,94060,1105,675,24,2799,5,0.8442922022394147,8.39461364212933
30,1298,93792,1198,731,25,2953,5,0.8445935731434734,8.392974971507241
