,e,s,i1,i2,c,r,d,compliance,contacts
0,740,97775,736,752,0,0,0,0.04702241237956451,16.754053959831268
1,1379,97136,634,645,3,206,0,0.0470809293104094,16.193860263389073
2,1942,96573,526,522,9,431,0,0.0461694484471062,16.19175059526592
3,2508,96007,428,427,12,621,0,0.04507145553388551,16.208904896987853
4,2167,95608,768,622,16,822,0,0.044143259120886326,16.22862346093654
5,2480,95295,689,519,18,1002,0,0.04612023683595045,16.24372932886455
6,2338,94798,966,641,22,1238,0,0.044950292297561624,16.20877668885689
7,2261,94312,1173,769,26,1462,0,0.04624955271055736,16.228486483182174
8,2440,93567,1501,1007,26,1462,0,0.04741213419504558,16.194398666251395
9,2900,92708,1758,1149,26,1462,0,0.049738343006175204,16.173280891058333
10,3593,91702,1951,1269,26,1462,0,0.05096992593791327,16.126507544440084
11,4159,90639,2270,1447,26,1462,0,0.052313637154029036,16.10111856489385
12,4842,89470,2113,1350,41,2187,0,0.05406796546397553,16.074247122351263
13,5337,88230,2578,1630,38,2189,1,0.05322765263326469,16.03970934103587
14,5670,87038,2722,1706,43,2822,2,0.055933165985305726,16.05125006157269
15,6020,85682,3011,1860,49,3376,5,0.056609219787140355,15.998979121332523
16,6231,84408,3330,2038,57,3933,6,0.05829528259394242,15.983382874827608
17,6548,82922,3812,2326,55,4333,7,0.060029625346808876,15.94419452035231
18,6862,81368,4396,2669,56,4645,7,0.0628980662587955,15.914234792487052
19,7432,79606,4819,2941,58,5139,8,0.0661079200636137,15.857942070649294
20,8075,77607,5364,3266,70,5613,8,0.06872598134422937,15.797736607564284
21,8730,75678,5677,3482,84,6344,8,0.07179106080012258,15.74556879773576
22,9345,73577,6078,3708,100,7187,8,0.07412830780691376,15.685999899007836
23,9979,71389,6425,3909,113,8180,8,0.0764685970414702,15.64428012696733
24,10436,69170,6864,4169,119,9234,11,0.07856694105305938,15.60985597046141
25,10697,66910,7362,4501,139,10383,11,0.08107229510041533,15.582365813226241
26,11127,64551,7809,4743,148,11612,13,0.08450578918234104,15.539953220104383
27,11418,62159,8378,5083,161,12787,17,0.08683839715621722,15.48671198558701
28,11654,59735,8895,5398,170,14133,18,0.09027972800055556,15.453604565844826
29,11856,57314,9499,5739,188,15389,18,0.09334451925897562,15.403149791252805
30,12066,54844,9950,6062,202,16858,21,0.09687159211850573,15.361917114377047
31,12116,52435,10374,6443,224,18388,23,0.10000785181665116,15.314393332254449
32,12209,49950,10763,6684,236,20133,28,0.10389350756771548,15.266274538297345
33,12071,47664,11005,6867,245,22118,33,0.10640324237826675,15.217548703518545
34,11942,45372,11285,7079,270,24014,41,0.10824603315652317,15.191349821183904
35,11663,43181,11519,7214,294,26088,44,0.1105605474924515,15.183974528551492
36,11387,41048,11682,7272,305,28255,54,0.11202661712401682,15.160944507895175
37,10899,39051,11885,7335,327,30445,61,0.11271440011707372,15.16184884029484
38,10678,36986,11838,7408,340,32686,67,0.11347999335265745,15.173079244230731
39,10313,35059,11876,7303,353,35025,74,0.11419606613367736,15.184454036620497
40,9911,33270,11776,7202,362,37402,80,0.11341823817059146,15.192610792266708
41,9396,31652,11623,7064,375,39808,85,0.11267418927480333,15.224975579541127
42,8935,30116,11374,6889,390,42208,91,0.11131700544677745,15.26237369494879
43,8277,28709,11112,6746,397,44666,96,0.10995751240434792,15.296543451462997
44,7690,27369,10782,6594,395,47066,107,0.10848442227371165,15.337412277537181
45,7109,26161,10308,6372,403,49535,115,0.10705487142089529,15.375548277177494
46,6594,25058,9966,6046,396,51811,132,0.10508056931741971,15.411507461621722
47,6068,24048,9508,5748,403,54085,143,0.1017026914215554,15.450523795216109
48,5583,23126,9023,5449,406,56264,152,0.09896308111387642,15.511121305951312
49,5098,22271,8539,5140,384,58404,167,0.09618054412857013,15.56060094875322
50,4675,21486,8041,4849,376,60400,176,0.09311596042634052,15.602338067570432
51,4285,20773,7446,4482,370,62460,187,0.09031152977883397,15.650212177217668
52,3917,20131,6896,4115,367,64380,197,0.08651566993114466,15.69357067330274
53,3548,19578,6357,3787,358,66169,206,0.08305561398594982,15.748093751116809
54,3191,19080,5884,3497,353,67782,216,0.07988498385179119,15.796022241760491
55,2833,18653,5377,3253,331,69333,223,0.07689137010268339,15.840677244335428
56,2551,18222,4913,3023,327,70738,229,0.07438201471796645,15.882107813474173
57,2247,17884,4456,2782,314,72082,238,0.07208768175424664,15.916708103099591
58,2004,17574,4036,2547,294,73296,252,0.069743720603383,15.94694853939607
59,1820,17260,3668,2310,267,74413,265,0.06738809028498446,15.978665137659204
60,1649,17004,3288,2107,244,75441,270,0.0644605158635831,16.010142660347537
61,1418,16804,2989,1915,241,76360,276,0.062494807062724575,16.04139381891533
62,1274,16610,2668,1719,228,77220,284,0.06084931468663723,16.061528987744325
63,1141,16433,2409,1503,207,78014,296,0.05878776294561605,16.08142457694508
64,985,16275,2175,1338,188,78739,303,0.05635804733727055,16.103866952167973
65,864,16140,1950,1177,178,79385,309,0.05462707146498622,16.12858868490615
66,785,16019,1748,1026,155,79951,319,0.05291225976217969,16.148650657412922
67,711,15899,1549,921,148,80451,324,0.05130026432962681,16.167517531388913
68,633,15800,1412,808,134,80883,333,0.05026302383795908,16.181844759370733
69,560,15715,1236,711,123,81320,338,0.04892630883470031,16.19230361459812
70,509,15631,1115,629,113,81663,343,0.04799614848586852,16.20405023815072
71,446,15573,985,570,99,81979,351,0.046810040262346884,16.215665691822696
72,376,15523,874,487,89,82298,356,0.04629727171464429,16.228383746060082
73,332,15468,777,427,76,82565,358,0.045372502950489245,16.23124511185073
74,305,15410,691,398,68,82771,360,0.04479520902818802,16.240006842943902
75,254,15377,625,354,67,82963,363,0.044364022542237876,16.2472182040827
76,236,15337,538,322,61,83146,363,0.043761145626150216,16.252081785242204
77,219,15304,465,287,54,83308,366,0.043527301326771836,16.257173958953043
78,184,15284,421,251,49,83447,367,0.043313335788292995,16.259336559189453
79,152,15258,379,230,45,83570,369,0.042802504224173143,16.261992241579556
80,150,15227,316,206,43,83691,370,0.04260173374027203,16.268020116306065
81,130,15207,274,189,37,83794,372,0.04226924052497339,16.27183303291653
82,112,15192,247,164,33,83883,372,0.04223549054264053,16.273567405776525
83,105,15179,206,141,31,83969,372,0.04173770874166286,16.273345634165032
84,94,15164,188,127,29,84029,372,0.04156259932426701,16.2770560170497
85,74,15153,178,118,27,84080,373,0.041292761115570994,16.2796228035362
86,65,15142,155,106,25,84135,375,0.04125876657415673,16.282419822390008
87,59,15133,126,92,19,84197,377,0.04100221944876112,16.283484825688994
88,61,15118,119,79,17,84230,379,0.040965339105546845,16.286822269706335
89,58,15106,109,64,12,84274,380,0.04083830674242127,16.285748984708924
90,53,15100,95,56,11,84308,380,0.04079598641354067,16.28612923624686
91,52,15090,91,51,9,84329,381,0.0404323474261055,16.285049602395596
92,50,15083,80,45,7,84356,382,0.04061709848322854,16.28896535861481
