,e,s,i1,i2,c,r,d,compliance,contacts
0,278,99152,275,297,0,0,0,0.878860897790691,8.822551636775952
1,407,99023,234,251,0,87,0,0.8790708294681493,8.821785727239304
2,528,98902,196,204,0,172,0,0.8537018044512803,8.86402171687465
3,633,98797,152,166,5,249,0,0.8502807980505734,9.002479064813135
4,426,98726,290,224,7,329,0,0.845765615011669,9.033905294081391
5,492,98660,246,182,9,413,0,0.8444758184321345,9.05621480629631
6,478,98545,265,212,10,492,0,0.8436740274592849,9.065114584509294
7,459,98443,301,227,12,560,0,0.8433536374945992,9.068609635024307
8,519,98278,367,266,12,560,0,0.8432043250813305,9.071620544333973
9,648,98078,412,292,12,560,0,0.8432646797153104,9.072144380579834
10,779,97881,457,313,12,560,0,0.8429682479619038,9.070791712928656
11,845,97700,528,357,12,560,0,0.8432549211066575,9.071654104999697
12,918,97525,411,298,17,833,0,0.8432045679009547,9.070701133421466
13,948,97330,521,353,17,833,0,0.8431665368112801,9.070982258648565
14,907,97171,574,371,20,959,0,0.843207514502136,9.071478588112953
15,899,96982,629,392,17,1081,2,0.8431511717786989,9.07091312518728
16,922,96778,676,421,16,1187,2,0.8433915221492031,9.070668910949678
17,910,96615,737,464,17,1256,3,0.8434781023720902,9.067726112036263
18,911,96419,808,522,17,1321,4,0.843472178677212,9.068439823969888
19,980,96191,839,535,17,1436,4,0.8434832626157849,9.068873162370469
20,996,95986,902,559,18,1537,4,0.8438567158393032,9.06706002060037
21,1055,95723,929,571,19,1701,4,0.8439135195228988,9.064568852347854
22,1144,95471,911,552,20,1900,4,0.8438055612981437,9.064901192098866
23,1231,95188,899,563,26,2091,4,0.8438257355468296,9.06580203567821
24,1267,94924,921,588,22,2274,6,0.8438569966187636,9.065684748507495
25,1349,94637,950,589,23,2448,6,0.8441139993752385,9.06454335642772
26,1350,94373,975,632,21,2644,7,0.8438120865462005,9.063581466343514
27,1401,94070,1044,656,20,2804,7,0.8441733722547723,9.06467587799468
28,1418,93770,1091,703,22,2990,8,0.8441453734117405,9.06193551306166
29,1523,93401,1107,747,21,3194,9,0.8440764163739976,9.059837562524574
30,1595,93042,1194,784,24,3354,9,0.8441902401388998,9.059875688245489
31,1683,92690,1232,814,24,3550,9,0.8445054053952342,9.05886971319606
32,1747,92323,1278,843,25,3776,10,0.8444594729428656,9.056425001643348
33,1832,91938,1337,879,25,3981,10,0.8190601083218059,9.102201241905385
34,1800,91601,1436,886,26,4243,10,0.8158918775891617,9.244456043504902
35,1805,91237,1488,941,23,4497,11,0.8112370136074069,9.274730589340107
36,1874,90816,1539,959,28,4775,11,0.8097387209573276,9.300079069291193
37,1927,90396,1604,997,29,5038,11,0.8091019015676988,9.309107140172541
38,1939,89999,1671,1028,31,5322,12,0.8087433348613448,9.312423786584546
39,2013,89588,1721,1051,36,5581,12,0.8088184131097288,9.312758500426888
40,2061,89176,1771,1062,39,5881,12,0.7832280257295259,9.358906941134988
41,2103,88713,1854,1100,41,6179,12,0.7799666836435766,9.506894500749112
42,2177,88219,1882,1123,42,6547,12,0.7754416991040435,9.539114068869827
43,2291,87708,1896,1147,47,6901,12,0.7741446809620006,9.563172842970273
44,2391,87197,1942,1160,49,7251,12,0.7732099638337423,9.57165332108856
45,2516,86660,1979,1168,56,7611,12,0.7728359655075323,9.57651030364195
46,2570,86143,2010,1215,59,7992,13,0.7726480407204911,9.577885637102126
47,2596,85623,2115,1267,61,8326,14,0.7730302054447404,9.57732215617511
48,2603,85105,2184,1345,63,8687,15,0.7729658070784787,9.57500286190439
49,2614,84583,2231,1388,66,9105,15,0.7731850168822413,9.574456555044952
50,2668,83992,2290,1446,68,9523,15,0.7733397758987504,9.572424435936224
51,2734,83409,2363,1493,67,9921,15,0.7736020552773656,9.571105217992349
52,2837,82786,2424,1541,70,10326,18,0.773676439657666,9.569140453388336
53,2979,82126,2487,1584,75,10732,19,0.7739782858561081,9.567430395103539
54,3065,81518,2519,1611,77,11192,20,0.7740846771752421,9.566077266649371
55,3100,80892,2576,1651,79,11683,21,0.7742338177398719,9.564084498830582
56,3143,80266,2623,1676,86,12185,23,0.7745898514734179,9.562144012556221
57,3192,79594,2664,1747,85,12696,24,0.7742072968816806,9.557994241467478
58,3191,78935,2722,1812,84,13231,27,0.7746646539527784,9.560773212366556
59,3250,78268,2789,1836,87,13743,29,0.7749950909311163,9.55753981042326
60,3317,77575,2838,1893,83,14263,33,0.7751653648045136,9.553940818912094
61,3376,76890,2904,1935,83,14780,34,0.7750469065156126,9.553947899106152
62,3447,76147,2996,1993,83,15301,35,0.7753630606209846,9.552552448813906
63,3507,75428,3034,2023,84,15890,36,0.7757341571858347,9.550918620609668
64,3575,74693,3111,2030,83,16472,38,0.7756793846367602,9.547981074197711
65,3571,74004,3152,2059,87,17091,38,0.775686894698206,9.548209255976317
66,3575,73315,3200,2036,92,17743,41,0.7757108812976161,9.54808445712098
67,3602,72545,3276,2095,94,18348,42,0.7758356261051956,9.547161531821375
