,e,s,i1,i2,c,r,d,compliance,contacts
0,299,99152,280,271,0,0,0,0.018137878685817555,16.886315828007927
1,467,98984,235,238,5,73,0,0.022351251927293,16.68365728561156
2,633,98818,199,197,8,147,0,0.029963740024204825,16.606289520718768
3,786,98665,158,157,10,226,0,0.0337442313061792,16.528149176139387
4,618,98534,306,232,13,299,0,0.036600781300899776,16.480842635573953
5,709,98443,267,192,15,376,0,0.039542867108681774,16.44879571962328
6,726,98258,332,211,15,460,0,0.04051536542590987,16.4166349060427
7,714,98104,392,241,17,534,0,0.042174998416771164,16.402985122445763
8,810,97855,505,281,17,534,0,0.04312244173813255,16.38462217733563
9,971,97563,598,319,17,534,0,0.04423535596110349,16.369639261164412
10,1246,97197,656,352,17,534,0,0.045305285970820196,16.354980284673427
11,1467,96791,762,431,17,534,0,0.04629069237275345,16.338545581331086
12,1698,96406,668,380,26,824,0,0.04786798534785251,16.326180750108133
13,1915,95940,817,480,21,828,1,0.0481055246802409,16.303884531432672
14,2005,95558,899,522,19,997,2,0.04997253768998157,16.29506857600879
15,2147,95050,1025,596,19,1163,2,0.050838987202990786,16.270534171286727
16,2260,94531,1151,723,18,1316,3,0.052616434001385236,16.255004952783224
17,2463,93943,1300,828,16,1449,3,0.05453713715993767,16.23090656915906
18,2685,93255,1531,972,16,1540,3,0.05662688971342866,16.19836564131076
19,3071,92487,1659,1041,16,1725,3,0.059503805997405707,16.165213579812118
20,3475,91575,1868,1186,17,1878,3,0.061673509972587616,16.119677164555643
21,3851,90680,2023,1301,20,2124,3,0.06497768825550498,16.085728370770585
22,4226,89717,2213,1407,25,2411,3,0.06773189209643429,16.035520813305947
23,4577,88678,2421,1521,30,2772,3,0.07096245196513098,15.990453520737777
24,4964,87523,2639,1665,29,3177,5,0.07407625992805296,15.940312522063014
25,5317,86258,2945,1886,36,3555,5,0.07746531241787868,15.888915687788067
26,5743,84937,3221,2039,43,4014,5,0.0817800423911965,15.8338458016091
27,6186,83531,3554,2287,44,4394,6,0.08544675760135557,15.77280672997805
28,6713,81965,3871,2501,49,4896,7,0.09049123351691915,15.718282884420335
29,7216,80307,4273,2735,56,5408,7,0.09493756139497724,15.647307010941741
30,7706,78552,4655,3030,62,5990,7,0.10020297807235622,15.579227048430274
31,8227,76710,5019,3299,67,6672,8,0.1059399132480592,15.503455681347083
32,8804,74727,5420,3536,74,7433,8,0.11171158633940352,15.418778011644056
33,9246,72719,5824,3786,87,8331,9,0.11773355176103315,15.338752834426366
34,9708,70599,6266,4107,99,9212,11,0.1236891681028914,15.257686478892436
35,10046,68506,6772,4393,105,10168,12,0.13017960918927812,15.17428198704787
36,10358,66352,7305,4663,114,11196,14,0.13649070792595466,15.086089947393774
37,10617,64110,7775,5021,128,12335,16,0.14300057610612527,15.002116122278697
38,10935,61784,8256,5283,144,13582,18,0.1500739807253789,14.919505279449968
39,11138,59461,8767,5571,159,14888,18,0.15634851508841277,14.82833156818644
40,11328,57178,9214,5811,174,16276,21,0.1631804490662835,14.75198684643595
41,11436,54916,9559,6054,194,17820,23,0.1691133578347159,14.671851728995913
42,11463,52647,9919,6278,206,19463,26,0.17519736047330653,14.601607774922385
43,11345,50439,10240,6528,227,21194,29,0.18073518715099773,14.539153163273552
44,11175,48286,10539,6710,251,23011,30,0.18626349623336755,14.478037634581838
45,10923,46255,10752,6797,261,24982,32,0.19111901609029172,14.423658518187837
46,10739,44177,10904,6899,269,26978,36,0.19480437189743166,14.377166180314418
47,10512,42135,11024,6928,291,29072,40,0.198328577201442,14.351369950883194
48,10267,40172,11080,6987,301,31148,47,0.20037307147190322,14.327790434391254
49,9925,38361,11119,6947,309,33288,53,0.2021981874969196,14.321428126767685
50,9601,36654,11029,6826,318,35516,58,0.20266994672859326,14.319701074673464
51,9206,34971,10910,6697,331,37824,63,0.20211222162518044,14.33147571057682
52,8710,33425,10742,6584,339,40134,68,0.20100216722440553,14.356506870821885
53,8144,32028,10533,6473,346,42405,73,0.19932343918827944,14.39019368623472
54,7599,30762,10289,6266,355,44650,81,0.19725543295557313,14.426116683274682
55,7125,29529,9940,6053,361,46910,84,0.19408440282578626,14.468882888826336
56,6577,28394,9631,5837,357,49113,93,0.19056826168167726,14.52026867754975
57,6119,27306,9240,5621,365,51254,97,0.18644552654439497,14.576027433758272
58,5773,26255,8811,5416,369,53270,108,0.18226976704311917,14.636853336557982
59,5402,25360,8295,5120,366,55335,124,0.1778317983534938,14.701586687731696
60,4993,24536,7790,4816,372,57358,137,0.1723888693278189,14.766827575605337
61,4578,23816,7320,4458,369,59315,146,0.16689662507830458,14.840723119288267
62,4187,23119,6861,4194,351,61130,160,0.16029918261556164,14.91605047703473
63,3721,22534,6435,3964,348,62834,166,0.1544033540122476,15.000687238813068
64,3405,21955,5924,3687,344,64511,176,0.14839945163457352,15.073916370175779
65,3123,21413,5499,3390,328,66057,192,0.1425164365950671,15.148586320114898
66,2888,20928,5080,3132,317,67460,197,0.13633186623095758,15.22335387262424
67,2615,20504,4762,2881,299,68736,205,0.13034047371909288,15.296556595470873
68,2391,20143,4363,2632,278,69981,214,0.12445870170958058,15.367134758338459
69,2148,19807,4022,2417,261,71124,223,0.1186123568047934,15.437860606645826
