,e,s,i1,i2,c,r,d,compliance,contacts
0,307,99075,333,288,0,0,0,0.8790607201839558,9.16683749376208
1,438,98944,284,244,2,91,0,0.879121467892783,9.163944816496885
2,571,98811,242,200,2,177,0,0.8793515993591339,9.163349105503533
3,690,98692,196,164,3,258,0,0.879355328265065,9.16195651763358
4,479,98596,344,245,6,333,0,0.8795005502546316,9.161594193523117
5,561,98514,286,206,6,430,0,0.8796630864468593,9.161128414775442
6,582,98362,315,211,8,525,0,0.8796560028122773,9.159550369270448
7,588,98223,352,219,8,613,0,0.8798163555472722,9.159547519446573
8,630,98062,424,266,8,613,0,0.8798469904437967,9.15863625349794
9,708,97888,481,305,8,613,0,0.8800473086630559,9.15828308672192
10,830,97684,536,332,8,613,0,0.8801184449073252,9.157020044792072
11,873,97489,635,385,8,613,0,0.8802937424715784,9.156088703920704
12,939,97284,536,316,10,918,0,0.8804552709474224,9.154918220374178
13,991,97071,630,383,8,920,0,0.8805473830164255,9.153763325890313
14,998,96890,666,390,12,1047,0,0.875316803831322,9.162430545256008
15,1002,96682,712,415,11,1180,1,0.8734391160538966,9.191482853304095
16,1008,96481,754,449,8,1301,2,0.8704347771775905,9.20913024208755
17,1013,96271,823,489,10,1395,2,0.868170050949787,9.227034837278445
18,1003,96068,906,537,10,1476,3,0.866155966487067,9.242724935019522
19,1074,95816,908,564,12,1626,3,0.8643128071781444,9.255977551044772
20,1147,95535,956,585,16,1761,3,0.8627491324166631,9.26789498812988
21,1241,95240,989,592,20,1918,3,0.861405907460808,9.277908861105084
22,1375,94896,996,621,21,2091,3,0.8601866228712842,9.286698025590615
23,1501,94567,995,621,21,2295,3,0.8591620265037543,9.294295586814934
24,1582,94234,1029,644,24,2487,3,0.8582771051690339,9.300819443770576
25,1644,93891,1084,665,27,2689,3,0.8574793801462359,9.306702839046567
26,1697,93543,1109,722,26,2903,3,0.8568649706928277,9.311310121053499
27,1745,93151,1230,764,30,3080,3,0.8563320561002951,9.315118445296838
28,1792,92775,1297,818,35,3283,3,0.8559462766268209,9.318450430779372
29,1907,92327,1368,879,40,3479,3,0.8556893723028789,9.320751157481805
30,2015,91876,1455,925,45,3683,4,0.8554409842824275,9.322019629483782
31,2171,91372,1546,979,47,3884,4,0.8553901950866958,9.323172185818521
32,2227,90924,1631,1034,45,4138,4,0.8553873568802369,9.323027731411564
33,2318,90457,1684,1076,46,4417,5,0.8554582706846646,9.322551310083671
34,2317,90010,1798,1115,50,4708,5,0.8554877215499226,9.321633925085676
35,2334,89542,1855,1165,53,5049,5,0.8557175651920741,9.320858503934167
36,2290,89082,1976,1219,56,5375,5,0.8558810988440206,9.319096250089357
37,2329,88595,2054,1256,58,5704,7,0.8561922214604378,9.317218581842944
38,2390,88067,2128,1306,59,6045,8,0.8564945282186318,9.314759364778135
39,2476,87534,2190,1343,61,6390,9,0.8567714870040761,9.311974097949049
40,2554,86988,2259,1350,63,6780,9,0.8571351079345441,9.309109198798152
41,2677,86405,2308,1385,60,7158,10,0.8574793851048648,9.306102034273277
42,2789,85806,2360,1372,58,7606,12,0.8578412532126682,9.303679899525005
43,2859,85208,2406,1403,64,8051,12,0.8581083968389142,9.300930627181843
44,2935,84599,2422,1416,68,8551,12,0.8584597426423216,9.299171369549573
45,3014,83974,2481,1455,71,8995,13,0.8531665272773914,9.305984331568427
46,3032,83373,2559,1493,72,9461,13,0.8514864585487627,9.335255220305264
47,3033,82773,2647,1557,73,9906,14,0.848686430624834,9.351366443283535
48,3086,82122,2700,1634,71,10374,16,0.8465882538231898,9.368595583331773
49,3211,81388,2805,1678,73,10832,16,0.8447529546086827,9.382947054454633
50,3301,80673,2867,1754,77,11315,16,0.8431113521577548,9.395276782202904
51,3407,79966,2891,1803,87,11833,16,0.8417014784954233,9.405989042491253
52,3482,79291,2947,1814,95,12357,17,0.8350332365450279,9.424567487163145
53,3549,78573,3002,1864,96,12901,18,0.8320031302579105,9.463549239669465
54,3537,77851,3123,1894,95,13484,19,0.8281270324519785,9.486767878012436
55,3547,77126,3186,1947,90,14088,19,0.8249366027767885,9.511609960831676
56,3571,76395,3277,1965,93,14682,20,0.8223047185702577,9.533621472782343
57,3569,75722,3316,1992,94,15289,21,0.8197962710065464,9.551967161399096
58,3609,74964,3364,2037,93,15913,23,0.8176901356462417,9.56859332170964
59,3620,74231,3448,2074,97,16509,24,0.8159173537894084,9.582840620647778
60,3619,73507,3514,2133,99,17105,26,0.814339326024373,9.595254157604517
61,3680,72715,3591,2136,103,17750,28,0.8130506552450543,9.60439755586147
62,3790,71932,3518,2148,102,18482,31,0.8118292725210854,9.613057719905115
63,3777,71187,3546,2163,101,19192,37,0.8108791151835688,9.62149738494975
64,3774,70457,3567,2168,95,19901,41,0.8099539666745629,9.628301594784277
65,3781,69726,3576,2208,103,20567,42,0.809227166260377,9.634921903515938
66,3712,69003,3626,2232,104,21284,42,0.8085622729731949,9.640350026135563
67,3692,68240,3678,2241,110,21998,44,0.8080578899513331,9.645104893048014
68,3632,67555,3663,2276,114,22716,47,0.8075698193472914,9.648822313077961
69,3613,66844,3664,2274,118,23443,47,0.8072224750126664,9.652474076253828
70,3638,66088,3712,2284,124,24110,47,0.8068368310705718,9.655185214333871
71,3603,65400,3707,2254,121,24868,50,0.8065849657654522,9.6579356675569
72,3563,64677,3733,2258,125,25596,51,0.8062053841937642,9.65989721241603
73,3535,64020,3717,2235,128,26312,56,0.8060292699488962,9.662446591205622
74,3513,63331,3658,2213,133,27096,59,0.805686202494623,9.66427425248695
75,3474,62614,3653,2191,124,27885,62,0.8054558971757318,9.666601995979137
76,3399,62001,3632,2155,130,28622,64,0.8051731658523957,9.668764619698234
77,3321,61356,3584,2196,127,29351,68,0.8048734529987599,9.671370033385214
78,3310,60710,3528,2178,128,30081,68,0.8046838981384077,9.673809073819553
79,3195,60136,3496,2176,125,30805,70,0.8043873437447977,9.675408388265923
80,3084,59530,3454,2172,124,31566,73,0.80425550251643,9.67811346436153
81,3067,58934,3398,2156,121,32250,77,0.8040285396728146,9.68031151184316
82,3021,58335,3378,2110,122,32959,78,0.8036917895693698,9.682399283738569
83,3008,57702,3310,2068,129,33708,78,0.803429680334138,9.685180651783082
84,3014,57122,3246,2018,127,34392,84,0.8031587803133254,9.687800539948837
85,2931,56599,3201,1946,127,35111,88,0.8027508983969271,9.690730906122708
86,2882,56052,3174,1912,119,35772,92,0.8078432302414739,9.684125655695777
87,2748,55587,3090,1906,124,36454,94,0.8095027236895868,9.655383927612267
88,2611,55091,3017,1895,120,37172,97,0.812106970570457,9.638886878616953
89,2504,54618,2988,1891,123,37779,100,0.8142406452571694,9.622251509201217
90,2439,54160,2909,1848,129,38416,102,0.8160548056949928,9.607853412264665
91,2322,53730,2857,1801,128,39058,107,0.8176102855349628,9.595340026651444
92,2286,53301,2773,1776,122,39637,108,0.8189297188357101,9.584816135381727
93,2200,52891,2706,1733,123,40239,111,0.8201111517194364,9.57593429667157
94,2135,52483,2626,1690,115,40839,115,0.8210505536875584,9.567945454296066
95,2066,52094,2570,1605,111,41438,119,0.8219330833053697,9.561815882945282
96,1997,51733,2458,1514,112,42066,123,0.8224128789008357,9.5568169508164
97,1921,51380,2382,1439,109,42646,126,0.82285706709531,9.55362895309639
98,1866,51025,2298,1410,110,43167,127,0.823172903362072,9.550787953921464
99,1785,50698,2209,1360,107,43713,131,0.8234119718440664,9.548933106407386
100,1718,50376,2170,1323,102,44182,132,0.8235483474634583,9.547820916108481
101,1657,50076,2087,1271,95,44680,137,0.8235873980184367,9.547447811327153
102,1569,49811,2007,1231,87,45158,140,0.8235496533988049,9.547505847171783
