,e,s,i1,i2,c,r,d,compliance,contacts
0,276,99152,285,289,0,0,0,0.878596668393783,7.473000668943319
1,397,99031,241,253,1,79,0,0.8787091189350065,7.470251003946239
2,520,98908,199,223,2,150,0,0.8734810150796701,7.478667039321546
3,609,98819,159,184,3,228,0,0.8715797839705571,7.508077729655785
4,412,98740,294,248,5,303,0,0.868555137901181,7.52590726019109
5,462,98690,253,196,7,394,0,0.8663314162573774,7.544709854536978
6,435,98596,282,189,9,491,0,0.8641158783881278,7.56025483786056
7,385,98523,314,206,11,563,0,0.8622666851691884,7.575087267593457
8,412,98407,373,236,11,563,0,0.8605117167992984,7.587597203969023
9,440,98300,424,264,11,563,0,0.8590993061578807,7.599268185735325
10,519,98171,456,282,11,563,0,0.857769920283682,7.608629802827569
11,593,98003,518,314,11,563,0,0.856656286246144,7.6174893442264695
12,677,97846,404,225,14,836,0,0.8556895279015838,7.625157705693068
13,732,97675,474,271,13,836,1,0.854722423773031,7.631670131886047
14,745,97555,461,270,13,957,1,0.8540187730450978,7.637950905542091
15,732,97439,470,267,15,1077,2,0.8532974402595607,7.6424116338620145
16,711,97292,508,308,13,1168,2,0.852835322067118,7.6467861481416985
17,677,97169,563,331,13,1246,3,0.8523431326835282,7.649851573628503
18,655,97020,629,386,11,1298,3,0.852017038640639,7.652394211153955
19,729,96826,631,410,13,1389,4,0.8517697481032769,7.654718464364669
20,818,96621,645,439,13,1462,4,0.851569547216712,7.655826925152781
21,850,96442,673,442,14,1577,4,0.8514991890369396,7.656865507201673
22,937,96232,677,454,15,1683,4,0.8514502381789594,7.6574047989812986
23,1034,95986,684,467,18,1809,4,0.8514273223824751,7.657691132722857
24,1058,95768,710,467,17,1977,5,0.851560365492204,7.657340343048796
25,1110,95511,736,489,20,2131,5,0.8516737503357242,7.656309263941398
26,1201,95241,739,494,22,2300,5,0.851824657786203,7.6549354442255915
27,1260,94972,814,509,24,2418,5,0.8521177416554692,7.653235785511326
28,1249,94737,895,558,26,2532,5,0.8523438864219881,7.650433013031404
29,1271,94497,922,602,27,2678,5,0.8527444999996351,7.64824946929739
30,1252,94259,1029,629,30,2798,5,0.8532395581738058,7.645084796396176
31,1229,94012,1097,682,27,2949,6,0.8536570341353957,7.640978732640436
32,1219,93753,1130,724,27,3143,6,0.8541921613350586,7.637762857726524
33,1287,93450,1133,751,29,3346,6,0.8491000425033195,7.643562426598017
34,1346,93151,1190,755,32,3522,6,0.8476423793630778,7.671575500518162
35,1423,92836,1193,780,32,3731,7,0.8450321505351754,7.686234409059355
36,1493,92519,1195,779,32,3977,7,0.843197753883031,7.7006327593966235
37,1536,92217,1217,798,31,4193,10,0.8415590782699179,7.712928797711019
38,1561,91889,1231,830,31,4450,10,0.8401857195466238,7.722631151228037
39,1606,91545,1261,829,30,4721,10,0.8389772935064095,7.731199981595023
40,1642,91194,1299,837,32,4987,11,0.8323834123912867,7.749184634978794
41,1681,90838,1367,851,31,5223,11,0.8295629550641479,7.788125188284623
42,1777,90440,1400,880,32,5461,12,0.8255960297040796,7.812496883244346
43,1838,90051,1476,894,34,5696,13,0.822621247474928,7.837781543706455
44,1911,89634,1543,924,38,5939,13,0.8199863842559414,7.858416270247261
45,2006,89188,1617,942,38,6197,14,0.8177897609199127,7.8761243179209695
46,2105,88733,1650,962,36,6502,14,0.8157438579083275,7.890836366255184
47,2211,88229,1705,1006,36,6800,15,0.8140333166990552,7.904352032961188
48,2298,87753,1755,1030,39,7112,15,0.8126409645327096,7.916247021326658
49,2357,87277,1800,1085,42,7426,15,0.8114875166787838,7.924515338411128
50,2361,86827,1869,1160,44,7726,15,0.8106606075960915,7.931519389853056
51,2407,86326,1930,1226,44,8054,15,0.8099332911142151,7.936414856632089
52,2404,85825,2022,1294,45,8397,15,0.809549022726915,7.9403306530738735
53,2418,85335,2088,1353,44,8749,15,0.8091468241636284,7.94224609710527
54,2507,84770,2157,1404,53,9096,15,0.809062776380159,7.9438407627986365
55,2589,84238,2197,1416,57,9489,16,0.8092068176405632,7.943743499761709
56,2683,83643,2256,1469,58,9877,16,0.8092711396335768,7.941505671739861
57,2758,83067,2308,1501,60,10291,17,0.8096369469886693,7.9405651381282
58,2886,82449,2358,1495,65,10731,18,0.8099624375196632,7.937313947425315
59,2866,81904,2429,1534,69,11182,18,0.8104607082495769,7.933687339315991
60,2936,81302,2443,1548,69,11685,19,0.8109356390428057,7.929239691250201
61,2980,80663,2525,1585,71,12159,19,0.8114840873020659,7.924997910271758
62,2999,80068,2579,1631,74,12631,20,0.8119620170742217,7.920931957438664
63,2950,79499,2679,1699,79,13074,22,0.8126032605203493,7.917686556528063
64,3003,78901,2703,1719,84,13568,24,0.813297175417203,7.913385593812079
65,3001,78301,2769,1754,92,14061,24,0.8140189568776772,7.907427230628848
66,3010,77653,2853,1819,88,14551,28,0.814884537300787,7.901691663652716
67,3055,77013,2865,1837,90,15111,31,0.815735286067403,7.895461961810406
68,3103,76396,2915,1824,90,15641,33,0.8165183797959289,7.888421849304325
69,3161,75740,2932,1810,89,16235,35,0.8173271834099572,7.882369352386568
70,3232,75069,2950,1816,94,16804,37,0.8179737526631243,7.876691233876148
71,3256,74397,2953,1843,92,17421,40,0.818720467186965,7.871746194421425
72,3250,73763,3012,1879,95,17961,42,0.8193736209108581,7.866860734388048
73,3289,73107,3024,1882,103,18554,43,0.8202196666106025,7.861732079375781
74,3245,72495,3016,1907,107,19187,45,0.8265093378428813,7.8451505607515175
75,3172,71897,3069,1930,107,19777,50,0.8293999769255735,7.806582629086575
76,3142,71255,3113,1989,106,20345,52,0.8330939697504314,7.781194288710578
77,3096,70667,3103,2035,108,20937,56,0.8363329899006797,7.757204317716414
78,3041,70066,3145,2049,114,21527,60,0.8392709490191247,7.734197956530821
79,3044,69451,3154,2004,112,22175,62,0.8420611454607142,7.712274134867247
80,3036,68861,3133,1983,115,22811,63,0.8444299299054798,7.693134330562214
81,2976,68279,3159,1982,124,23419,63,0.8465276965825859,7.677207285219495
82,2996,67671,3141,1932,124,24072,66,0.8484574321397604,7.663058217460385
83,2935,67131,3090,1913,132,24734,67,0.8500793976654942,7.650175405506074
84,2865,66586,3066,1880,131,25403,71,0.8516709700360637,7.639303089788935
85,2819,66042,3054,1848,128,26034,77,0.852924535444282,7.6287396536925
86,2779,65500,3006,1822,127,26689,79,0.854168784448405,7.620086754898122
87,2713,64958,2996,1828,127,27298,82,0.8551888704047765,7.612304492932239
88,2686,64445,2974,1792,128,27893,84,0.8561378893620442,7.605854962482162
89,2637,63949,2917,1752,122,28539,86,0.8568025829450117,7.600027686754354
90,2565,63477,2927,1698,114,29129,92,0.8573123851303995,7.596414093627201
91,2494,63006,2903,1663,117,29725,94,0.8576717456681962,7.594221209522485
92,2399,62559,2839,1654,118,30334,99,0.8579851811516979,7.592074298179665
93,2345,62100,2812,1604,111,30929,101,0.8581577327506615,7.590274314301832
94,2291,61658,2768,1562,110,31508,105,0.8582971408288589,7.589596400041603
95,2271,61206,2667,1527,106,32114,111,0.8584237270598067,7.588372008786061
96,2235,60771,2619,1506,105,32653,113,0.858460179952577,7.588144541814801
97,2161,60398,2540,1487,100,33199,117,0.8584355473347822,7.58874744067842
98,2107,59993,2446,1496,98,33739,123,0.858364582476466,7.58946167077579
99,2030,59628,2363,1479,100,34277,125,0.8583908280837312,7.590382643654659
100,1973,59233,2289,1463,99,34819,126,0.8584009421134235,7.590141698307886
101,1876,58895,2214,1460,99,35331,127,0.8584852493852526,7.589850704472295
102,1867,58531,2136,1415,99,35826,128,0.8584948671733555,7.5893208303878685
103,1773,58220,2121,1363,95,36297,133,0.8584589588153891,7.589208602635009
104,1714,57914,2048,1330,92,36770,134,0.8584328238790784,7.589805321864832
105,1651,57582,2019,1307,91,37215,137,0.8583836072699539,7.590079440781216
106,1623,57272,1945,1260,87,37674,141,0.8583334429371645,7.590551513817422
107,1546,56985,1899,1228,86,38114,144,0.858208639493181,7.591217173977774
108,1508,56712,1815,1171,86,38564,146,0.8581873966199349,7.591864325987924
109,1488,56426,1728,1129,84,39000,147,0.8580799440909251,7.592206913744554
110,1415,56167,1698,1118,77,39379,148,0.8578785942857209,7.593022701544769
111,1377,55895,1623,1098,69,39790,150,0.8576136214520638,7.595064601594861
112,1356,55629,1572,1071,68,40155,151,0.857290337903507,7.597763405310893
113,1329,55383,1504,1017,69,40549,151,0.8569849821060594,7.60026291930854
114,1294,55132,1467,1002,66,40889,152,0.8565671156335288,7.602877918103495
115,1247,54920,1414,950,63,41255,153,0.8562398138085174,7.6056981970590805
116,1183,54712,1414,911,61,41568,153,0.8558347223916033,7.608206752470819
117,1122,54507,1401,884,59,41875,154,0.8554675120474223,7.611058182567944
118,1070,54313,1343,856,58,42206,156,0.8551341662202091,7.613443612816694
119,1011,54121,1312,828,54,42518,158,0.8548751454967658,7.615673314764596
120,966,53954,1267,798,53,42806,158,0.8545897389649711,7.617108592824409
121,953,53759,1205,795,52,43078,160,0.8543623164806213,7.618771532080278
122,918,53589,1168,751,52,43363,161,0.8541438553553499,7.620441620668104
123,859,53454,1129,725,54,43620,161,0.8539110612924719,7.622012063709904
124,825,53296,1082,692,50,43896,161,0.8536365136345058,7.6233401292328935
125,810,53144,1027,648,52,44160,161,0.8533539723729313,7.625659641583257
126,750,53009,1016,608,51,44406,162,0.8530278113159937,7.627899687103221
127,718,52871,961,582,50,44658,162,0.852677034645771,7.630407052983284
128,730,52724,912,554,48,44872,162,0.852273867723682,7.633119583224419
129,724,52572,894,522,48,45079,163,0.8518956354675112,7.636359232667522
130,673,52471,853,510,44,45288,163,0.8515450409215797,7.639051780618319
131,652,52357,819,485,44,45481,164,0.8511452707047376,7.641697509726439
132,597,52274,774,476,44,45673,164,0.850707100797911,7.644607490862135
133,562,52162,764,466,42,45842,164,0.8503570360614344,7.647507320322548
134,513,52059,722,465,45,46034,164,0.8499896426721877,7.649909903758481
135,502,51969,670,448,44,46203,166,0.8497199870232613,7.652409049824513
136,489,51868,657,440,44,46338,166,0.8493913998054762,7.654204424444391
137,509,51765,621,401,38,46499,169,0.8491645213506934,7.656383630297863
138,475,51687,591,391,37,46652,169,0.8488001059989168,7.658300302370325
139,447,51612,577,373,37,46787,169,0.8485592666744055,7.6604311466311445
140,436,51533,553,349,40,46922,169,0.8484189086082927,7.662136423393119
141,403,51465,523,333,39,47069,170,0.8482631016641693,7.66254199779562
142,371,51394,499,308,40,47220,170,0.8480334870616678,7.663694012701533
