,e,s,i1,i2,c,r,d,compliance,contacts
0,292,99152,258,300,0,0,0,0.8787654346266178,8.63019738289123
1,390,99054,220,262,3,73,0,0.878781497649061,8.627408478136195
2,501,98943,183,214,5,156,0,0.8735735396522307,8.636007002867126
3,597,98847,147,171,7,233,0,0.8717184481686349,8.665636112875685
4,390,98762,291,245,7,307,0,0.8687132029084224,8.683471684336789
5,456,98696,254,195,9,392,0,0.8663915390256122,8.701987355744183
6,457,98597,275,194,10,469,0,0.8642511319507816,8.717960143340452
7,420,98523,316,185,12,546,0,0.8623179381143835,8.732607159312876
8,477,98370,376,221,12,546,0,0.8606120797533916,8.745378100750672
9,591,98171,436,246,12,546,0,0.8591830074378379,8.756664396016626
10,719,97977,475,273,12,546,0,0.857816193433413,8.766379751701201
11,843,97754,535,312,12,546,0,0.8566795735475655,8.775217878498482
12,954,97569,405,224,14,836,0,0.855686136668481,8.783061330529938
13,959,97411,501,281,11,839,0,0.8547670054365177,8.789487176678355
14,898,97273,564,319,13,935,0,0.8540352298352453,8.795345573411682
15,878,97099,600,366,11,1048,0,0.8533849022778773,8.799830755046894
16,812,96942,677,416,13,1142,0,0.8529153741703508,8.803527499604117
17,822,96747,733,460,11,1229,0,0.8525824711029447,8.806005622831137
18,896,96515,788,497,11,1295,0,0.8523111431384476,8.807105855299094
19,1013,96260,817,507,12,1393,0,0.8523220521318913,8.807908074943583
20,1143,95956,877,547,13,1466,0,0.8523069629041299,8.806299239280285
21,1244,95698,877,551,15,1617,0,0.8525129047030099,8.804912937151375
22,1335,95412,884,540,16,1815,0,0.8527703353982302,8.802938953389596
23,1344,95171,925,537,20,2005,0,0.8530286856104079,8.800659957296563
24,1341,94919,947,547,18,2230,0,0.8534933084778147,8.797581630554301
25,1254,94702,1014,599,19,2414,0,0.8538100968647293,8.793568173504987
26,1260,94438,1069,644,17,2574,0,0.8543003907418123,8.790808430151571
27,1234,94178,1158,703,19,2710,0,0.8547514065393167,8.787280583815045
28,1298,93873,1189,739,19,2884,0,0.8552419418754935,8.783769215597355
29,1365,93554,1227,796,21,3039,0,0.8556940312357172,8.779785106317007
30,1471,93231,1232,813,23,3232,0,0.8563324212733614,8.776466305742023
31,1525,92913,1243,834,25,3462,0,0.8568012460769832,8.771653727732213
32,1594,92584,1256,826,28,3714,0,0.8574631969717157,8.768025492412592
33,1627,92246,1273,810,29,4016,1,0.8525461905325604,8.77278795414181
34,1635,91919,1309,835,31,4272,1,0.851158940454238,8.800170251209039
35,1639,91592,1332,849,28,4560,2,0.8484780130471146,8.814623029926361
