,e,s,i1,i2,c,r,d,compliance,contacts
0,286,99152,286,278,0,0,0,0.8786282513933132,8.619329447127406
1,410,99028,259,244,2,59,0,0.8785852682575623,8.616570262455397
2,548,98890,210,201,3,150,0,0.8734086288548536,8.625451973556855
3,665,98773,171,161,4,228,0,0.8715470405705873,8.654930448197904
4,469,98683,306,237,7,300,0,0.8684601063596586,8.672390851145039
5,536,98616,256,193,8,393,0,0.8662347958154766,8.691486384881747
6,538,98490,302,192,9,471,0,0.8640154653225938,8.707193715986072
7,495,98395,334,214,11,553,0,0.8621865325663978,8.721880794233538
8,560,98213,403,262,11,553,0,0.8604722074731587,8.73424165525679
9,643,98040,459,296,11,553,0,0.8590451288175033,8.745715984843432
10,736,97880,501,321,11,553,0,0.8577251301189216,8.755287294544782
11,745,97745,576,372,11,553,0,0.8566218763075246,8.763933079464431
12,787,97608,466,291,14,836,0,0.8557508194366795,8.771266157708007
13,821,97392,583,356,12,837,1,0.8548352964772686,8.777122389230197
14,842,97198,605,383,11,962,1,0.8542181590720597,8.78311109419299
15,888,96992,633,377,10,1101,1,0.8535148074926018,8.787382885663495
16,963,96782,641,387,10,1218,1,0.852985800736448,8.791920383380589
17,1004,96604,657,418,10,1308,1,0.8526125039411218,8.795404180902663
18,955,96437,761,463,9,1376,1,0.8522500813161489,8.79747683675824
19,920,96278,802,490,8,1502,2,0.8520771045720217,8.799411263017998
20,912,96080,864,539,12,1593,2,0.8518822219160218,8.800431786754302
21,913,95869,878,553,13,1774,2,0.851913401646555,8.801201659206695
22,953,95651,883,553,18,1942,2,0.8519132280965442,8.800796452524391
23,995,95442,879,564,19,2101,2,0.8522432595714338,8.800290374800998
24,1051,95227,895,572,17,2237,3,0.8523664282135757,8.797840219790077
25,1074,95006,956,572,17,2374,3,0.8526080168705468,8.79623311521684
26,1118,94751,940,583,19,2588,3,0.8528063984326021,8.794729057101565
27,1170,94481,953,594,21,2780,3,0.853071225069799,8.793134702418058
28,1255,94187,955,595,18,2989,3,0.8532836034766236,8.791146759882727
29,1331,93896,953,602,19,3198,3,0.8535387487151258,8.789512946754323
30,1391,93615,978,620,22,3373,3,0.8537751799458644,8.787615790003061
31,1425,93326,1023,663,22,3540,3,0.8541088875320961,8.785601491032036
32,1451,93030,1089,708,22,3697,5,0.8544634732196987,8.782801522489768
33,1454,92733,1146,747,26,3891,5,0.8494038002636738,8.78933941446514
34,1506,92390,1177,796,28,4100,5,0.8479220672864605,8.817319355415263
35,1605,92010,1219,817,29,4317,5,0.8455020230932938,8.832274832872935
36,1673,91653,1271,845,32,4523,5,0.8434849850629056,8.846683179891151
37,1714,91316,1314,883,35,4735,5,0.8419546529107367,8.860493714670797
38,1791,90942,1358,915,35,4956,5,0.8405630188631682,8.87118998257605
39,1807,90583,1424,937,36,5210,5,0.8392318920097643,8.880017400693369
40,1823,90187,1487,984,39,5477,5,0.8327255545597202,8.898199183919528
41,1859,89794,1506,1028,42,5768,5,0.8298951930915304,8.936960176679259
42,1978,89338,1551,1029,44,6056,6,0.8261308824787413,8.961299007291478
43,2025,88917,1601,1072,47,6334,6,0.8232732469499369,8.983649761466841
44,2049,88534,1648,1095,45,6623,8,0.8208817985547863,9.002965258087528
45,2075,88112,1718,1125,43,6920,9,0.8186329105550761,9.019320346845138
46,2133,87661,1773,1166,41,7219,9,0.8167290436753257,9.034077643147723
47,2140,87198,1851,1201,41,7562,9,0.8151969497622418,9.047523743995828
48,2193,86724,1901,1192,46,7936,10,0.8137563057607176,9.05851253879726
49,2275,86259,1931,1188,49,8289,11,0.8128858289178909,9.067514744216137
50,2328,85784,2008,1196,54,8620,12,0.812023812664064,9.071184719553466
51,2378,85283,2074,1207,53,8994,13,0.8114983525877248,9.075819521463497
