,e,s,i1,i2,c,r,d,compliance,contacts
0,284,99152,293,273,0,0,0,0.878789645375775,7.5790829934628645
1,398,99038,245,246,0,75,0,0.8788893139566376,7.576320467454873
2,522,98914,206,215,2,143,0,0.8735916595557215,7.585006100665036
3,592,98844,159,183,4,220,0,0.871736040239265,7.615099514762813
4,380,98772,294,250,5,301,0,0.868638312063026,7.633111866885346
5,431,98721,246,218,5,381,0,0.8663120856999218,7.652041169128736
6,421,98617,292,196,8,468,0,0.8641042020558534,7.668603569822817
7,390,98524,327,195,14,552,0,0.8621320311157809,7.68344534006605
8,468,98376,368,224,14,552,0,0.8605784012591672,7.696416292379269
9,565,98207,411,253,14,552,0,0.8590880483947447,7.706581633355867
10,691,98030,443,272,14,552,0,0.8578721781225094,7.71646548430628
11,750,97867,507,312,14,552,0,0.8567846392820571,7.724749025699329
12,832,97692,379,249,22,828,0,0.8557997058835942,7.732079253030353
13,845,97531,473,303,22,828,0,0.8549850446610415,7.738473168490389
14,797,97410,491,340,20,944,0,0.8543584163797349,7.743624710155939
15,798,97232,524,360,19,1069,0,0.8537377895224291,7.747925821076595
16,798,97069,587,390,19,1138,1,0.8533181489870254,7.751983248054071
17,785,96907,651,429,19,1210,1,0.8531052223954941,7.754830373721135
18,772,96759,725,465,17,1263,1,0.8527890291124688,7.756224181852978
19,817,96593,741,466,14,1370,1,0.8525636498315039,7.7580399769662485
20,820,96412,787,505,16,1461,1,0.8523351290340427,7.759875081412474
21,831,96238,803,504,20,1605,1,0.8522352426621135,7.761258134246856
22,839,96068,800,500,22,1772,1,0.8522174893909569,7.761698803838722
23,897,95862,776,495,24,1947,1,0.8522098223827295,7.761347645181768
24,940,95653,773,501,18,2114,3,0.8523037301473854,7.760823371236664
25,979,95433,788,492,22,2285,3,0.8525622589758917,7.760070471411366
26,1042,95196,784,509,22,2446,3,0.852673581509226,7.7580769250495525
27,1077,94991,814,528,23,2565,4,0.8529067807966513,7.756875572363443
28,1100,94762,839,531,27,2739,4,0.8530320845316208,7.754898158697251
29,1133,94520,856,560,29,2900,4,0.853457183972649,7.753313117427036
30,1157,94276,904,570,31,3060,4,0.853728903904691,7.74952691834676
31,1183,94013,971,592,30,3209,4,0.8540835827964492,7.746188343540064
32,1241,93750,997,605,29,3376,4,0.8544336776483166,7.7436609896792
33,1291,93471,1016,634,27,3559,4,0.8492100458853846,7.750605658669842
34,1296,93224,1058,660,28,3732,4,0.8475443347799763,7.780313723996315
35,1360,92916,1108,684,31,3899,4,0.8447355943214434,7.796790526395449
36,1399,92614,1165,684,36,4100,4,0.8427159699178156,7.814240133532183
37,1466,92284,1205,698,33,4310,6,0.8409962206056034,7.828049140708578
38,1516,91955,1224,738,37,4526,6,0.8393441090559586,7.837699580676761
39,1590,91634,1229,743,37,4763,6,0.8381457723587571,7.848087879744323
40,1637,91279,1283,792,37,4967,7,0.8314729536751712,7.865394189979083
41,1712,90902,1320,828,36,5197,7,0.8287535398189567,7.9043357301417325
42,1719,90565,1378,858,37,5437,8,0.8247691560078202,7.927853920050233
43,1785,90170,1403,918,36,5681,9,0.8217976385782291,7.952936669057832
44,1852,89782,1415,964,41,5939,9,0.8192227346529627,7.973943433430909
45,1944,89335,1476,995,40,6203,9,0.8169575063069314,7.991308189910582
46,1978,88924,1553,1016,42,6480,9,0.8149137254920998,8.006347328855487
47,2098,88467,1610,1049,42,6726,10,0.8132746418317841,8.020042754759418
48,2182,87988,1659,1087,43,7029,14,0.8117758600387324,8.031385584092277
49,2247,87535,1724,1108,48,7326,14,0.8107518303687499,8.04046143942078
50,2266,87069,1787,1162,50,7653,15,0.8099837092352665,8.047058554526252
51,2320,86604,1860,1171,55,7977,15,0.8094735960985072,8.051027794101547
