,e,s,i1,i2,c,r,d,compliance,contacts
0,311,99075,332,285,0,0,0,0.878830499489903,7.822717298099987
1,431,98955,286,245,0,86,0,0.8788508778137883,7.819404338835281
2,549,98837,246,194,0,177,0,0.8791382810241221,7.818665147665836
3,640,98746,193,158,1,265,0,0.8792058709366393,7.817020139859992
4,416,98659,351,238,2,337,0,0.8793264287219698,7.816395668529402
5,487,98588,294,200,2,432,0,0.8794445395905948,7.816236192837666
6,499,98456,316,206,2,524,0,0.8794735023382775,7.814817164306946
7,523,98314,355,194,3,614,0,0.8796173810508022,7.814998974472286
8,618,98128,407,233,3,614,0,0.8796029079377761,7.8139635443611954
9,744,97915,472,255,3,614,0,0.8797781685677338,7.814061647232556
10,913,97675,517,281,3,614,0,0.8797985058851888,7.812803971450176
11,997,97459,598,332,3,614,0,0.8799792292656844,7.8125147593281445
12,1069,97245,495,266,7,921,0,0.8801402873348694,7.811295384324824
13,1084,97044,619,328,7,921,0,0.8802078053486366,7.809820502630016
14,1060,96855,672,368,7,1041,0,0.8750206329238496,7.818400437912976
15,999,96676,722,440,7,1158,1,0.8731586207650428,7.846796008876355
16,944,96515,803,484,8,1248,1,0.8702950672290313,7.8636991125875895
17,898,96347,862,552,8,1335,1,0.8680664289144718,7.880733490881967
18,866,96178,938,606,10,1404,1,0.8661810056323743,7.895382162803157
19,824,96031,980,621,10,1536,1,0.8644490887520395,7.907885707530914
20,836,95840,984,654,15,1673,1,0.8629922052984299,7.918697601719234
21,883,95632,955,658,15,1859,1,0.8617683345185183,7.928152698261858
22,895,95452,928,640,23,2064,1,0.860652955804386,7.93583419029405
23,916,95262,906,591,27,2300,1,0.8596919684715237,7.94295478320211
24,952,95079,868,560,27,2515,2,0.8588101554544988,7.948836588459223
25,939,94901,862,543,34,2722,2,0.8580728360254442,7.954414067424356
26,945,94687,871,541,39,2918,2,0.8573367088389878,7.959405904205294
27,964,94488,859,544,39,3107,2,0.8567296698136981,7.963925033707815
28,989,94273,858,556,38,3287,2,0.8562146260768241,7.967623913429793
29,1040,94039,879,557,40,3446,2,0.8557074299371291,7.970928767921172
30,1096,93805,888,558,42,3611,3,0.8552466344860886,7.973935852971771
31,1102,93585,913,578,42,3780,3,0.8548797642015421,7.97533334340126
32,1144,93344,938,605,39,3928,5,0.854480073534811,7.977913141223085
33,1189,93084,946,621,41,4117,5,0.8542082406602378,7.978547216111401
34,1199,92840,956,637,35,4330,6,0.8539087083416943,7.9807908793867295
35,1227,92578,998,649,33,4511,7,0.8536075819700406,7.982603165873126
36,1292,92293,1038,639,31,4703,7,0.8534199089400808,7.983027313167957
