,e,s,i1,i2,c,r,d,compliance,contacts
0,731,97775,766,731,0,0,0,0.03471951439405146,17.986533008447964
1,1415,97091,646,625,4,222,0,0.038448305724280256,17.54199947532504
2,2053,96453,527,526,7,437,0,0.04507012558874866,17.467222391799133
3,2563,95943,407,429,10,651,0,0.045997936746285606,17.405623112316768
4,2273,95502,770,591,12,855,0,0.04616696609392582,17.39442066140655
5,2605,95170,664,492,15,1057,0,0.04800146054383689,17.400502121010884
6,2527,94564,961,673,18,1260,0,0.04691158548634076,17.370728766789153
7,2362,94091,1253,800,26,1471,0,0.04918747801153034,17.38752015864667
8,2697,93246,1557,1006,26,1471,0,0.05028925313432475,17.34441415021
9,3176,92326,1830,1174,26,1471,0,0.05316688451316248,17.315301411455977
10,3822,91348,2030,1306,26,1471,0,0.05534955299916555,17.262281725343534
11,4302,90262,2410,1532,26,1471,0,0.05748474169348027,17.2212273890583
12,4960,89131,2240,1444,37,2191,0,0.06054230217743337,17.181663441865357
13,5383,87863,2777,1752,33,2193,2,0.06062255787896162,17.125886779816895
14,5574,86752,2951,1814,40,2869,3,0.0644073058461545,17.121201453709055
15,5926,85422,3149,1956,42,3505,3,0.06523534609484882,17.059545835232946
16,6202,84060,3511,2170,46,4011,3,0.06801279707941645,17.04736271072071
17,6450,82681,3957,2414,45,4453,3,0.07041652791308277,17.00280732473376
18,6780,81083,4564,2743,46,4784,3,0.07362808486638835,16.95978300109457
19,7375,79377,4900,2912,44,5390,5,0.07762163714258134,16.89864526073119
20,7907,77515,5422,3247,52,5855,5,0.08032284872523072,16.830556947642208
21,8490,75570,5753,3433,62,6690,5,0.08478898563558368,16.78506511503117
22,9270,73411,6033,3612,75,7597,5,0.08747224961966422,16.714623534768172
23,9795,71288,6424,3841,86,8564,5,0.09064925912901596,16.66528776651869
24,10265,69112,6813,4072,91,9640,10,0.09382184048828254,16.61107601719147
25,10499,67016,7252,4364,102,10760,10,0.09690503606994057,16.56806429775614
26,10843,64727,7581,4712,106,12022,12,0.1004112729697179,16.524046230044306
27,11000,62411,8182,5159,113,13125,13,0.10453748105403507,16.46935462294028
28,11138,60150,8718,5416,131,14436,14,0.1100241371603843,16.406103166023186
29,11295,57817,9194,5754,148,15780,15,0.11399609902417612,16.324551573312963
30,11566,55450,9633,6032,166,17139,17,0.11897986702694024,16.274283589833345
31,11680,53047,10083,6273,181,18719,20,0.12279722645353287,16.207144240799256
32,11705,50706,10498,6468,192,20411,23,0.1266596427153141,16.161818858967337
33,11730,48420,10693,6672,222,22238,28,0.12977075435457336,16.11938381636116
34,11761,46056,10980,6773,236,24165,32,0.13294787751026724,16.08515749406299
35,11562,43888,11070,6891,257,26301,34,0.13479481640591243,16.056178365846982
36,11206,41841,11258,6983,268,28405,42,0.13684057691439575,16.047068017736084
37,10854,39852,11367,7039,285,30560,46,0.13817949664736517,16.0454088944036
38,10483,37937,11525,7071,305,32633,49,0.13930961656494883,16.043801770158524
39,9950,36106,11555,7116,322,34902,52,0.140012182689786,16.05456419717989
40,9530,34358,11459,7064,322,37207,63,0.14066098544124633,16.065431767967024
41,9099,32742,11368,6941,334,39451,68,0.1403138862002543,16.07728277433943
42,8644,31208,11188,6777,351,41758,77,0.13920256745497184,16.097834742754163
43,8204,29733,10982,6531,361,44110,82,0.13763039736186322,16.134956405340297
44,7728,28378,10609,6332,373,46495,88,0.13477522002817707,16.1767634089919
45,7181,27177,10242,6106,362,48834,101,0.13234668438113226,16.230115891979484
46,6688,26054,9800,5878,365,51112,106,0.129242265248336,16.27530616911527
47,6176,25032,9261,5587,374,53453,120,0.12623271473990935,16.3304856224788
48,5607,24126,8798,5357,380,55608,127,0.12256309155283811,16.383910888015418
49,5126,23252,8352,5111,385,57643,134,0.11951060342303892,16.44293130122116
50,4703,22474,7837,4838,384,59627,140,0.1161567605792271,16.494073658323405
51,4298,21756,7292,4591,390,61526,150,0.11254870052402965,16.546541820698963
52,3943,21089,6770,4304,385,63353,159,0.10925541462960718,16.60005611260007
53,3611,20515,6240,3992,391,65084,170,0.1053890625382575,16.651965600236853
54,3258,19994,5746,3744,376,66704,181,0.1016000306530946,16.707182294378388
55,2966,19508,5277,3457,370,68233,192,0.0979392484958652,16.759504548041928
56,2665,19091,4805,3172,364,69702,204,0.09405154924024786,16.810879591952485
57,2395,18694,4393,2896,353,71058,214,0.09024160214485262,16.863399735022355
58,2154,18361,4010,2652,343,72263,220,0.0864675914851049,16.908385165493023
59,1919,18075,3671,2389,324,73398,227,0.08297414281303493,16.956644257073876
60,1704,17804,3332,2192,312,74422,237,0.0791171514905447,17.000376048627
61,1513,17578,3024,2011,293,75342,242,0.07627392328599485,17.046466665727092
62,1319,17375,2748,1810,280,76218,253,0.07323860197459489,17.083893072647196
63,1181,17180,2487,1626,265,76999,265,0.07039252558536514,17.119484645813884
64,1057,17018,2222,1459,250,77725,272,0.06763656651770297,17.152400489776063
65,943,16861,1977,1308,221,78411,282,0.06509221602943413,17.184974997172905
66,850,16728,1763,1174,212,78988,288,0.06270759907102223,17.217058369319815
67,769,16606,1569,1050,197,79519,293,0.060641381457278834,17.243644041249315
68,696,16484,1393,935,177,80014,304,0.05874205768055941,17.268273293394792
69,612,16406,1247,826,161,80442,309,0.05686221526353028,17.28938884812729
70,534,16327,1106,727,148,80844,317,0.05533020466965331,17.308750545524724
71,463,16265,984,649,131,81186,325,0.05364731439720925,17.325569609505038
72,397,16209,879,590,118,81480,330,0.05233064496280415,17.343424013020243
73,344,16140,805,515,107,81757,335,0.05128663734313954,17.357513490600713
74,318,16088,723,449,89,81997,339,0.05011088888061031,17.36994009847656
75,293,16034,647,401,70,82217,341,0.04910849687904092,17.382135174613378
76,266,15999,561,354,69,82412,342,0.04808716734402289,17.392301590990776
77,240,15969,492,317,66,82575,344,0.047407976747280485,17.401931336309527
78,207,15933,440,281,54,82741,347,0.046663704019861446,17.410648019847184
79,182,15906,399,241,46,82881,348,0.04607550568253567,17.41898223870248
