,e,s,i1,i2,c,r,d,compliance,contacts
0,304,99075,310,314,0,0,0,0.008163427872322389,17.94510475613519
1,616,98763,266,269,1,88,0,0.010446349735455279,17.81567241764273
2,869,98510,219,223,1,181,0,0.016519176107463705,17.762082187155606
3,1078,98301,177,169,3,275,0,0.01983356044636128,17.688037384145925
4,923,98152,319,248,4,357,0,0.02325200807694327,17.637301470988824
5,1043,98032,279,199,10,440,0,0.027168392459060456,17.59521909418758
6,965,97798,427,282,11,520,0,0.029234185694517082,17.539453081165725
7,903,97607,535,334,12,612,0,0.033178624114260445,17.510025198642424
8,1116,97185,671,407,12,612,0,0.03570058215413388,17.453114155565196
9,1471,96681,770,457,12,612,0,0.0395591619275164,17.41087000105047
10,1912,96120,838,509,12,612,0,0.042719273940876185,17.35506274139046
11,2263,95535,969,612,12,612,0,0.046387022717536794,17.304863808488783
12,2625,94982,902,566,17,911,0,0.05041355428675558,17.2515468701982
13,2791,94394,1155,735,16,912,0,0.053255085304757754,17.187781064939017
14,2900,93781,1292,790,17,1223,0,0.05846904789611512,17.144833017697515
15,3106,93014,1478,912,16,1477,0,0.06173004076824502,17.064366111411648
16,3305,92230,1693,1073,19,1683,0,0.06738334126014672,17.008188546828425
17,3576,91406,1940,1230,13,1836,2,0.07254760415704833,16.925289818758664
18,3933,90461,2253,1385,13,1956,2,0.07875596744354801,16.84201081382576
19,4326,89455,2525,1492,16,2187,2,0.08535957958444661,16.748761064651912
20,4749,88265,2859,1734,19,2375,2,0.09200236472518132,16.646783169930558
21,5133,87097,3127,1828,20,2796,2,0.1002160724949028,16.548523867766285
22,5703,85703,3320,1955,24,3296,2,0.1072679730477688,16.425359438363238
23,6199,84262,3549,2110,32,3849,2,0.11586748091143573,16.320575606785
24,6724,82731,3805,2275,34,4430,4,0.12400150962939627,16.202417968115586
25,7114,81151,4234,2483,37,4980,4,0.13269844345516058,16.080548861312558
26,7641,79456,4584,2713,46,5559,4,0.1418002220933353,15.958995495693518
27,8080,77623,5039,3039,56,6162,4,0.15108656952261965,15.830658397606559
28,8581,75681,5512,3240,64,6921,4,0.16159111534946038,15.69870849140823
29,9039,73692,5964,3535,70,7699,4,0.17141615324470427,15.549335963448895
30,9485,71666,6446,3809,78,8515,4,0.18293450831328012,15.410317861135054
31,9941,69515,6915,4090,84,9454,4,0.1939572707928459,15.252929793644011
32,10239,67384,7437,4395,98,10446,4,0.20579551104636393,15.102758023590113
33,10526,65155,7878,4706,115,11619,4,0.21799739550279518,14.95057163021847
34,10785,62907,8350,5055,128,12772,6,0.23027132513837711,14.789430167215217
35,10993,60673,8723,5314,137,14156,7,0.24331312163841995,14.632615930003693
36,11062,58453,9103,5644,150,15581,10,0.2557926311391203,14.473928816832224
37,11020,56364,9456,5891,170,17090,12,0.268915702972127,14.3255629833219
38,11014,54141,9829,6167,176,18661,15,0.2810115261476411,14.173139532094424
39,10910,51997,10178,6371,194,20336,17,0.2933882742121179,14.03689121440402
40,10784,49889,10404,6546,200,22161,19,0.30458117298907056,13.901810975054865
41,10694,47759,10546,6682,223,24080,19,0.31529600170781075,13.779134704247396
42,10576,45788,10629,6699,250,26042,19,0.325153266936216,13.673166716910156
43,10300,43841,10746,6779,261,28052,24,0.33323110341945034,13.5755438767097
44,9997,42000,10783,6735,271,30190,27,0.3408439513328079,13.497277947267458
45,9661,40228,10743,6752,276,32311,32,0.34641596040473305,13.431195391457406
46,9223,38536,10711,6685,297,34513,38,0.35145526330973886,13.38672500123247
47,8790,36998,10528,6591,318,36734,44,0.3547552072701751,13.351881798833181
48,8290,35551,10369,6463,331,38951,48,0.3569804722262447,13.33259732246644
49,7813,34187,10153,6300,336,41161,53,0.3579077681679328,13.329861851268538
50,7268,32960,9979,6157,347,43234,58,0.35748513105860563,13.33750563561029
51,6788,31748,9673,5932,348,45446,68,0.3562396772657652,13.363364382801883
52,6424,30574,9261,5738,363,47571,72,0.3532963659237054,13.395089722146462
53,6010,29541,8846,5492,366,49669,79,0.3502590849105243,13.445130826231514
54,5655,28532,8369,5203,363,51792,89,0.34556254266657693,13.495058024755862
55,5274,27686,7920,4908,380,53738,97,0.3400878398854314,13.559127148847898
56,4844,26904,7448,4645,379,55678,105,0.3339107735469989,13.630115272801982
57,4339,26235,6992,4434,378,57511,114,0.32720806029600213,13.708604283264387
58,4003,25538,6511,4176,364,59286,125,0.32036653315408137,13.792119972456023
59,3587,24945,6091,3913,346,60983,138,0.312787417960381,13.880428626058082
60,3281,24405,5698,3614,333,62525,147,0.30476229101371033,13.974134749258209
61,3057,23847,5338,3309,334,63957,161,0.29612665579917236,14.073210192445984
62,2846,23389,4882,3070,328,65316,172,0.28703440540827546,14.177164178274584
63,2593,22945,4559,2863,320,66543,180,0.27798106244336906,14.287806971807091
64,2393,22552,4206,2597,302,67759,194,0.2687507779859581,14.398451771992713
65,2208,22197,3858,2311,287,68937,205,0.25909361006780324,14.510208912697001
66,1962,21885,3595,2099,272,69974,216,0.24932592410925428,14.625922153069984
67,1780,21609,3251,1892,249,70986,236,0.23971499207144598,14.742931650529595
68,1584,21361,2999,1742,233,71840,244,0.2297628286873232,14.85932729953453
69,1435,21117,2725,1627,218,72627,254,0.2205090958678715,14.977169543358228
70,1313,20884,2548,1490,204,73300,264,0.21145040172785964,15.088878647660108
71,1197,20688,2301,1352,195,74004,266,0.2027121995858784,15.199048161853678
72,1107,20502,2087,1249,185,74599,274,0.1942156811696874,15.302635267663504
73,1055,20306,1902,1142,166,75152,280,0.18635866829932565,15.405871884162053
74,955,20162,1687,1043,152,75719,285,0.178576640093104,15.50266152414192
75,861,20023,1565,940,136,76183,295,0.17118010535053985,15.596590522035624
76,798,19890,1406,851,126,76632,300,0.16399463757552005,15.688114291124105
77,710,19792,1280,770,116,77032,303,0.15722860769373423,15.77535877501653
78,626,19680,1178,713,101,77394,311,0.15071209795716103,15.858411413798015
79,560,19602,1079,644,90,77709,319,0.14471175610753872,15.939392491397479
80,503,19520,1013,573,89,77983,322,0.13878898278105928,16.014926427266545
81,466,19424,945,526,89,78231,322,0.13327489889113087,16.0881669386793
82,432,19360,852,473,83,78480,323,0.1281179835359658,16.157052887344506
83,395,19285,768,436,74,78722,323,0.12316525359131769,16.222160603448234
84,374,19228,691,395,67,78922,326,0.11855469656845818,16.284207683900206
