,e,s,i1,i2,c,r,d,compliance,contacts
0,706,97775,742,780,0,0,0,0.013107863711509524,16.217363515164937
1,1329,97152,647,665,6,204,0,0.015338016507639387,16.00020376634529
2,1941,96540,542,542,7,431,0,0.025347305372794605,15.933038316402529
3,2472,96009,418,434,10,660,0,0.029292624929908646,15.810204654379525
4,2157,95618,758,578,12,880,0,0.03448649860779142,15.745307656868974
5,2453,95322,651,460,21,1096,0,0.040133886256740504,15.686277347555684
6,2308,94844,916,609,25,1301,0,0.042505183690933236,15.60276415080441
7,2087,94453,1186,755,28,1494,0,0.048667400283100716,15.571841486069054
8,2165,93844,1526,946,28,1494,0,0.052407338507615774,15.478992580134124
9,2525,93093,1757,1106,28,1494,0,0.059012861514623226,15.411563977639966
10,3165,92157,1952,1207,28,1494,0,0.06479517203849824,15.311674134387546
11,3749,91095,2264,1373,28,1494,0,0.0713645282051889,15.215746214629833
12,4415,90038,2051,1271,32,2196,0,0.07859159672779828,15.117614199382414
13,5047,88797,2413,1518,26,2200,2,0.08357282210424502,15.007152696977723
14,5390,87703,2500,1559,35,2814,2,0.09218397816543497,14.934543611267761
15,5768,86389,2688,1695,39,3420,4,0.09722799755587933,14.808307566229288
16,5986,85109,3006,1908,44,3946,4,0.1056008434775848,14.728266585589557
17,6223,83815,3440,2140,42,4335,8,0.11298281057830661,14.613417765302234
18,6399,82398,4021,2504,41,4632,8,0.12152682330887324,14.498873096448092
19,6901,80802,4407,2734,42,5108,9,0.13171599451895927,14.373993570142773
20,7323,79066,4949,3115,48,5493,9,0.14138281524386156,14.21980480963789
21,7894,77215,5431,3304,61,6089,9,0.15384051445068303,14.078542229621878
22,8459,75356,5784,3494,67,6834,9,0.1645668387896814,13.901546259390706
23,9037,73361,6137,3622,80,7757,9,0.17687224804614382,13.750420567119635
24,9379,71423,6497,3796,97,8801,10,0.1879670571440151,13.591602802861864
25,9714,69352,6926,4046,107,9848,10,0.19953312643822654,13.446567997565852
26,9864,67351,7326,4256,119,11074,13,0.2110470632010152,13.301637957628422
27,10127,65229,7796,4551,123,12163,14,0.2222488484171779,13.153283211926523
28,10222,63139,8260,4768,137,13461,16,0.23418415006095825,13.015804041645637
29,10354,61069,8635,5051,146,14729,19,0.24527959401601254,12.86827671664272
