,e,s,i1,i2,c,r,d,compliance,contacts
0,276,99152,285,289,0,0,0,0.878596668393783,7.473000668943319
1,397,99031,241,253,1,79,0,0.8787091189350065,7.470251003946239
2,520,98908,199,223,2,150,0,0.8734373940405107,7.478775735249317
3,609,98819,159,184,3,228,0,0.8715132253189263,7.5086636165446174
4,412,98740,294,248,5,303,0,0.868422403037652,7.526815305825997
5,462,98690,253,196,7,394,0,0.866131864977721,7.546114821700975
6,435,98596,282,189,9,491,0,0.8638388387496024,7.562219117218923
7,385,98523,314,206,11,563,0,0.8618916121901924,7.577679893333946
8,412,98407,373,236,11,563,0,0.8600345805719702,7.590961733011113
9,440,98300,424,264,11,563,0,0.858532626250872,7.603326710858582
10,519,98171,456,282,11,563,0,0.8571260187914741,7.613317064788035
11,593,98003,518,314,11,563,0,0.8559412377212234,7.622711379830829
12,677,97846,404,225,14,836,0,0.854913019529989,7.630880544441688
13,733,97674,474,271,13,836,1,0.8538462000160111,7.63786964083954
14,746,97554,461,270,13,957,1,0.8530758593925167,7.644814166709952
15,734,97437,470,267,14,1079,1,0.8522495963049322,7.6498587825365805
16,712,97291,508,308,13,1168,2,0.851636902297267,7.655376587262415
17,669,97177,565,329,13,1247,2,0.8510340800469001,7.659737845055843
18,642,97032,628,388,12,1297,3,0.8505373340521879,7.663093588811012
19,716,96838,641,401,11,1392,3,0.8502605047381805,7.666294882390522
20,786,96651,665,421,12,1464,3,0.8498958835011654,7.668109297432933
21,812,96479,685,431,12,1580,3,0.8497484002406392,7.670058180917513
22,900,96277,685,438,12,1687,3,0.8495159623870077,7.671308817302277
23,999,96033,696,443,14,1814,3,0.8493461760089617,7.672685543585866
24,1013,95825,719,446,14,1981,4,0.8492469095238284,7.673602336878737
25,1080,95571,737,458,18,2134,4,0.84918150106388,7.673897763910824
26,1189,95290,740,455,19,2305,4,0.8491014082698675,7.6743905461347035
27,1245,95032,807,470,19,2424,5,0.8490555066307423,7.6747546586254085
28,1215,94818,883,521,19,2541,5,0.8489981727886896,7.6748326488754675
29,1237,94588,924,542,21,2685,5,0.8490334261244555,7.67516425167168
30,1226,94345,1028,578,21,2799,5,0.8490871906183256,7.67456744540564
31,1187,94103,1114,628,22,2943,5,0.8492044631350341,7.674167935669643
32,1176,93856,1154,652,22,3137,5,0.8493128573452151,7.673326914519168
33,1246,93572,1157,676,25,3321,5,0.8438825537098616,7.682111638130394
34,1317,93271,1201,690,28,3490,5,0.8420170285298594,7.713228237398818
35,1353,92992,1202,730,27,3693,5,0.8390018207597031,7.731424953374309
36,1431,92672,1201,729,26,3938,5,0.8367374315345227,7.750214227590123
37,1509,92347,1222,747,23,4149,5,0.8346384875242555,7.766321326465733
38,1526,92046,1224,775,22,4404,5,0.8327989447777953,7.780400021518932
39,1540,91731,1225,794,27,4680,5,0.8312109853982472,7.792970746643263
40,1613,91379,1236,804,29,4936,5,0.8241764537406594,7.813568184625695
41,1623,91049,1307,839,31,5146,7,0.8209542187041973,7.856173667070941
42,1658,90689,1357,884,32,5375,7,0.8166884728304877,7.884634531757944
43,1770,90276,1397,902,35,5615,7,0.8132309914792895,7.91207284447008
44,1854,89877,1440,932,36,5856,7,0.8102594152702354,7.9363488796692865
45,1906,89473,1495,982,37,6102,7,0.8075227569509834,7.957468857798482
46,2006,89043,1522,1001,38,6385,7,0.8051971791464424,7.976004148194893
47,2110,88579,1569,1013,41,6683,7,0.8031933915497125,7.992053627569208
48,2175,88101,1651,1065,40,6962,8,0.8013803002735906,8.005568886363678
49,2230,87647,1687,1108,44,7278,8,0.7999297456162063,8.017988069813791
50,2294,87179,1748,1126,48,7599,8,0.7986350950109755,8.027546137512036
51,2346,86697,1831,1172,44,7903,9,0.7975493128651174,8.036147368764336
52,2391,86188,1903,1249,42,8219,10,0.7967097946316098,8.043819758851644
53,2441,85660,1978,1300,44,8568,11,0.7959431674555844,8.049033952356467
54,2519,85128,2073,1329,46,8896,11,0.7954888597363853,8.054243882741973
55,2569,84610,2136,1374,43,9257,13,0.7950063253811831,8.057012989934675
56,2627,84070,2178,1401,44,9669,13,0.7947425166437154,8.060275912865098
57,2706,83482,2239,1450,40,10072,13,0.7945079944992703,8.062170827808778
58,2773,82887,2313,1500,39,10477,13,0.794391793365776,8.063352666191648
59,2828,82300,2364,1551,40,10905,14,0.7943637256340312,8.064191934416256
60,2878,81732,2406,1563,46,11362,15,0.7943759685045882,8.063667337886375
61,2948,81122,2459,1572,45,11841,15,0.7944311334120531,8.063183274475687
62,2955,80527,2511,1654,47,12291,17,0.794531916197185,8.061856280457999
63,2984,79903,2598,1694,50,12756,17,0.7948306569883025,8.061443297967571
64,2986,79314,2670,1727,55,13233,17,0.7949767824704742,8.058211309263584
65,3035,78697,2732,1724,51,13744,19,0.7953172463574751,8.05615006555914
66,3100,78022,2811,1727,54,14269,19,0.7955534586126428,8.053146455720373
67,3111,77416,2861,1740,58,14797,19,0.7958413252883807,8.05102011072608
68,3095,76808,2946,1761,61,15312,19,0.7960722448150298,8.048931529085111
69,3205,76109,2973,1783,67,15846,19,0.796354383765313,8.047164733219663
70,3275,75422,3017,1768,71,16430,19,0.7966045714610283,8.045099491753488
71,3252,74770,3064,1801,74,17019,22,0.7968122576222662,8.043274841220041
72,3311,74105,3061,1823,73,17604,25,0.7970645703338792,8.04226029010659
73,3364,73444,3091,1833,73,18171,26,0.7972236166002243,8.040939619109336
74,3303,72806,3107,1906,77,18774,29,0.803020795209055,8.029497440848067
75,3272,72150,3178,1927,79,19365,31,0.8053247773762263,7.994611369971835
76,3235,71535,3196,1937,80,19986,33,0.8085970946627458,7.972803206235427
77,3224,70881,3220,1989,85,20569,34,0.8113618818224346,7.952042228904615
78,3200,70244,3234,2019,83,21186,36,0.8137637764496956,7.932299028231858
79,3186,69620,3221,1995,84,21858,38,0.8159785154241567,7.915499977351732
80,3142,69008,3277,1989,89,22454,43,0.8178872815076909,7.900414532950405
81,3184,68351,3274,1999,90,23060,44,0.8195713526151777,7.887452414328574
82,3192,67689,3236,1992,99,23748,46,0.8210390915777663,7.875914754643816
83,3144,67100,3176,2002,99,24429,52,0.8223658275648016,7.865751315632424
84,3119,66501,3137,2013,102,25077,53,0.8235664135282005,7.85720398296911
85,3121,65887,3110,1987,108,25736,53,0.8245648674248023,7.848373426539789
86,3060,65291,3105,1988,111,26389,58,0.8254442104924441,7.84174543075873
87,2973,64716,3108,2009,108,27028,60,0.8262677331577315,7.835821776364576
88,2922,64178,3053,1997,114,27676,62,0.8269869599791096,7.829914836113103
89,2865,63636,3044,1990,110,28294,63,0.8276245200393281,7.824863215493752
90,2751,63136,3041,1953,116,28941,64,0.8282019442268584,7.820625848780793
91,2659,62632,3053,1900,114,29576,68,0.8286163127345458,7.816727936343699
92,2602,62114,3024,1880,115,30197,70,0.8289652881784935,7.813902577369085
93,2560,61618,2996,1834,119,30804,71,0.8292022993916185,7.811454454633678
94,2526,61110,2932,1783,115,31463,73,0.8293717700719722,7.810200519767363
95,2523,60613,2837,1716,115,32122,76,0.8294462397138128,7.809350130557965
96,2445,60187,2791,1677,114,32710,78,0.8294506409899174,7.809161851603848
97,2363,59751,2719,1668,109,33312,80,0.829410372195163,7.809542292601943
98,2343,59275,2645,1624,100,33933,82,0.8293788444366615,7.8101820026098645
99,2249,58861,2583,1598,105,34523,83,0.829239593067488,7.810492440133357
100,2216,58397,2541,1562,97,35102,87,0.8291226760407369,7.81224061809112
101,2147,58040,2466,1525,98,35637,89,0.8289457856492275,7.813588000482722
102,2133,57618,2394,1491,91,36180,95,0.8287519435721498,7.815568668558927
103,2012,57263,2378,1483,95,36674,97,0.8284487087697194,7.8173319476965535
104,1940,56921,2304,1467,88,37182,100,0.8282648145394303,7.819712678771567
105,1821,56576,2285,1432,82,37703,103,0.827987362061212,7.821437401132694
106,1795,56245,2197,1381,77,38201,106,0.8277076741741048,7.823706398690802
107,1702,55916,2125,1367,75,38708,109,0.8273746239187801,7.8263254627512815
108,1661,55602,2055,1295,78,39202,109,0.8270595274435942,7.828705321262365
109,1635,55286,2004,1262,79,39623,113,0.8266671680184323,7.831244815943435
110,1629,54947,1960,1215,81,40056,114,0.82634055628082,7.834337274794385
111,1612,54633,1876,1154,81,40531,115,0.8259172059665498,7.836987942028449
112,1541,54375,1835,1110,89,40936,116,0.8255443993586287,7.840053886888643
113,1504,54098,1744,1051,87,41402,116,0.825109287439218,7.843075594450862
114,1460,53826,1731,1023,91,41753,118,0.8245874755858957,7.846270585447484
115,1361,53586,1690,981,89,42174,121,0.8242566252609678,7.849925483016141
116,1280,53353,1641,989,86,42531,122,0.8237367424015892,7.852529315587064
117,1268,53107,1581,965,87,42871,123,0.8234433905007358,7.855927163443162
118,1248,52850,1538,940,87,43213,126,0.8230177382930269,7.858403598181767
119,1199,52627,1482,937,83,43545,129,0.8226939548086791,7.861614867890728
120,1164,52422,1443,887,75,43879,132,0.8223611628009767,7.8643586619324
121,1130,52223,1394,855,75,44192,133,0.8219089779133241,7.86666018542632
122,1052,52055,1345,834,70,44509,137,0.8216109544940357,7.869777386071561
123,954,51896,1287,810,63,44853,139,0.8212644660920234,7.872384982325855
124,907,51720,1242,764,59,45168,142,0.8208462928355387,7.87503451063799
125,898,51524,1222,731,61,45424,142,0.8204625861639072,7.878059316783265
126,879,51344,1169,706,55,45705,144,0.8200951027877054,7.880688232190436
127,886,51169,1105,666,51,45979,146,0.819690601403788,7.88337073995814
128,888,51008,1026,664,50,46220,146,0.8192988577296556,7.886513991367373
129,870,50850,991,642,45,46456,148,0.819014906772863,7.889477854586534
130,823,50701,959,624,41,46706,148,0.8186426476650588,7.891576427820991
131,771,50573,910,596,41,46963,148,0.8183430349265468,7.893958260727979
132,716,50453,888,570,41,47186,148,0.8179993030385376,7.896482262301259
133,677,50331,858,556,41,47390,149,0.8176775767799531,7.8987601467371436
134,637,50213,830,543,41,47588,150,0.8173676763274614,7.901254687997597
135,605,50096,811,543,42,47755,150,0.8170895312772626,7.903301808081193
136,584,49989,799,524,38,47916,152,0.8167919241415414,7.905250362244983
137,571,49882,756,511,33,48095,154,0.816506576980155,7.907267207590239
138,564,49767,708,485,32,48291,155,0.8162787134272853,7.909473662579776
139,554,49659,677,454,29,48473,156,0.8159837693362768,7.911239205754006
140,507,49589,638,435,29,48648,156,0.8157148881125373,7.913345488693684
141,484,49505,613,406,30,48808,156,0.8154250653054718,7.91517558063731
142,459,49423,593,375,29,48967,156,0.81518535965918,7.917407652820014
