,e,s,i1,i2,c,r,d,compliance,contacts
0,316,98576,309,303,0,499,0,0.8788151978504324,8.137327861338887
1,498,97906,255,265,0,1079,0,0.8788198823090982,8.13340036811359
2,674,97230,219,211,3,1666,0,0.8791747982328303,8.132666356612312
3,790,96617,173,162,4,2257,0,0.8792129164976545,8.130733489585536
4,578,96017,324,250,5,2829,0,0.8793535133661753,8.13027558005951
5,679,95428,278,209,6,3403,0,0.8795370366223794,8.12960346885865
6,653,94789,354,231,6,3970,0,0.879542980990167,8.128062685234584
7,609,94160,418,256,9,4551,0,0.8797689404960558,8.128146763267724
8,760,93394,486,304,9,5050,0,0.8798500884216078,8.126771853082595
9,887,92665,560,334,9,5548,0,0.8800627146439531,8.126212659206587
10,1013,91941,626,369,9,6045,0,0.8802573744465695,8.124832834626435
11,1083,91227,724,427,9,6533,0,0.8803851762071961,8.12306005167186
12,1128,90564,615,352,13,7331,0,0.8806776370578305,8.121751716938991
13,1033,89929,798,436,13,7794,0,0.8807924841142002,8.119736091583976
14,943,89309,826,457,11,8456,1,0.8756377942015668,8.128117404512693
15,885,88689,860,474,13,9081,1,0.87379371806554,8.156452726214605
16,829,88053,942,502,15,9661,1,0.8709478028507498,8.173299487387636
17,817,87392,980,537,15,10261,1,0.8687153662950263,8.190415656198589
18,818,86724,1034,554,16,10856,1,0.8668107618324701,8.205906505405393
19,873,86036,1028,545,15,11505,1,0.865043126455148,8.218616578471641
20,880,85364,1051,559,17,12131,1,0.863520607616709,8.230245671089788
21,902,84678,976,537,22,12887,1,0.8621393249241655,8.240643328202028
22,975,83947,930,517,25,13608,1,0.8608684689566629,8.249771547576595
23,983,83278,902,491,27,14321,1,0.859775679325261,8.258136065321336
24,974,82648,865,498,24,14993,1,0.8587214599081201,8.265222768891057
25,998,81977,869,493,26,15639,1,0.8578852997842897,8.272042983705248
26,1008,81322,873,509,26,16264,1,0.8570870874530729,8.277578652016727
27,991,80666,937,542,24,16842,1,0.8563693560839758,8.28275871970562
28,1030,79982,948,543,22,17476,2,0.8557300492787455,8.287645511724044
29,1102,79241,955,553,22,18128,2,0.8551409242336371,8.289516744631142
30,1117,78567,987,556,25,18748,3,0.8546361036285692,8.293063669515313
31,1145,77955,1005,567,25,19302,4,0.8541847750137552,8.296648588690763
32,1143,77290,1029,568,24,19945,4,0.8537864945938523,8.297851191051574
33,1141,76614,1036,605,21,20582,4,0.8534179507138319,8.300476270411252
34,1123,75890,1081,627,21,21256,5,0.8531334429237608,8.302466429079832
35,1132,75177,1065,620,21,21983,5,0.8529594891173689,8.304143233894763
36,1123,74472,1097,637,23,22646,5,0.8526995683540175,8.305371710480154
37,1149,73750,1110,656,21,23312,5,0.8525815110125741,8.307040840891528
38,1189,73009,1115,669,21,23995,5,0.8524100536170345,8.307693772393478
39,1185,72298,1137,686,21,24671,5,0.8523279681425302,8.308487218736078
40,1227,71563,1134,692,23,25359,5,0.8522059142389214,8.309448140358132
41,1251,70850,1145,682,25,26045,5,0.8521115796129856,8.310008183998123
42,1279,70106,1133,680,23,26776,6,0.852067626650257,8.31064714798821
43,1251,69401,1148,708,22,27467,6,0.8520044248910669,8.310644404186299
44,1277,68705,1146,717,22,28129,7,0.8520341385493847,8.310891570037004
45,1302,67986,1181,729,22,28776,7,0.8464042127401336,8.320719416404687
46,1339,67261,1191,746,21,29438,7,0.8443160752132496,8.35235894631393
47,1324,66564,1204,765,20,30119,7,0.8412447478413857,8.371690161303938
48,1355,65890,1209,766,21,30755,7,0.8386172324373967,8.391027227124644
49,1346,65228,1235,782,23,31382,7,0.8364825499698707,8.408859784678741
50,1314,64517,1269,794,24,32078,7,0.8344560156770578,8.423951761631944
51,1277,63808,1289,798,25,32799,7,0.8327059028949593,8.437900065061676
52,1290,63107,1298,810,23,33468,7,0.8255350275581106,8.459661537023935
53,1292,62432,1299,804,21,34147,8,0.8220618972691305,8.503374790656723
54,1321,61764,1313,799,20,34778,8,0.8176908958622751,8.532519217098095
55,1316,61226,1310,788,21,35334,8,0.8139596695894067,8.561755060476743
56,1315,60622,1332,781,21,35924,8,0.8107522688407854,8.588081548173841
57,1290,59921,1339,782,20,36643,8,0.8077472171062502,8.61158115385873
58,1267,59224,1305,788,19,37392,8,0.8050952499734038,8.632727846865343
59,1215,58523,1297,797,21,38142,8,0.8027651611432253,8.65157111692757
60,1202,57813,1284,806,19,38871,8,0.8006979901085548,8.668292147328929
61,1204,57114,1270,803,19,39585,8,0.7988142162598555,8.683394290375098
62,1221,56395,1263,802,18,40295,9,0.7971696700213862,8.697018162252768
63,1209,55723,1252,794,17,40999,9,0.7956943548424709,8.70943096635703
64,1205,55041,1222,810,17,41699,9,0.794256034981298,8.720255225333899
65,1208,54348,1200,802,17,42419,9,0.7930607186859568,8.730739665032294
66,1173,53705,1190,795,17,43114,9,0.7919369963352595,8.739147890360828
67,1108,53070,1183,782,16,43835,9,0.7909277521252972,8.747627769618832
68,1090,52414,1188,751,21,44530,9,0.7900576180510985,8.754664077849325
69,1045,51793,1184,738,21,45213,9,0.7891751148661149,8.760941941130447
70,1000,51170,1173,747,21,45883,9,0.7884622842103707,8.767123450316088
71,1015,50533,1158,733,21,46534,9,0.787813424781546,8.772666582212313
72,1017,49908,1149,709,21,47190,9,0.7871621129891407,8.777774925642419
73,999,49319,1130,697,20,47829,9,0.7865620640314696,8.78280568114571
74,1014,48714,1089,674,19,48484,9,0.7860209282829119,8.787634953528539
75,973,48169,1051,648,20,49133,9,0.7854647333067671,8.791760692405791
76,928,47628,1041,656,20,49721,9,0.78496070740072,8.79641529049235
77,886,47123,1014,656,19,50296,9,0.7844882182101187,8.800847669865343
78,841,46539,994,624,20,50976,9,0.7840096094229022,8.804075630259812
79,784,46051,991,613,20,51535,9,0.7835711418734751,8.80738262753849
80,768,45516,975,589,17,52129,9,0.7831892421283225,8.810689146794621
81,735,44995,961,574,16,52713,9,0.7827566972142119,8.813707128483738
82,704,44517,951,560,16,53246,9,0.7823825309574328,8.81682362476324
83,712,44034,922,537,13,53776,9,0.7820347693182805,8.820025892358272
84,707,43539,877,496,12,54363,9,0.7816662877721217,8.822785180339345
85,702,43086,837,478,12,54879,9,0.7812547648836985,8.826023109194775
86,671,42717,799,472,12,55323,9,0.7865118729682571,8.818773278318798
87,639,42382,746,455,10,55762,9,0.7883349760030505,8.787552698241537
88,595,41931,722,476,9,56261,9,0.7910243028714082,8.769505210488637
89,558,41437,687,465,9,56838,9,0.7935081553567802,8.751044352851642
90,504,40906,672,459,8,57445,9,0.7953569078064708,8.733102358559439
91,491,40356,651,450,7,58039,9,0.7972516729914317,8.718973333486485
92,493,39832,609,447,4,58609,9,0.7989261695211562,8.705558546702079
93,469,39300,598,427,4,59196,9,0.8003371169324497,8.69372895632666
94,445,38806,563,412,4,59764,9,0.8015448209635486,8.683604636456861
95,441,38304,535,396,4,60314,9,0.8026772482659802,8.675095958608194
96,414,37799,515,365,4,60896,10,0.8035883948524748,8.667141754156598
97,384,37315,497,345,3,61449,10,0.8043651298684572,8.660686646487495
98,351,36836,470,322,3,62011,10,0.8050877846237591,8.655190895961303
99,334,36362,436,313,3,62545,10,0.8057206825890726,8.650222745959852
100,310,35944,433,300,3,63003,10,0.8062423983299307,8.646041465941996
101,279,35500,409,290,3,63512,10,0.8066452558360641,8.642910524037339
102,250,35072,402,266,2,64001,10,0.8070085760009338,8.639974950850206
103,242,34612,381,258,3,64497,10,0.8073938110188685,8.637589803204461
104,225,34165,356,236,3,65008,10,0.8075691400869597,8.635548609407891
105,219,33697,330,220,4,65523,10,0.8077398355618399,8.634388694251351
106,224,33232,303,206,4,66024,10,0.8078552006544618,8.633708646545342
107,223,32804,288,185,5,66488,10,0.8079586005552881,8.632765448609435
108,205,32376,267,173,5,66967,10,0.808013389288975,8.632269267987372
109,196,31983,248,155,5,67406,10,0.8080521707985315,8.631768004442886
110,179,31595,228,157,5,67829,10,0.8080574204841318,8.631696118063811
111,158,31184,230,152,6,68263,10,0.8080978590454648,8.631710984674212
112,144,30785,214,148,6,68696,10,0.8080644881029335,8.631300329349825
113,138,30437,198,137,6,69077,10,0.8081024219760281,8.631477647464246
114,130,30099,189,131,6,69438,10,0.8080683230828725,8.631240450538892
115,112,29812,182,132,5,69750,10,0.8080393883215606,8.63176139033353
116,100,29388,177,121,5,70202,10,0.8080249773410487,8.632013095322952
117,93,29016,166,115,4,70599,10,0.8079834360687373,8.632210544470537
118,88,28691,149,105,3,70957,10,0.807917098955214,8.632588751960037
119,80,28307,132,94,2,71378,10,0.8079071386564557,8.63280877136249
120,82,27927,120,83,1,71780,10,0.8078014635312879,8.633382380796464
121,74,27583,111,82,1,72142,10,0.8077347310200781,8.634021889162579
122,75,27279,101,77,1,72460,10,0.8076908860701293,8.63465429930339
123,64,26955,93,70,0,72811,10,0.8076125059112266,8.635066022878632
124,60,26599,80,68,0,73186,10,0.8075250896344697,8.635938463650294
125,48,26271,76,65,0,73533,10,0.8074331489141983,8.636626964877571
126,44,26003,71,58,0,73817,10,0.807383583608137,8.637470070916766
127,34,25763,64,59,0,74073,10,0.8072633658927446,8.637964495125678
128,36,25532,60,55,0,74310,10,0.807232242113917,8.638469545817403
129,33,25313,57,51,0,74539,10,0.807165684601001,8.63874734482726
130,34,24889,51,45,0,74974,10,0.8070754290494557,8.639379689214383
131,34,24448,46,39,0,75426,10,0.8069952025771266,8.640266704134552
132,29,24020,43,34,0,75867,10,0.8068928032220818,8.640750422410411
133,24,23595,38,31,0,76305,10,0.8068157980115438,8.641556459257455
134,19,23186,38,29,0,76721,10,0.806772868445868,8.642130007579912
135,18,22779,34,21,0,77141,10,0.8066662632841264,8.64263385821302
136,13,22357,34,21,0,77568,10,0.806581327039513,8.643261423831445
137,12,21940,31,15,0,77995,10,0.8065464608108552,8.644042109829426
138,11,21534,30,15,0,78403,10,0.806485812361605,8.644236123407712
139,11,21122,29,13,0,78818,10,0.8063899984159105,8.64500755874842
140,14,20733,27,12,0,79207,10,0.8063617919304167,8.645560787425628
141,15,20334,23,9,0,79612,10,0.8063707824677713,8.64578485440116
142,16,19913,19,6,0,80039,10,0.8062388309600488,8.645698078724518
143,16,19499,17,5,0,80456,10,0.8062801199872877,8.646275493437864
144,13,19108,13,6,0,80853,10,0.8062221335887881,8.646301798603234
145,8,18734,15,9,0,81227,10,0.8061614088199626,8.646854235526883
146,6,18362,15,8,0,81602,10,0.806154573361385,8.647186085509908
147,5,17965,15,7,0,82001,10,0.8060606224841312,8.647438450735125
148,5,17582,14,6,0,82386,10,0.8060421059724653,8.64776636531765
149,7,17219,13,6,0,82748,10,0.8060212726361549,8.648036675819826
150,6,16903,13,7,0,83064,10,0.8060206150575898,8.648036356621235
151,7,16613,11,7,0,83355,10,0.8060108031919213,8.648137390473869
152,7,16275,10,6,0,83695,10,0.8060001194685197,8.64823398358751
153,5,15962,8,3,0,84015,10,0.8059832615419602,8.648463305706674
154,3,15587,8,3,0,84392,10,0.8059071779241438,8.648709332000895
155,2,15248,6,4,0,84733,10,0.8059159811626065,8.64901720632429
156,1,14954,5,4,0,85029,10,0.8058578047138305,8.648936627054296
157,1,14650,6,4,0,85332,10,0.8058855358753817,8.649317490894692
158,1,14320,5,3,0,85664,10,0.8058546547927172,8.649197815044092
159,1,14077,5,3,0,85907,10,0.8058744796631528,8.649452833731768
160,1,13822,5,2,0,86163,10,0.8058756695472964,8.649351997021888
161,2,13566,3,2,0,86420,10,0.8058739759060015,8.649326583515133
162,1,13160,2,2,0,86828,10,0.8058998711947779,8.649347661992183
163,1,12714,2,1,0,87275,10,0.8058649297645186,8.649191209239694
164,1,12286,1,1,0,87704,10,0.8058445145071177,8.649411244071446
165,1,11852,0,1,0,88139,10,0.805846809270542,8.649309051222946
166,0,11445,0,2,0,88546,10,0.8058587737674919,8.649387867899733
167,0,11052,0,2,0,88939,10,0.8058124648832938,8.649648605460339
168,0,10638,0,2,0,89353,10,0.8058044210847076,8.649838205120279
169,0,10218,0,2,0,89773,10,0.8057776921879631,8.649989724397406
170,0,9813,0,1,0,90179,10,0.8057659622192734,8.649974386031964
171,0,9414,0,1,0,90578,10,0.8057754835493715,8.649863554643307
172,0,9013,0,1,0,90979,10,0.8057686797042242,8.649918637100333
173,0,8624,0,1,0,91368,10,0.8057598960108978,8.650075277753933
174,0,8272,0,0,0,91721,10,0.8057778570089474,8.649914659389085
175,0,7880,0,0,0,92113,10,0.8057649716406149,8.64999860619661
176,0,7465,0,0,0,92528,10,0.8057859619726853,8.649870594860745
177,0,7074,0,0,0,92919,10,0.8057470243217373,8.64991977383376
178,0,6673,0,0,0,93320,10,0.8057698838293451,8.65010293456903
179,0,6274,0,0,0,93719,10,0.8057421874247238,8.65010107608903
