,e,s,i1,i2,c,r,d,compliance,contacts
0,309,98577,311,308,0,498,0,0.8790213308520916,8.921405267867343
1,450,97942,269,264,4,1074,0,0.878933004902561,8.917847717045916
2,582,97310,227,219,6,1659,0,0.8792843143034998,8.91741979090173
3,670,96723,179,175,8,2248,0,0.8793917581113215,8.915738838727556
4,465,96126,305,256,10,2841,0,0.8794715125991182,8.91497987847933
5,526,95577,271,219,10,3400,0,0.87969348366931,8.914518911997844
6,524,94951,323,220,11,3974,0,0.879712905237575,8.912907494212226
7,483,94363,359,223,15,4560,0,0.8798645687630937,8.912932867670678
8,599,93661,405,265,15,5058,0,0.8799293037949345,8.911940940981768
9,733,92925,465,309,15,5556,0,0.8801066212217856,8.911416440459359
10,873,92228,509,326,15,6052,0,0.8801854985760772,8.910233195198787
11,953,91517,593,381,15,6544,0,0.8803441959327415,8.90940219351008
12,1013,90884,467,289,19,7331,0,0.880562290043712,8.908127132063742
13,1029,90191,593,367,15,7807,1,0.8805966352183007,8.90675565736122
14,981,89513,652,405,14,8437,1,0.8754252219063234,8.915829879045841
15,972,88842,695,431,15,9047,1,0.8734684290388469,8.944908344429614
16,921,88226,794,463,14,9584,1,0.8705560140536799,8.962569749352815
17,931,87575,827,477,15,10177,1,0.8683252422903153,8.980267735428784
18,881,86908,922,541,15,10735,1,0.8662578562425105,8.995954575659228
19,885,86220,960,554,12,11369,3,0.8644411494362153,9.009694954731676
20,878,85536,1022,593,14,11957,3,0.8628688326417561,9.02142319164887
21,911,84838,1001,578,16,12656,3,0.8615426511150869,9.032120229282528
22,947,84150,958,544,20,13381,3,0.8602778580676529,9.041006870442697
23,990,83454,943,528,23,14062,3,0.8592403290462625,9.04897468685721
24,972,82806,933,513,21,14755,3,0.8582970975024391,9.055984704518828
25,987,82124,951,529,24,15385,3,0.857394266789816,9.062276178240854
26,1001,81443,941,520,25,16070,3,0.856690657246213,9.068046496416624
27,1018,80770,954,514,24,16718,5,0.8559712802086973,9.072667559384696
28,980,80117,966,523,25,17387,5,0.8553737784624584,9.077255523005277
29,1008,79437,963,534,24,18031,6,0.8548698026932536,9.081058428783656
30,1063,78736,980,556,25,18637,6,0.854419359499331,9.084348857424663
31,1087,78066,1005,576,26,19236,7,0.8540488571506549,9.087150460876252
32,1096,77401,1004,597,24,19873,8,0.8537526246859045,9.089304111073318
33,1178,76709,1013,578,23,20494,8,0.8534179997636624,9.091159472806144
34,1241,76026,1007,587,19,21115,8,0.8530797192721472,9.093112662650684
35,1241,75284,1016,636,17,21800,9,0.8528769175909823,9.095221676678282
36,1255,74541,1023,655,17,22503,9,0.8526647149347829,9.096459891938895
37,1265,73831,1053,672,14,23159,9,0.8525559202050773,9.097343155448419
38,1264,73104,1070,712,14,23830,9,0.8525016036103471,9.098169547890041
39,1236,72386,1091,743,13,24525,9,0.8523952454843444,9.098369903123137
40,1207,71671,1120,755,11,25230,9,0.852407127150626,9.099110751639547
41,1210,70932,1161,792,11,25888,9,0.8523442415976172,9.099033841491954
42,1256,70177,1184,798,12,26567,9,0.8523883387259388,9.099048115114096
43,1242,69472,1195,788,12,27284,10,0.8524099387601326,9.098780241591818
44,1255,68749,1197,786,12,27994,10,0.8524269692076011,9.098619704933208
45,1292,68056,1199,787,13,28646,10,0.8468525762340066,9.107978712912113
46,1289,67379,1216,769,18,29322,10,0.8447628875239034,9.13962084811615
