,e,s,i1,i2,c,r,d,compliance,contacts
0,326,98577,296,306,0,498,0,0.8787937556709688,8.412483965554319
1,485,97919,257,269,1,1072,0,0.8788020329531966,8.409002206262391
2,635,97274,210,235,3,1646,0,0.8791117264342511,8.408021114178288
3,789,96621,174,184,4,2231,0,0.8791876449820547,8.406233277730548
4,578,96007,324,271,6,2817,0,0.8793011730469157,8.405360740322255
5,664,95421,278,226,7,3407,0,0.8795313680525303,8.404991943740614
6,627,94800,326,238,9,4003,0,0.8795034324685443,8.403502999447834
7,598,94180,382,253,11,4579,0,0.87971676748456,8.403556811120708
8,669,93459,469,320,11,5075,0,0.8797680865772695,8.402368741198035
9,767,92747,546,358,11,5574,0,0.8800003839541916,8.40151087026249
10,925,92007,592,398,11,6070,0,0.8801671098823592,8.399716621809816
11,995,91316,663,449,11,6569,0,0.8803829359888097,8.398452289257829
12,1057,90637,542,365,17,7385,0,0.8806034596149197,8.396872677272107
13,1087,89885,679,453,16,7883,0,0.8807322961574088,8.395149415373329
14,1049,89216,705,481,15,8535,2,0.875645552340922,8.403057811209369
15,1024,88505,755,525,17,9175,2,0.873761023901511,8.431176510346562
16,1035,87817,789,529,16,9815,2,0.8709623656619029,8.448016361189946
17,1040,87140,827,559,17,10418,2,0.8686986033673985,8.464800685885965
18,1011,86434,955,600,16,10985,2,0.8668071665011946,8.480249897002246
19,1041,85795,997,611,15,11541,3,0.8650563755964368,8.492485011269196
20,1081,85110,1075,631,15,12088,3,0.8635370871508388,8.503651878934658
21,1154,84367,1069,615,19,12776,3,0.8622536256185841,8.51367456573029
22,1252,83635,1059,600,24,13430,3,0.8611324154012525,8.52227577550187
23,1297,82881,1036,605,30,14151,3,0.8600815916242125,8.5296632975374
24,1339,82154,1046,608,26,14827,3,0.8591690598876887,8.536465098399399
25,1351,81395,1092,638,29,15495,3,0.8583908983074799,8.541927250736842
26,1310,80690,1089,662,30,16219,3,0.8576978847454005,8.547228630478287
27,1294,79990,1147,715,33,16820,4,0.8571013919794435,8.551859875670932
28,1269,79324,1172,742,37,17455,4,0.8566750468490624,8.555931395964208
29,1266,78639,1196,762,37,18099,4,0.856204698834938,8.558637741565821
30,1252,77962,1249,792,39,18705,4,0.855937228003436,8.561310497623085
31,1276,77313,1279,771,41,19319,4,0.8556385628619958,8.563132801472431
32,1311,76535,1309,806,42,19996,4,0.8553677019950798,8.564633144893277
33,1351,75815,1290,812,44,20686,5,0.8552666214040554,8.566502835163842
34,1394,75043,1274,796,45,21446,5,0.8549996550228891,8.567146218314232
35,1442,74261,1272,769,44,22208,7,0.8548796916605316,8.56835931432752
36,1450,73511,1249,780,48,22958,7,0.8547391334999813,8.56675010393685
37,1431,72741,1288,799,49,23688,7,0.8546516967931638,8.567289589542508
38,1421,71987,1296,806,48,24437,8,0.8545852509448026,8.567717040112436
39,1454,71189,1342,812,43,25155,8,0.8544963053567805,8.568347360053329
40,1437,70420,1358,831,40,25908,9,0.8544102583045252,8.568793159944915
41,1442,69675,1377,833,42,26625,9,0.8543459459048621,8.56930170639584
42,1423,68929,1410,842,41,27349,9,0.8542644359791243,8.569566958312965
43,1448,68159,1411,860,41,28073,11,0.8542727136189865,8.570253307864206
44,1383,67429,1443,889,48,28800,11,0.8542615180740498,8.570440268568824
45,1360,66688,1431,884,46,29582,12,0.8487232376021187,8.580189400923997
46,1364,65969,1430,871,44,30312,13,0.8466137114511271,8.611952467026073
47,1357,65251,1395,886,48,31051,15,0.8434884591772019,8.62901831578406
48,1312,64554,1406,871,49,31796,15,0.8408773947566749,8.646934818056964
49,1308,63914,1401,864,48,32453,15,0.8386324586676291,8.665269296883421
50,1302,63251,1379,865,51,33140,15,0.8365651240837694,8.681077390353943
51,1269,62590,1376,868,57,33827,16,0.8347209525846913,8.695439649896965
52,1279,61953,1353,831,58,34513,16,0.8274979011450673,8.718244155122232
53,1285,61261,1327,825,58,35230,17,0.8237864547164271,8.76252601106441
54,1284,60606,1318,813,60,35904,18,0.8193403103322527,8.79391381340179
55,1261,59921,1324,799,63,36617,18,0.8154403793248968,8.823801884526974
56,1256,59259,1281,784,64,37339,20,0.8121104647612625,8.851307389595783
57,1243,58612,1294,786,61,37987,20,0.8090196566642003,8.87543923871462
58,1210,58072,1276,801,59,38565,20,0.8062887282847342,8.897352688752358
59,1187,57476,1272,779,55,39214,20,0.8038541516567308,8.916976702878063
60,1158,56897,1253,774,55,39842,24,0.8016274758762705,8.934446797402401
61,1132,56370,1244,765,59,40408,25,0.7996346109163955,8.950570500987986
62,1090,55862,1241,774,56,40955,25,0.7978703550192651,8.965133988840078
63,1084,55269,1232,753,51,41585,29,0.7962379874799945,8.978223858499897
64,1051,54627,1237,732,50,42277,29,0.7948368703038121,8.990297796507077
65,1066,53948,1196,710,52,43002,29,0.793445881848393,9.001065439817536
66,1064,53307,1189,667,54,43691,31,0.7922199337752678,9.011225294363841
67,1025,52685,1146,675,48,44393,31,0.7910430589172046,9.020187675867165
68,978,52089,1144,664,44,45051,33,0.7900661601984548,9.029305622049813
69,946,51562,1122,642,47,45651,33,0.7891002533225517,9.036753082246763
70,880,51052,1099,630,51,46258,33,0.7881175436572648,9.044228155615977
71,809,50541,1088,622,49,46861,33,0.7873205439335083,9.051155277428641
72,791,50047,1045,614,46,47426,34,0.7865755751331865,9.057021159075148
73,788,49422,1021,607,45,48083,37,0.7858519657367152,9.062687727971175
74,764,48848,983,595,47,48729,37,0.7852792451999594,9.067794825979195
75,743,48307,946,573,48,49349,37,0.7847330636681545,9.072295225652722
76,737,47809,894,541,51,49933,38,0.7842008533874737,9.076390177963743
77,686,47316,867,532,49,50514,39,0.7837057741890935,9.080512236148145
78,641,46739,821,529,45,51188,40,0.7832239960255659,9.084424622480018
79,623,46160,761,517,48,51854,40,0.7828282679891072,9.08780135400945
80,580,45625,736,501,47,52473,41,0.7824112876219731,9.091410554839117
81,557,45091,713,481,45,53073,43,0.7819785743957405,9.094817382795409
82,548,44539,672,467,43,53691,43,0.7815581580291658,9.098273815634796
83,529,43994,668,443,43,54282,44,0.7811699274608684,9.101616924744382
84,510,43467,664,428,41,54847,46,0.7807963143300731,9.10466881845132
85,508,42944,621,405,38,55440,47,0.780430280552993,9.107948335683462
86,494,42415,594,369,38,56046,47,0.7856559524503806,9.100306115694963
87,468,41933,573,350,38,56593,48,0.7875042712985306,9.068928753875886
88,427,41435,561,336,34,57161,49,0.7901592440189661,9.050792394161384
89,400,40959,542,323,31,57697,51,0.7925496689179032,9.032597260626934
90,382,40470,528,320,31,58221,51,0.7943654375394428,9.015639301938663
91,364,39976,509,307,29,58767,51,0.7962152363108853,9.001988488834952
92,359,39485,473,295,28,59311,52,0.7977707969837846,8.988369473576974
93,357,39007,460,284,26,59817,52,0.7991703153763703,8.977655866290267
94,338,38537,431,277,22,60344,54,0.8003392188012999,8.967249891432337
95,317,38092,411,271,20,60837,55,0.8014279971345899,8.958741827069572
96,284,37639,388,263,18,61356,55,0.802405803154957,8.950969770283754
97,252,37208,372,245,17,61852,57,0.8032114613806293,8.944091610015825
98,239,36810,367,226,15,62288,58,0.8039528164716762,8.938352029497127
99,232,36411,347,205,14,62735,59,0.8045567241677961,8.933053644758193
100,215,36046,336,195,13,63139,59,0.8050953822675762,8.928939850478562
101,209,35663,320,188,14,63550,59,0.8055452689638386,8.925322592098514
102,213,35308,301,168,14,63939,60,0.8059193974846861,8.922321293215038
103,198,34941,291,159,16,64337,61,0.8062589533304381,8.919770883214523
104,181,34537,273,147,15,64789,61,0.8065030175989986,8.917712928277469
105,181,34174,250,137,16,65184,61,0.8067428082636587,8.915685431023924
106,179,33760,228,132,16,65627,61,0.8069163347731451,8.91415060198605
107,167,33384,211,133,16,66031,61,0.8070983808268904,8.912723801521679
108,148,33028,195,136,17,66418,61,0.8072356586950629,8.911601509866324
109,150,32741,185,132,15,66719,61,0.807380379606156,8.910572715555174
110,138,32366,177,139,14,67108,61,0.807461196292342,8.909815127311647
111,122,32060,163,137,12,67448,61,0.8076074239127711,8.90912018104531
112,123,31732,151,128,12,67796,61,0.8076460909658172,8.908166350836408
113,124,31498,138,126,10,68045,62,0.807710450971264,8.907910254598017
114,106,31245,137,121,8,68324,62,0.8078001016446196,8.907408133177428
115,94,30899,130,111,6,68700,63,0.8078714359969071,8.906716398749486
116,82,30506,122,102,4,69124,63,0.8078765054848062,8.906399531325745
117,71,30062,124,97,3,69583,63,0.8079132104475137,8.906481582853257
118,62,29646,123,84,4,70021,63,0.8078578492891123,8.906433463029767
119,60,29195,111,74,3,70497,63,0.8078224622372414,8.9065435660188
120,57,28755,99,69,2,70957,64,0.8078122334390756,8.906881613623094
121,58,28305,95,63,3,71415,64,0.8077873521977098,8.907190616236521
122,47,27865,85,57,4,71881,64,0.8077183931571418,8.907240509140356
123,46,27432,73,58,4,72326,64,0.8076602148347122,8.907654187194039
124,42,27007,71,52,5,72762,64,0.8076702201881308,8.908053870635142
125,40,26600,56,46,5,73192,64,0.8075724006787625,8.908266061173467
126,42,26173,48,44,5,73627,64,0.8075158670349876,8.908783258655545
127,39,25751,45,38,4,74062,64,0.807522826820082,8.909220358194398
128,32,25324,48,35,5,74495,64,0.8074367422801505,8.90938102438756
129,27,24938,48,35,6,74885,64,0.8074577175188056,8.909897831813279
130,23,24535,42,29,5,75305,64,0.8074127121890172,8.909676349048082
131,17,24174,47,25,5,75671,64,0.8073306076324153,8.910043304653632
132,19,23823,41,21,5,76030,64,0.807296417585123,8.910733243014255
133,21,23495,39,19,4,76361,64,0.807314798665163,8.911248398173347
134,20,23191,37,15,4,76672,64,0.8071715837767584,8.911343905573085
135,21,22827,34,13,4,77040,64,0.8071979615539089,8.911961625405148
136,16,22469,30,13,3,77407,65,0.8071378877829483,8.912071469245943
137,14,22135,27,12,3,77747,65,0.8070879236217199,8.912384476743656
138,14,21822,26,13,3,78060,65,0.8070675327194857,8.912893463963941
139,12,21531,19,11,3,78362,65,0.8070119560712552,8.913035712506021
140,11,21264,17,12,2,78632,65,0.8069468000458739,8.913239436203405
141,11,21020,16,11,1,78879,65,0.8069759431189061,8.913910788754686
142,8,20565,16,10,2,79337,65,0.8068640679881409,8.913911123482483
143,5,20163,18,12,2,79738,65,0.8068582148185334,8.914446805995208
144,6,19740,15,10,2,80165,65,0.806788268530547,8.914986862156825
145,6,19335,13,8,2,80574,65,0.8068017442708368,8.915429063181788
146,5,18916,10,7,1,80999,65,0.806795451842406,8.915243785820424
147,5,18491,8,6,2,81426,65,0.8067188192622972,8.915348808094043
148,5,18076,7,7,2,81841,65,0.8067267009753798,8.915740228871078
149,4,17657,7,8,2,82260,65,0.8066809564849409,8.915879743254546
150,5,17263,5,8,2,82655,65,0.8066718287267468,8.916138782797002
151,5,16859,2,6,3,83063,65,0.8066649506728205,8.91642293263765
152,5,16455,1,6,3,83468,65,0.8066361256996141,8.916420022699343
153,3,16043,2,6,3,83881,65,0.8065874091974001,8.916664653257122
154,2,15664,3,5,2,84262,65,0.8066086938570989,8.916862437026598
155,0,15259,3,7,2,84667,65,0.8065708964294082,8.916775458013346
156,0,14856,3,5,2,85072,65,0.8066124087273281,8.916612331421568
157,0,14469,3,3,2,85461,65,0.8066319656545231,8.916516880388103
158,0,14053,3,2,2,85878,65,0.8065888201538914,8.916377259697985
159,0,13671,3,2,1,86260,66,0.8065653864715273,8.916540183420306
160,0,13240,3,2,1,86691,66,0.8065593429991943,8.916947153575295
161,0,12878,1,2,1,87055,66,0.806562302806427,8.916861614747333
162,0,12475,0,2,1,87459,66,0.8065590579874519,8.916887629482156
163,0,12085,0,0,0,87852,66,0.8066258150905767,8.916683937545345
164,0,11730,0,0,0,88207,66,0.806610805051513,8.916383535256026
165,0,11403,0,0,0,88534,66,0.8065728270633712,8.91643638802349
166,0,11064,0,0,0,88873,66,0.8065868168899172,8.916805120876141
167,0,10754,0,0,0,89183,66,0.8065735194873507,8.916875279357182
