,e,s,i1,i2,c,r,d,compliance,contacts
0,741,97775,759,728,0,0,0,0.8791137202188501,7.326821414657002
1,1014,97502,648,609,6,224,0,0.8791261297650604,7.318128453098659
2,1288,97228,532,508,9,438,0,0.8798749629386208,7.316682673521332
3,1525,96991,430,420,14,623,0,0.8800395367957633,7.312288871878563
4,956,96819,783,589,19,837,0,0.8803370114164626,7.310711924477336
5,1111,96664,675,466,21,1066,0,0.8807555012043754,7.3091636663273025
6,1101,96401,735,482,25,1259,0,0.8808208723458661,7.3057785115821865
7,1055,96173,791,497,31,1456,0,0.881246488165947,7.305381927468627
8,1095,95896,940,585,31,1456,0,0.8813451622944081,7.30274004959658
9,1211,95608,1046,651,31,1456,0,0.8816934562201801,7.301737188685276
10,1412,95252,1139,713,31,1456,0,0.8820016093880209,7.299195485384782
11,1517,94884,1305,810,31,1456,0,0.8823710554822454,7.296833885714668
12,1652,94521,981,621,47,2181,0,0.8827304149170193,7.294431926789336
13,1789,94107,1144,735,41,2184,3,0.8828178595900853,7.291589746013874
14,1800,93808,1157,737,43,2454,4,0.8779163761199691,7.300109898313888
15,1787,93465,1225,751,40,2729,6,0.8760765790283704,7.327198710205752
16,1742,93142,1311,796,37,2968,7,0.8732704941319014,7.344113550615196
17,1708,92813,1428,870,37,3140,7,0.8711104687496819,7.360970205614803
18,1627,92480,1610,947,36,3296,7,0.8692557051773785,7.375487355884334
19,1672,92136,1615,978,35,3558,9,0.8676568887158425,7.388077311273497
20,1682,91783,1692,1016,37,3784,9,0.8661442619773031,7.398155533676073
21,1740,91402,1740,1014,42,4056,9,0.864998171865789,7.407641787038043
22,1801,91012,1748,1047,43,4343,9,0.8639228495687882,7.415614906782276
23,1830,90650,1740,1032,46,4696,9,0.8629700320242,7.422299554490377
24,1867,90269,1716,1032,33,5073,13,0.862188364558974,7.428168825366947
25,1905,89878,1716,1022,40,5429,13,0.8614967691823394,7.4333781392678855
26,1895,89507,1688,1017,40,5842,14,0.8609039098649558,7.437717532919901
27,1883,89129,1743,1053,47,6134,14,0.860376784842258,7.44098554077926
28,1902,88748,1751,1064,51,6472,15,0.8599770295491785,7.444452243920569
29,1908,88361,1765,1108,52,6793,16,0.8595867384699609,7.446795944140741
30,1944,87934,1829,1106,59,7115,16,0.8593008360216476,7.448956332702257
31,2003,87504,1827,1146,57,7448,18,0.8590570229505923,7.4506432839187084
32,2069,87060,1871,1136,60,7789,18,0.858898634194065,7.4522996688603484
33,2125,86623,1882,1153,59,8143,18,0.8587168615723453,7.453317173464464
34,2106,86255,1882,1159,63,8520,18,0.8585568623923483,7.4546664735875305
35,2120,85814,1922,1156,70,8903,18,0.8584296544359017,7.455791317474871
36,2128,85376,1948,1198,73,9262,18,0.858288983481777,7.456578094211186
37,2122,84938,1990,1219,73,9640,21,0.8582430822646562,7.457306929556423
38,2110,84513,2018,1237,71,10031,23,0.8581373007829791,7.455179055346939
39,2181,84074,2028,1224,74,10397,25,0.8581598485839669,7.455692337059767
40,2214,83600,2046,1269,74,10773,27,0.8581195965896464,7.455714506630678
41,2196,83180,2078,1294,75,11153,27,0.8581414771505421,7.4559223429643335
42,2204,82734,2103,1320,70,11543,29,0.8581335326864118,7.455225796106957
43,2252,82261,2097,1324,69,11971,29,0.8582776093735829,7.454628126838462
44,2288,81786,2116,1314,69,12398,32,0.8583065571802065,7.4540689536115545
45,2258,81342,2146,1314,76,12835,32,0.8527529822447282,7.462587319479117
46,2298,80882,2128,1315,80,13267,33,0.8508426411451051,7.494277846264465
47,2323,80411,2180,1341,76,13636,36,0.8477857324052176,7.512762941845619
48,2348,79913,2220,1333,75,14077,37,0.8452989309958148,7.531781337034444
49,2356,79430,2257,1333,76,14512,39,0.843159992857183,7.548983611001696
50,2386,78956,2266,1330,75,14950,40,0.8411283710081077,7.5640329809080615
51,2425,78457,2293,1338,70,15376,44,0.8394066552638623,7.577644492406022
52,2432,77979,2316,1347,69,15815,45,0.8322829269448365,7.599314980597466
53,2386,77527,2332,1355,75,16282,46,0.8288683327351225,7.64230411467822
54,2358,77072,2392,1358,78,16698,47,0.8245270625599063,7.67118022791597
55,2334,76622,2401,1377,80,17141,48,0.8208922046229685,7.699985518509369
