,e,s,i1,i2,c,r,d,compliance,contacts
0,733,97775,757,738,0,0,0,0.8794920534641849,8.902933000187872
1,1117,97391,640,624,3,228,0,0.8794291263459771,8.894781642779945
2,1480,97028,499,512,8,476,0,0.8802070638009287,8.893582591260431
3,1744,96764,388,411,13,683,0,0.8802959660282691,8.889166190883074
4,1230,96545,725,597,19,887,0,0.8805631503963076,8.887811395566082
5,1414,96361,631,487,26,1084,0,0.8810866151547618,8.886354521935091
6,1339,96052,763,551,31,1267,0,0.8810890312125311,8.882675930406982
7,1179,95849,901,579,34,1461,0,0.8815691100677383,8.882502927354047
8,1291,95473,1057,687,34,1461,0,0.881683247591987,8.879602849560785
9,1459,95086,1190,773,34,1461,0,0.8821587224575314,8.877817335636639
10,1663,94698,1303,844,34,1461,0,0.8824851730537503,8.87459972863011
11,1728,94324,1492,964,34,1461,0,0.8829130422004609,8.871453799679648
12,1908,93941,1185,741,51,2177,0,0.8834333333524221,8.868292008045435
13,1960,93513,1410,892,48,2179,1,0.8835863257029667,8.864466245401136
14,1854,93232,1439,866,53,2557,2,0.8788372063308841,8.872261472717422
15,1822,92876,1443,887,52,2920,3,0.8770192703056826,8.897910425953214
16,1784,92540,1527,913,48,3187,4,0.8744385135057687,8.9138760445414
17,1751,92190,1650,954,42,3412,4,0.8722426776545166,8.929728977625247
18,1675,91838,1805,1043,39,3598,5,0.8705068439991815,8.944499801691244
19,1761,91471,1801,1019,38,3908,5,0.8688753635116789,8.95636215129552
20,1861,91015,1907,1066,40,4109,5,0.867440309136631,8.966649705078904
21,1934,90606,1893,1040,47,4478,5,0.8662694903685844,8.976285908762796
22,2044,90146,1843,1053,48,4864,5,0.8651206853218888,8.983885758366762
23,2109,89729,1815,1045,53,5247,5,0.864292909752473,8.991285214627782
24,2202,89269,1795,1058,39,5633,7,0.8634022708729866,8.997203807929845
25,2247,88768,1824,1102,45,6010,7,0.8626588864901612,9.002970640053057
26,2352,88254,1828,1079,44,6439,7,0.8620308852084099,9.008035476481718
27,2388,87758,1946,1140,41,6721,9,0.8613818962227126,9.012005487079769
28,2379,87350,1966,1181,43,7075,9,0.8609568905814934,9.016277608275361
29,2381,86888,2045,1226,45,7409,9,0.8605561873570737,9.018939898059447
30,2383,86385,2149,1273,51,7753,9,0.8602484976548967,9.021519354194403
