,e,s,i1,i2,c,r,d,compliance,contacts
0,728,97775,749,751,0,0,0,0.879312439604973,8.440568207823253
1,1144,97359,655,660,5,180,0,0.8792512507927709,8.432493979918839
2,1493,97010,555,553,11,381,0,0.8800265012171434,8.431496191900049
3,1806,96697,440,445,15,600,0,0.8802184450110185,8.426890273521014
4,1330,96445,782,637,24,785,0,0.8805456892180655,8.42518805929987
5,1547,96228,665,509,29,1025,0,0.8810220851483602,8.423767027160359
6,1437,95922,788,558,34,1264,0,0.8810385204738997,8.419690631130184
7,1309,95701,910,583,38,1462,0,0.8815060075058234,8.419551802586103
8,1397,95300,1095,711,38,1462,0,0.8816483613684615,8.416637467465742
9,1625,94820,1250,808,38,1462,0,0.8821359978601833,8.415241363607107
10,1825,94403,1383,892,38,1462,0,0.8824605813547812,8.411815257803537
11,1975,93947,1573,1008,38,1462,0,0.8829873252002152,8.40906122360509
12,2147,93554,1275,799,50,2178,0,0.8834803460799127,8.405265025323208
13,2126,93174,1522,953,45,2181,2,0.8837134856447325,8.401278186314652
14,1944,92876,1569,970,48,2594,2,0.8789882903193783,8.409280871776707
15,1837,92566,1599,1008,46,2945,2,0.877200420227143,8.435445917613498
16,1699,92248,1704,1046,42,3262,2,0.8746422638807447,8.451789729545013
17,1625,91929,1799,1092,42,3512,4,0.8726200970325596,8.46750497871063
18,1615,91559,1895,1159,40,3729,6,0.8708888717093882,8.48126458914095
19,1702,91174,1887,1159,41,4034,6,0.8693663643683794,8.492570226627224
20,1805,90761,1933,1202,45,4251,6,0.8679751807714484,8.502091686030333
21,1859,90389,1887,1165,55,4642,6,0.8669031034536839,8.511162589201781
22,1949,89980,1792,1099,66,5111,6,0.865826690652144,8.518027712388493
23,1963,89596,1781,1063,72,5522,6,0.8649707343418855,8.524550370427143
24,2013,89161,1740,1033,66,5983,7,0.8641444107395448,8.52992468575329
25,2025,88736,1718,1075,73,6369,7,0.8634294980095265,8.534842195738642
26,2072,88317,1719,1066,69,6753,7,0.8628384182362037,8.539938960396091
27,2105,87875,1786,1110,72,7048,7,0.8621538546962424,8.543676384680976
28,2136,87460,1839,1131,72,7356,9,0.8616997076262316,8.548001076137215
29,2150,87011,1895,1192,71,7673,11,0.8611605655433549,8.551048089382153
30,2147,86589,1958,1235,71,7990,13,0.8608741524437724,8.554175484412148
31,2184,86133,1978,1264,71,8360,13,0.8605593412805596,8.554295117277599
32,2203,85672,2001,1298,69,8745,15,0.8603429000543765,8.555942197280569
33,2281,85179,2018,1283,66,9161,15,0.8600683223562807,8.555367827605908
34,2328,84683,2070,1308,64,9535,15,0.8599149465341184,8.556632730084626
35,2361,84228,2077,1314,65,9942,16,0.8597645909851491,8.557702380603716
36,2385,83748,2113,1350,63,10328,16,0.8596196133105,8.55733759584578
37,2401,83271,2165,1324,64,10760,18,0.8595274363276366,8.558131394833003
38,2394,82785,2219,1338,65,11183,19,0.8593510039654861,8.558805027719208
39,2345,82338,2272,1362,67,11598,21,0.8592958584709119,8.558816427500979
40,2410,81818,2276,1371,74,12033,21,0.8591873450444665,8.559254118145866
41,2446,81302,2306,1406,73,12449,21,0.8591051251865265,8.55991091305018
42,2458,80813,2324,1416,76,12895,21,0.8590860526437475,8.560121385878238
43,2455,80330,2359,1445,79,13314,21,0.859081779816225,8.560028631211356
44,2490,79848,2352,1443,85,13764,21,0.8591308653779864,8.559806449702583
45,2481,79337,2371,1483,84,14224,23,0.853646932652728,8.569206884461696
46,2431,78871,2385,1492,76,14724,24,0.8517693731505871,8.600392830661153
47,2377,78436,2379,1491,74,15221,25,0.8486834778674004,8.618363221922822
48,2378,77952,2401,1497,76,15673,26,0.8462478883193273,8.637612499082405
49,2398,77450,2417,1483,75,16153,27,0.844125002171004,8.654912339994713
50,2343,76994,2422,1512,77,16626,29,0.8420967919091845,8.669657182464046
51,2361,76510,2419,1495,76,17112,30,0.8404846723374111,8.68374996093806
52,2415,76021,2405,1497,70,17565,30,0.8333365275620982,8.7047146972783
53,2403,75549,2370,1496,81,18074,30,0.8299567469735476,8.74790069215566
54,2376,75074,2362,1490,82,18588,31,0.825573077801347,8.776569745892786
55,2385,74609,2326,1493,83,19071,36,0.8220253460554563,8.80510040049384
56,2388,74122,2310,1510,81,19554,38,0.8188339406522123,8.830967798826434
57,2338,73683,2313,1514,83,20034,38,0.815979158284014,8.85366376284009
58,2348,73201,2295,1493,89,20539,38,0.8134435578891673,8.873575843624854
59,2382,72692,2312,1485,93,21001,38,0.8112296648280336,8.891273933277054
60,2375,72234,2329,1498,93,21435,39,0.8091553838640719,8.90776866939892
61,2358,71764,2346,1484,94,21914,43,0.8073740367904252,8.92183930800891
62,2409,71274,2300,1467,94,22414,45,0.805781987974726,8.934443417138429
63,2375,70826,2324,1469,98,22864,47,0.804357781196315,8.945385119843241
64,2315,70377,2343,1475,94,23352,47,0.8031412967939313,8.955487017975434
65,2272,69962,2330,1457,85,23845,52,0.8020525623683858,8.96386448362424
66,2252,69512,2332,1453,89,24311,54,0.8010267680846119,8.972003154754967
67,2196,69078,2341,1459,83,24791,55,0.8001436016057749,8.97957767726875
68,2205,68621,2335,1448,85,25254,55,0.799348661789484,8.985834592823789
69,2206,68171,2291,1454,85,25740,56,0.7986389976545054,8.991590482817507
70,2215,67747,2274,1447,84,26179,57,0.7979698956916563,8.997136737690896
71,2155,67357,2266,1423,84,26661,57,0.7974032568518099,9.002012547834806
72,2112,66966,2208,1406,86,27167,58,0.79679474922431,9.006506062753454
73,2085,66536,2195,1418,83,27628,58,0.7963221556660428,9.010592843340127
74,2010,66161,2169,1424,81,28098,60,0.7958826455696824,9.014569317114125
75,1971,65776,2119,1408,80,28588,61,0.7953458420209547,9.01777956448443
76,1976,65381,2080,1389,92,29024,61,0.7949887568130084,9.02123162373867
77,1976,64990,2073,1338,92,29470,64,0.7946710737698327,9.02378057337269
78,1896,64640,2073,1353,87,29887,67,0.79428497893881,9.026470884152301
79,1903,64258,2015,1336,88,30335,68,0.7939931376265645,9.029696320377273
80,1907,63869,2002,1300,85,30769,71,0.7936512263185362,9.032050891640104
81,1862,63519,1973,1267,85,31224,73,0.7933009688944836,9.034823127298223
82,1793,63197,1949,1232,85,31673,74,0.7930027621616285,9.037979540784049
83,1764,62876,1895,1212,82,32098,76,0.792619775634875,9.041028492893044
84,1708,62550,1895,1204,83,32485,78,0.7922415062904905,9.044506039915976
85,1642,62227,1871,1226,82,32877,78,0.7918407993043566,9.047892558606017
86,1615,61904,1839,1178,82,33306,79,0.797117148930837,9.040709019190938
87,1607,61590,1818,1146,78,33683,81,0.7987723465870704,9.008734051757
88,1594,61282,1779,1121,69,34075,83,0.8015528862936568,8.991224279427819
89,1568,60982,1742,1089,72,34465,85,0.8037953293245372,8.97307303028119
90,1556,60671,1708,1055,71,34855,87,0.8055915555585075,8.9566614322343
