,e,s,i1,i2,c,r,d,compliance,contacts
0,750,97775,726,752,0,0,0,0.879630206558361,9.123188926610405
1,1062,97463,619,634,7,218,0,0.8796281086402021,9.115291087439822
2,1364,97161,544,539,11,384,0,0.8803296514666626,9.113736477909871
3,1643,96882,437,432,13,596,0,0.8805301768834763,9.10973831082694
4,1145,96630,796,629,15,788,0,0.8806881678439472,9.107912330389954
5,1322,96453,684,539,18,987,0,0.8812231514343688,9.106966446672878
6,1329,96134,751,545,25,1219,0,0.8812146649236174,9.103215922028458
7,1306,95855,837,527,30,1448,0,0.8816257151713536,9.103045061549533
8,1477,95405,993,650,30,1448,0,0.881714064874364,9.100608873784257
9,1647,94983,1152,743,30,1448,0,0.8821097325434567,9.099840756589456
10,1881,94572,1254,818,30,1448,0,0.8823605614016404,9.096912315626449
11,1976,94158,1442,949,30,1448,0,0.8827409749634585,9.094683356406325
12,2066,93789,1161,759,43,2185,0,0.8832422990161337,9.091570550417517
13,2112,93293,1444,926,36,2192,0,0.8834017257945641,9.08787579310072
14,2047,92936,1518,962,37,2502,1,0.8786226078390248,9.095719667368837
15,2013,92559,1579,1010,39,2802,1,0.8769477138504851,9.121670775476826
16,1972,92186,1672,1052,41,3079,1,0.8743890648073637,9.137321898174504
17,1976,91813,1759,1082,45,3325,3,0.8724234096915374,9.152066068632035
18,1841,91452,1961,1199,43,3503,4,0.8707317340962021,9.164569324848319
19,1858,91078,1992,1206,44,3820,5,0.8693032854474066,9.175770782150577
20,1891,90668,2050,1246,48,4095,5,0.8679887421758191,9.184808399151445
21,1879,90307,2000,1219,55,4538,5,0.866970578761774,9.1933416196946
22,1966,89847,1976,1194,63,4952,5,0.8659719992372088,9.199971433302103
23,2029,89423,1941,1179,71,5355,5,0.8652033641325487,9.206131779570761
24,2104,88974,1948,1132,66,5770,9,0.8644695080107514,9.211155182591614
25,2104,88564,1957,1164,74,6131,9,0.8637496678432014,9.21540697655961
26,2200,88107,1875,1111,76,6625,9,0.8632483425682888,9.220091881218996
27,2196,87651,1952,1137,76,6982,9,0.8625984937455802,9.223542194715046
28,2231,87192,1965,1171,79,7353,12,0.8622356007112252,9.227651586181729
29,2238,86736,2032,1180,76,7729,12,0.8617761099281386,9.228103796959111
30,2327,86237,2039,1210,78,8100,12,0.861415806089241,9.230767438018608
31,2313,85794,2106,1239,76,8462,13,0.8611291100665661,9.23301443467802
32,2337,85314,2102,1325,78,8834,13,0.8608167276253669,9.235038544819563
33,2358,84834,2134,1342,76,9246,13,0.8607007012387861,9.236576000904435
34,2432,84304,2202,1369,75,9606,15,0.8605688064048953,9.237082388326465
35,2457,83780,2212,1398,75,10065,16,0.8604772887506631,9.238129424531154
36,2496,83298,2229,1400,77,10485,18,0.8604013052744021,9.238396589460296
37,2515,82799,2242,1418,74,10936,19,0.8602919341233506,9.235288582895263
