,e,s,i1,i2,c,r,d,compliance,contacts
0,752,97775,739,737,0,0,0,0.8793608304364375,8.137214881328129
1,1172,97355,633,638,4,201,0,0.8793799786195339,8.129004383032903
2,1541,96986,551,530,5,390,0,0.8801217708912086,8.127510509340924
3,1802,96725,449,425,8,594,0,0.8802380547321258,8.123076339543562
4,1270,96505,803,596,13,816,0,0.8804991980241463,8.12154086813357
5,1411,96364,674,485,18,1051,0,0.8810009781564319,8.120402420242199
6,1252,96103,847,511,27,1263,0,0.8810283371790889,8.116934531062872
7,1081,95905,982,559,29,1447,0,0.8814336948407278,8.11653768307072
8,1229,95496,1149,653,29,1447,0,0.881586560895327,8.114140636601157
9,1382,95123,1286,736,29,1447,0,0.8819620978059739,8.11281452130766
10,1619,94745,1364,799,29,1447,0,0.882315836241981,8.109681751334776
11,1707,94396,1532,892,29,1447,0,0.882721393605854,8.10687153123875
12,1850,94055,1183,687,43,2185,0,0.8832215146785737,8.103624699638756
13,1839,93657,1450,829,39,2187,2,0.8833509953214358,8.099995862674108
14,1756,93367,1425,807,48,2598,2,0.8784943197227232,8.108140217179537
15,1680,93065,1418,823,51,2963,3,0.87674388458337,8.134471660739448
16,1636,92760,1464,865,50,3224,4,0.8740882155484089,8.150719608327332
17,1574,92481,1539,911,49,3445,4,0.8719326656062005,8.166419867019025
18,1494,92163,1708,999,44,3590,5,0.8701562636089453,8.181205150136797
19,1519,91848,1716,1020,45,3848,7,0.8685480909884516,8.19281797282711
20,1645,91420,1782,1058,46,4045,7,0.8671747264343462,8.202904523021573
21,1731,91029,1709,1027,48,4452,7,0.8659740192548342,8.211931456941855
22,1841,90640,1647,995,53,4820,7,0.8648888482890793,8.219537162765336
23,1932,90231,1620,962,55,5196,7,0.8639608659266621,8.226592937586888
24,1999,89849,1594,954,53,5542,12,0.8630696213643096,8.232544370251718
25,1943,89477,1651,984,60,5876,12,0.8622779087415069,8.238762411326748
26,1949,89080,1638,990,54,6279,13,0.8615605827007856,8.243765399641006
27,1983,88657,1704,1023,53,6570,13,0.8609855827354307,8.247977554994351
28,2010,88221,1759,1075,52,6872,14,0.8603957317798198,8.252120321170477
29,2073,87776,1790,1121,51,7178,14,0.85996531559227,8.255434985494977
30,2116,87361,1829,1175,52,7454,16,0.8596041561187565,8.257824359301903
31,2170,86910,1897,1186,52,7771,17,0.8594239332054783,8.259984976165967
32,2159,86498,1958,1233,55,8083,17,0.8591870197230332,8.260806531697046
33,2187,86034,1953,1246,65,8501,17,0.8591104489077076,8.262321470710098
34,2173,85603,1998,1255,62,8894,18,0.8590088506081359,8.262829018022554
35,2196,85165,2021,1258,66,9279,18,0.8588698224791301,8.263390326577767
36,2219,84691,2050,1271,62,9688,22,0.8588030096223769,8.263889919322155
37,2276,84222,2078,1273,64,10067,23,0.8587654870711133,8.264234730544587
38,2261,83773,2129,1314,64,10438,24,0.858673325816336,8.264527378165953
39,2301,83302,2135,1342,60,10838,25,0.8587157006549324,8.264875469057415
40,2378,82787,2151,1341,61,11259,26,0.8587185219901307,8.264315719211643
41,2403,82288,2193,1337,65,11691,26,0.858715552375318,8.264150198975855
42,2379,81843,2215,1339,68,12131,28,0.858754283258617,8.264107657825182
43,2452,81321,2235,1353,70,12544,28,0.8587916105788018,8.263788572977784
44,2475,80827,2243,1365,71,12992,30,0.8588097607728237,8.263578710715676
45,2439,80348,2319,1392,64,13408,33,0.8533001578172248,8.273387532153547
46,2407,79881,2350,1396,68,13868,33,0.8513592319835992,8.304546979867567
47,2507,79336,2362,1398,67,14298,35,0.8482952243748201,8.322813673535325
48,2486,78835,2413,1431,64,14737,37,0.8458894658062894,8.342371165220813
49,2488,78339,2409,1455,60,15214,38,0.843759967588917,8.358988221793036
50,2491,77857,2405,1469,62,15681,38,0.8418170042760676,8.373763000098574
51,2542,77339,2424,1468,69,16123,38,0.8401825311983354,8.38702445011664
52,2458,76878,2480,1486,72,16589,40,0.83307629171626,8.408408071550227
53,2451,76384,2451,1501,75,17101,40,0.8297632039134445,8.451241294234997
54,2436,75903,2463,1486,76,17599,40,0.8254848261348123,8.479930115434636
55,2441,75416,2474,1512,76,18044,40,0.8218887191827748,8.508266391541932
56,2393,74946,2463,1519,77,18564,41,0.8188871595053819,8.533749194037425
57,2450,74428,2448,1501,78,19056,42,0.816023338964463,8.555586301175003
58,2416,73968,2465,1499,78,19535,42,0.8135126105332592,8.575569591344438
