,e,s,i1,i2,c,r,d,compliance,contacts
0,303,99075,323,302,0,0,0,0.008114414183540853,17.205224465018027
1,643,98735,288,254,3,80,0,0.010405344894498535,17.074373801797286
2,936,98442,233,206,3,183,0,0.01664102253469858,17.020476045521875
3,1202,98176,186,164,4,271,0,0.019998837455637304,16.94393175223459
4,1120,97955,327,241,5,355,0,0.023617360707830236,16.893170496646167
5,1269,97806,284,202,6,436,0,0.027537589362944377,16.84964826612427
6,1189,97546,437,296,11,524,0,0.029775496099942428,16.792732956667923
7,1140,97302,584,352,12,613,0,0.03397119268084958,16.761313523861215
8,1278,96898,748,454,12,613,0,0.036546928017423194,16.699366870187433
9,1529,96426,880,543,12,613,0,0.04094132279275942,16.652267630369806
10,1898,95908,967,605,12,613,0,0.044801846962767504,16.584291141082108
11,2199,95347,1124,708,12,613,0,0.04923173880637935,16.51856936964502
12,2547,94755,1087,686,15,913,0,0.05416004334331088,16.44827048351817
13,2787,94111,1339,838,12,916,0,0.058078277144685865,16.368544980939717
14,2984,93442,1428,881,19,1249,0,0.06397062897101524,16.3052793470764
15,3285,92623,1591,943,19,1541,1,0.0683145932430856,16.21301231869151
16,3502,91845,1761,1068,23,1803,1,0.07423796956473444,16.138521888420087
17,3755,91000,1993,1207,28,2019,1,0.0799142198100438,16.05118648419711
18,4086,90025,2284,1411,24,2171,2,0.08629167947813306,15.959765875704985
19,4473,88969,2560,1544,30,2424,3,0.09345366711098113,15.864857523070613
20,4870,87753,2919,1760,37,2661,3,0.10043738350313255,15.755232045557145
21,5365,86480,3147,1906,45,3057,3,0.10895268287844082,15.656365888993934
22,5900,85100,3387,2039,51,3523,3,0.11662700713126742,15.536796637330816
23,6377,83648,3613,2270,55,4037,3,0.12511618277854847,15.424516031771695
24,6859,82110,3901,2477,61,4591,4,0.13408818236505674,15.310270497445844
25,7192,80561,4311,2691,72,5172,4,0.1429891363230938,15.187303675535622
26,7540,78940,4761,2870,77,5810,5,0.15245431941886778,15.065305453988035
27,7872,77228,5183,3159,89,6467,5,0.16172329433762322,14.935251653687953
28,8253,75395,5539,3436,98,7277,5,0.17220403775693385,14.809820448604578
29,8718,73392,6020,3715,105,8046,7,0.18255290738760532,14.666927526140446
30,9106,71455,6463,3976,123,8873,7,0.19376744799255366,14.523621323758164
31,9585,69355,6906,4179,129,9840,9,0.20504194283069835,14.380099734389193
32,10062,67166,7341,4400,138,10883,13,0.21590601229149745,14.230621707931176
33,10376,65019,7680,4678,145,12087,18,0.2271651696770303,14.089601687575017
34,10522,62870,8078,5010,150,13352,21,0.23849769235302737,13.948320827857073
35,10751,60704,8400,5245,162,14718,23,0.2501072947143546,13.810365488992575
36,10837,58518,8833,5460,176,16153,26,0.2613389231326675,13.672449344487458
37,10772,56394,9241,5703,195,17671,27,0.2723988559908818,13.541632586891978
38,10672,54347,9571,5971,205,19207,30,0.2831818443753361,13.417500221886646
39,10657,52213,9873,6197,211,20817,35,0.29376444298794446,13.296711782455763
40,10529,50175,10174,6350,220,22517,38,0.3039211437227261,13.183026701546893
41,10283,48235,10409,6468,232,24332,44,0.31318103572404077,13.076891352203903
42,10160,46234,10492,6506,241,26319,51,0.3216894081537765,12.981414563639719
43,10067,44280,10599,6509,261,28234,53,0.3289957289897935,12.900459099211002
44,9775,42438,10610,6532,271,30319,58,0.33511212993457434,12.834795145432869
45,9465,40710,10487,6504,286,32489,62,0.34039564009004974,12.78062380670013
46,9147,39088,10366,6418,304,34615,65,0.3446258704320389,12.739036536012604
47,8716,37518,10274,6362,321,36743,69,0.3474510473832912,12.711253178040877
48,8162,36118,10102,6322,330,38898,71,0.34966145822657296,12.69497388810542
49,7657,34781,9898,6182,323,41084,78,0.3510541227708246,12.690141824836367
50,7224,33486,9650,6034,327,43196,86,0.35101988981605514,12.69320897480891
51,6753,32335,9387,5872,338,45229,89,0.35019962603642824,12.70973944169552
52,6220,31298,9056,5639,347,47347,96,0.3483538018848138,12.734141126331167
53,5853,30265,8659,5398,348,49376,104,0.34528881647905185,12.768408286051416
54,5487,29294,8250,5204,352,51303,113,0.3415959903779383,12.817615100100827
55,5037,28449,7816,4932,344,53300,125,0.33712963025472864,12.871641194648216
56,4646,27689,7350,4595,343,55242,138,0.3314920169684986,12.934834848408274
57,4289,27009,6842,4298,336,57083,146,0.3249410222165478,13.007203593933443
58,3912,26353,6435,4010,326,58811,156,0.31776782462555075,13.089755107074394
59,3561,25733,6005,3789,312,60441,162,0.3100058337011572,13.178820602588878
60,3278,25171,5559,3510,304,62009,172,0.30205780899888546,13.273319748349067
61,3045,24644,5201,3228,297,63407,181,0.29352065520566334,13.372030894311736
62,2849,24160,4854,2918,290,64743,189,0.28454511112033587,13.474814876400995
63,2606,23747,4457,2676,280,66041,196,0.2750768047447258,13.581141789574069
64,2401,23332,4119,2483,271,67190,207,0.26576071752259334,13.692563232238106
65,2190,22981,3828,2299,256,68237,212,0.2564780563467227,13.803892140374044
66,1990,22654,3497,2124,232,69284,222,0.2471370567247402,13.913216277676371
67,1806,22354,3182,1952,226,70253,230,0.23804986894564725,14.024664935905248
68,1674,22073,2911,1791,212,71101,241,0.22910119050277522,14.134314058606664
69,1492,21840,2676,1681,199,71867,248,0.22028837240954036,14.241239742048723
70,1379,21602,2469,1559,189,72549,256,0.21187589107385785,14.345082297067439
71,1260,21394,2283,1416,188,73203,259,0.2037565419940098,14.445407509648835
72,1157,21197,2082,1297,167,73835,268,0.19578882105381382,14.542942383754356
73,1042,21031,1914,1184,158,74404,270,0.1881454895358677,14.640983224234466
74,961,20879,1736,1068,148,74937,274,0.1806780107190685,14.73496775559543
75,866,20736,1601,957,136,75425,282,0.1732807443860165,14.826942451337773
76,768,20626,1459,894,121,75848,287,0.16611162102801236,14.916386995615184
77,715,20482,1306,829,117,76264,290,0.15960136475257283,15.003753856395935
78,655,20376,1182,768,116,76614,292,0.15328527073988443,15.083987790154968
79,599,20280,1064,711,108,76946,295,0.14746476141400247,15.163500768654394
80,522,20214,983,635,100,77253,296,0.141797096570956,15.236718732367839
81,481,20145,876,571,93,77539,298,0.13629508478754124,15.307016938473899
82,417,20065,822,536,87,77774,302,0.13115693079008595,15.375567811466558
83,372,20004,744,482,72,78024,305,0.12634546769596286,15.438606730532976
84,344,19936,681,433,73,78230,306,0.12166779659822337,15.498425259983087
85,333,19881,615,368,69,78428,309,0.11746550702559745,15.556051323194769
86,307,19838,559,327,62,78601,309,0.1131569004848357,15.60956311894875
87,260,19805,513,301,56,78759,309,0.10923539956279127,15.662010558194943
