,e,s,i1,i2,c,r,d,compliance,contacts
0,778,97775,734,716,0,0,0,0.8791834207948719,8.590854920023224
1,1124,97429,634,619,7,190,0,0.8792350561375207,8.58279622632511
2,1460,97093,539,521,10,380,0,0.8799092870440072,8.581563324607618
3,1722,96831,436,400,14,600,0,0.8800383525875334,8.577173033916543
4,1180,96595,800,616,17,795,0,0.880191869556877,8.576068267439844
5,1328,96447,694,525,18,991,0,0.8806702000896145,8.575449623097189
6,1230,96199,795,556,24,1199,0,0.8806757347590504,8.572135245576007
7,1125,95968,893,567,28,1422,0,0.8810684181122816,8.571940322092
8,1241,95590,1051,671,28,1422,0,0.8811430382586412,8.56968629591756
9,1495,95100,1188,770,28,1422,0,0.8814833872486257,8.568494320436834
10,1783,94664,1266,840,28,1422,0,0.8817375257402237,8.566140928677138
11,1954,94245,1411,943,28,1422,0,0.8821358252061808,8.563262595237985
12,2113,93855,1069,738,41,2187,0,0.882569948017732,8.560368895013282
13,2165,93425,1298,887,34,2192,2,0.8826738965333167,8.557012448612472
14,1988,93112,1400,929,36,2536,2,0.8759758663775185,8.568835843290143
15,1882,92782,1453,976,35,2873,2,0.873706204898117,8.605776485605146
16,1799,92446,1547,1039,34,3135,3,0.8702929994119845,8.626955365455487
17,1722,92133,1629,1111,35,3370,3,0.8677688070641579,8.64726640918429
18,1626,91799,1797,1225,30,3523,3,0.8656712064218129,8.663951631722217
19,1650,91462,1845,1242,30,3770,4,0.8639558545513861,8.67789666527321
20,1681,91101,1908,1278,30,4001,4,0.8624639581318935,8.688480226756
21,1739,90707,1905,1239,36,4373,4,0.8613725998525738,8.697913458315005
22,1833,90300,1797,1170,43,4856,4,0.8603139904765246,8.704942229782858
23,1936,89863,1736,1129,49,5286,4,0.8594241751448191,8.71134345923136
24,1978,89484,1693,1090,41,5711,6,0.8587297941109503,8.717254898453515
25,2038,89063,1690,1064,49,6093,6,0.857921874001324,8.721753489639903
26,2115,88592,1681,1037,47,6524,7,0.8573295891412703,8.726710346925508
27,2108,88192,1750,1062,46,6837,8,0.8567902047883984,8.730573571127772
28,2077,87786,1827,1092,46,7166,9,0.8563235062858341,8.734275906170947
29,2137,87347,1830,1132,47,7500,10,0.8559022066500462,8.737291364002962
30,2191,86872,1887,1183,48,7812,10,0.8555788221953671,8.740095356023437
31,2156,86436,1978,1229,49,8144,11,0.8553524400533974,8.74198393869491
32,2212,85980,2010,1260,55,8475,11,0.8551484811802936,8.742782837172765
33,2278,85508,2039,1276,53,8837,12,0.8550310033530193,8.743872911303407
34,2335,85012,2065,1295,50,9233,13,0.8548869093964783,8.744496858812914
35,2337,84535,2107,1321,53,9637,13,0.8548960918315262,8.745156171527427
