,e,s,i1,i2,c,r,d,compliance,contacts
0,736,97775,774,718,0,0,0,0.8793883227055218,7.313406876342246
1,1100,97411,650,607,3,232,0,0.8794131173021109,7.307368548079958
2,1439,97072,537,493,6,456,0,0.8795117698249868,7.306703530116204
3,1687,96824,424,401,8,659,0,0.8794807081365267,7.306266121671923
4,1111,96664,772,580,13,863,0,0.8792585050903257,7.306092822679289
5,1286,96489,674,494,14,1046,0,0.8795191271072887,7.308203282199987
6,1182,96229,799,519,23,1251,0,0.8794523907023372,7.305446190550271
7,1089,95983,887,552,30,1462,0,0.8795786268918772,7.306278493665014
8,1126,95698,1035,652,30,1462,0,0.8794602957082603,7.306614735316235
9,1210,95454,1138,709,30,1462,0,0.8794225292880192,7.306394562708955
10,1360,95129,1255,767,30,1462,0,0.8796161502353362,7.305385744441094
11,1447,94782,1409,873,30,1462,0,0.8799511949503351,7.304281429401824
12,1524,94459,1113,679,36,2192,0,0.8801920808697213,7.300572701015781
13,1626,94072,1290,787,33,2195,0,0.8798288336514957,7.299624107750068
14,1698,93756,1202,755,34,2557,1,0.8549567595860816,7.3453994624449575
15,1717,93412,1197,746,36,2894,1,0.8517163074761691,7.4784314970002095
16,1706,93076,1256,786,32,3146,1,0.8470719329740325,7.50855542253432
17,1717,92742,1349,856,34,3304,1,0.8458664578708776,7.5307454939654175
18,1714,92358,1467,950,27,3482,5,0.8453098773387088,7.53806700710981
19,1790,91966,1502,971,21,3747,6,0.844863000526547,7.541360048820004
20,1876,91536,1563,1008,23,3991,6,0.8450029043067694,7.542881673429433
21,1972,91104,1588,1034,28,4271,6,0.8447398650208342,7.542158645002604
22,2054,90688,1661,1051,35,4508,6,0.8449187092078492,7.543142102099218
23,2056,90302,1698,1073,36,4832,6,0.8450817600188351,7.543022222425489
24,2073,89893,1748,1068,35,5179,7,0.8449317839292688,7.541465145656858
25,2093,89443,1808,1115,38,5499,7,0.8452319616172412,7.541510897767952
26,2062,89042,1840,1128,43,5881,7,0.845112875636039,7.541231176378921
27,2098,88590,1918,1150,45,6195,7,0.8452123729133393,7.5410122378776
28,2146,88156,1953,1157,49,6534,8,0.8453638940204621,7.540041218237732
29,2153,87740,2005,1178,51,6867,9,0.8453901178568894,7.539128232694103
30,2185,87258,2062,1237,57,7194,10,0.8453832572253899,7.538768107186033
31,2217,86825,2060,1256,63,7572,10,0.8455092958014877,7.5379177032716935
32,2265,86325,2077,1299,65,7962,10,0.8456821986074549,7.5382462357910205
33,2293,85863,2094,1286,70,8387,10,0.8455119131876275,7.5368139697607095
34,2390,85350,2082,1282,70,8819,10,0.8457098588638754,7.537008269525923
35,2377,84881,2108,1322,78,9227,10,0.8457683244280165,7.53565557914834
36,2418,84407,2138,1339,77,9613,11,0.8455816735358985,7.536062854862395
37,2397,83928,2168,1400,82,10016,12,0.8458459383850886,7.536100590960929
38,2460,83403,2203,1377,84,10462,14,0.8457531600690568,7.5354877739398844
39,2456,82894,2298,1394,83,10863,15,0.8456724661411712,7.535667360391327
40,2461,82420,2327,1382,82,11314,17,0.8459505019842459,7.535236080609087
41,2465,81942,2345,1404,85,11744,18,0.8459227206109996,7.533093233796178
