,e,s,i1,i2,c,r,d,compliance,contacts
0,325,98577,298,305,0,498,0,0.8788613282236138,7.641825523804946
1,452,97951,257,267,2,1074,0,0.8788641762316064,7.638410587189306
2,599,97305,208,223,3,1665,0,0.8792205335396068,7.637770152809549
3,697,96708,167,182,4,2245,0,0.8792825804679057,7.635951474742724
4,454,96127,340,252,5,2825,0,0.8793489253561472,7.635479449988354
5,519,95562,304,216,6,3396,0,0.879583395449881,7.635209528670762
6,525,94931,326,218,7,3996,0,0.8795694005939552,7.633488244135035
7,485,94325,375,224,12,4582,0,0.879790643118807,7.633362344729796
8,574,93641,438,259,12,5079,0,0.8798049236910961,7.6322334570624015
9,722,92911,493,286,12,5579,0,0.8799204420859176,7.631681985595266
10,852,92216,530,314,12,6079,0,0.8800887571395032,7.630738280372946
11,928,91513,609,368,12,6573,0,0.8802576260677651,7.629374570761956
12,1031,90805,451,308,18,7390,0,0.8804496189489084,7.627986031893899
13,1055,90096,571,375,16,7890,0,0.8805644872982155,7.626444962707741
14,992,89481,655,394,20,8460,1,0.8753237232037713,7.6350504130738335
15,957,88833,695,402,19,9095,2,0.8734761758043563,7.663850498556648
16,933,88165,769,439,19,9676,2,0.8705734611944949,7.680764222287479
17,883,87517,839,497,19,10245,3,0.8682729494567571,7.698596392656314
18,871,86850,923,559,18,10778,4,0.8663359922046893,7.71424433155137
19,926,86159,944,572,14,11383,5,0.8645826093793166,7.727151242040717
20,988,85477,985,584,14,11950,5,0.8630344234044353,7.7384379667304675
21,1024,84779,977,590,17,12611,5,0.8617026550006311,7.748521482495862
22,1094,84089,920,577,20,13298,5,0.8605253930517206,7.7572897656119775
23,1131,83371,913,588,24,13971,5,0.8594759114524777,7.764496555023926
24,1111,82675,907,607,19,14679,5,0.8586117280026563,7.771499193809727
25,1093,81982,927,599,21,15376,5,0.8578478388350321,7.776957807759558
26,1089,81288,947,589,18,16066,6,0.8571637909109272,7.781579072754911
27,1113,80579,982,617,18,16688,6,0.8565656288245734,7.784963651985729
28,1138,79875,1029,646,19,17290,6,0.8560913760378255,7.789027602621767
29,1178,79196,1056,636,18,17913,6,0.855613824302013,7.7919362077377246
30,1257,78495,1083,653,18,18491,6,0.8552290091079705,7.794713120274523
31,1253,77862,1099,655,20,19108,6,0.8548956808935451,7.797778879598597
32,1259,77109,1135,651,23,19820,6,0.8545501336529302,7.799998587224416
33,1254,76364,1160,665,21,20532,7,0.8542701593348613,7.802074895279662
34,1287,75641,1169,677,23,21199,7,0.8540348892833447,7.803375609113036
35,1305,74852,1182,717,20,21920,7,0.8538233336224681,7.804943902017681
36,1381,74073,1168,708,25,22641,7,0.8536238145292793,7.806436461461649
37,1449,73258,1187,747,25,23330,7,0.8534267479241655,7.807737267461115
38,1460,72505,1213,773,26,24019,7,0.8533747834894855,7.808916226804325
39,1464,71757,1247,797,34,24697,7,0.8532340466357222,7.808961838593561
40,1438,71024,1261,830,34,25408,8,0.853268376221531,7.809411088590863
41,1407,70294,1276,843,36,26139,8,0.8532058133175011,7.807134030708739
42,1348,69558,1323,882,41,26843,8,0.8532610501123563,7.807067497117869
43,1335,68830,1345,844,42,27599,8,0.8533784332793277,7.806527826300355
44,1324,68100,1401,854,41,28273,10,0.8534003634118451,7.805662402828842
45,1325,67360,1411,859,44,28993,11,0.8479326583488966,7.815319380018216
46,1336,66640,1414,858,48,29696,11,0.8458269836003454,7.846648215093332
47,1341,65886,1412,854,54,30445,11,0.8427919662355303,7.865961777824766
48,1373,65129,1393,826,56,31211,15,0.8401932588201244,7.885212200561882
49,1412,64359,1374,824,57,31962,15,0.8380228902880553,7.90332081690241
50,1395,63667,1338,808,58,32722,15,0.8359895394419473,7.918777614696585
51,1381,63009,1325,823,54,33396,15,0.8340888916481615,7.932528755900233
52,1365,62322,1314,829,56,34102,15,0.8269013452213436,7.955824795932201
53,1359,61592,1325,829,59,34824,15,0.8233156725215075,7.9995519202888214
54,1330,60883,1350,853,57,35513,17,0.8189616697578013,8.02942216010212
55,1330,60202,1338,855,55,36206,17,0.8152285912359878,8.057958344276122
56,1365,59500,1347,847,57,36869,18,0.8120364765362003,8.084392461670577
