,e,s,i1,i2,c,r,d,compliance,contacts
0,322,98576,310,296,0,499,0,0.8788995707203383,9.378680223128192
1,482,97916,267,247,2,1089,0,0.8789166068929789,9.375699992176328
2,643,97257,215,205,4,1679,0,0.8791726041034152,9.37527451872876
3,781,96619,180,150,7,2266,0,0.87924879752277,9.373602577897989
4,574,96004,329,244,11,2841,0,0.8792919334248127,9.37322377333031
5,676,95404,276,210,12,3425,0,0.8795088487781322,9.372950579229279
6,676,94744,326,236,15,4006,0,0.8795316189926763,9.371471043809755
7,652,94107,382,261,17,4584,0,0.879739012803163,9.371306646155487
8,779,93346,469,312,17,5080,0,0.8798123546769758,9.37004242155504
9,974,92538,540,356,17,5578,0,0.8799877258510713,9.369332197082443
10,1146,91764,602,396,17,6078,0,0.8802191575280643,9.368111164348441
11,1230,91023,708,450,17,6575,0,0.8803980168658222,9.366225261494602
12,1308,90309,606,367,20,7393,0,0.8806869786817977,9.364732463519939
13,1288,89571,758,480,18,7887,1,0.8808232275416846,9.36277609624646
14,1164,88890,864,524,19,8540,2,0.8757333154702965,9.370891286711574
15,1102,88282,929,572,19,9097,2,0.8738390832486108,9.398846033818442
16,1065,87632,980,627,15,9682,2,0.8711361810315523,9.415412146466062
17,1059,86947,1053,654,16,10272,2,0.8689642531851358,9.431527176099664
18,1020,86266,1144,706,13,10852,2,0.8671653759896324,9.445894190626825
19,1064,85570,1150,726,12,11478,3,0.8655312967748245,9.457701966648417
20,1076,84892,1182,769,12,12069,3,0.8641318555942795,9.467594796947
21,1096,84192,1143,750,17,12802,3,0.8629835123539157,9.476358604083543
22,1141,83465,1076,716,26,13576,3,0.8620036279284143,9.483619561494391
23,1184,82768,1026,698,29,14295,3,0.861097605919373,9.489600193112318
24,1211,82026,1023,687,30,15022,4,0.8603323166662832,9.495068633337802
25,1236,81283,1015,704,32,15729,4,0.8596459646922856,9.499973935062938
26,1261,80551,996,705,30,16454,6,0.8591038161057305,9.50445662818489
27,1266,79829,1031,738,29,17102,8,0.8584635632961011,9.50789276651703
28,1272,79133,1053,753,31,17753,8,0.8581348536213956,9.509695244497497
29,1289,78418,1108,748,36,18395,9,0.8576394320962214,9.511944063610214
30,1308,77762,1129,767,38,18990,9,0.8572834929335515,9.514867260378908
31,1368,77037,1168,774,38,19609,9,0.8569603105636752,9.517298903229078
32,1400,76256,1181,790,41,20326,9,0.8565894194167978,9.519551323843961
33,1395,75522,1197,805,42,21031,11,0.8563165204181754,9.521686926601573
34,1435,74720,1234,815,38,21748,13,0.8560979270049983,9.520124716534706
35,1437,73963,1247,816,38,22489,13,0.8558728903253666,9.517636354028138
36,1451,73151,1291,835,39,23222,14,0.8556756831346687,9.519305734876554
37,1434,72385,1328,832,40,23970,14,0.8555408401312545,9.520812807284958
38,1462,71627,1336,825,43,24695,15,0.8553083287700767,9.521813561539359
39,1455,70831,1379,844,45,25434,15,0.8551380848935841,9.523619757693503
40,1452,70079,1402,832,48,26175,15,0.8550000257733305,9.52502853185611
41,1396,69327,1457,848,43,26916,16,0.8547679571742758,9.526022633289152
42,1422,68553,1452,853,48,27658,17,0.8547136917336017,9.527248462787627
43,1441,67798,1457,858,52,28380,17,0.8545838008015252,9.527920233982165
44,1425,67039,1460,850,56,29156,17,0.8545410732384094,9.528845611330782
45,1447,66291,1425,861,51,29911,17,0.8488610583997065,9.539070326295475
46,1464,65532,1420,886,49,30635,17,0.8466658621924479,9.57162288291846
47,1452,64806,1406,886,53,31383,17,0.8435855585741063,9.591204893276107
48,1429,64091,1421,898,54,32092,18,0.8408928826206595,9.610931913110655
49,1406,63389,1406,878,59,32846,19,0.8387342070961592,9.629484747130885
50,1399,62660,1431,868,56,33569,20,0.8366258544087172,9.644954642988063
51,1413,62064,1443,865,57,34139,22,0.8347588764803953,9.659499828734749
52,1399,61417,1428,861,59,34816,23,0.8274787315184711,9.68244060326971
53,1386,60762,1426,870,58,35478,23,0.8238443790404608,9.726771847446619
54,1357,60120,1431,863,55,36153,24,0.8194729454104402,9.757293904875034
55,1331,59455,1422,854,58,36859,24,0.81563735503167,9.786368939100473
56,1295,58803,1422,858,52,37548,25,0.8124386373463288,9.813696036823993
57,1278,58198,1385,878,54,38185,25,0.80934367281626,9.83686211998362
58,1273,57568,1349,886,56,38844,27,0.8066769335183686,9.858134119604937
59,1293,56950,1311,876,51,39494,28,0.804320339862435,9.877044020805092
60,1282,56257,1283,872,47,40234,28,0.8022157779949161,9.893863504590511
61,1237,55698,1265,881,49,40845,28,0.800317643011387,9.908991539778127
62,1197,55031,1259,876,53,41559,28,0.7986514992179377,9.921921598029012
63,1171,54369,1239,870,51,42274,29,0.7971988106101054,9.933630679217789
64,1118,53731,1215,852,50,43006,31,0.7958757941268733,9.943893931661286
65,1076,53168,1203,835,57,43633,31,0.7946573729936062,9.953742102371278
66,1047,52620,1177,820,54,44253,32,0.7935574012777653,9.9619961849284
67,1037,52042,1175,800,52,44864,33,0.7925930777509199,9.970204777050384
68,1003,51471,1168,781,55,45491,34,0.7916493988091081,9.97781032369942
69,998,50945,1144,746,59,46077,34,0.7907352053368518,9.985046532175815
