,e,s,i1,i2,c,r,d,compliance,contacts
0,777,97775,756,695,0,0,0,0.8793242616452944,8.302919531909577
1,1149,97403,655,588,4,204,0,0.879384880964772,8.295135556510944
2,1462,97090,540,486,6,419,0,0.8801009556140034,8.293245231328326
3,1766,96786,427,406,8,610,0,0.8803005666356806,8.289090039309215
4,1189,96586,790,599,10,829,0,0.880667278716442,8.287187423994045
5,1341,96434,693,507,15,1013,0,0.881209624514932,8.284655950416683
6,1213,96190,811,544,18,1227,0,0.881546341018776,8.279635154060907
7,1139,95951,908,554,23,1428,0,0.8821987235489575,8.276743563485015
8,1243,95543,1082,684,23,1428,0,0.8826604921345129,8.271661477442567
9,1430,95156,1213,753,23,1428,0,0.8833798209229131,8.267612631461084
10,1613,94821,1311,807,23,1428,0,0.883953973729043,8.262344749689536
11,1705,94485,1455,907,23,1428,0,0.8845651529449922,8.258267235490283
12,1861,94090,1110,714,37,2191,0,0.8852730311144037,8.253582821095076
13,1794,93749,1362,870,33,2195,0,0.8858132756100637,8.24794219258336
14,1714,93442,1364,883,36,2564,0,0.8811818069218346,8.253066240835482
15,1696,93125,1381,888,38,2875,0,0.879976545381535,8.277156291646797
16,1665,92820,1425,876,40,3177,0,0.8776610660865857,8.28844567321671
17,1610,92480,1519,977,37,3380,0,0.8760248174624046,8.301133631918152
18,1582,92167,1630,1055,38,3530,1,0.874625052416856,8.312452948703735
19,1618,91824,1673,1075,36,3775,2,0.8734540844562949,8.321195029405994
20,1706,91419,1755,1071,39,4011,2,0.8725072681338546,8.32825032766107
21,1766,91054,1693,1030,51,4407,2,0.8718448024762779,8.334514133400548
22,1804,90676,1649,1027,67,4778,2,0.8714932473698872,8.3376000902005
23,1861,90306,1631,1023,71,5109,2,0.8714458992105045,8.33834026982395
24,1901,89923,1618,1043,63,5450,5,0.871443786863169,8.336872191453704
25,1900,89519,1663,1008,71,5837,5,0.8714649784064659,8.336386054543627
26,1929,89125,1684,1011,72,6176,6,0.8715774332666716,8.334760424568296
27,1923,88753,1735,1031,70,6485,6,0.871705970035463,8.33407989298045
28,1970,88336,1759,1060,67,6804,7,0.8718368317346971,8.333296471644637
29,1984,87939,1806,1091,68,7108,7,0.8719214486061311,8.332544203407831
30,1977,87542,1851,1110,69,7447,7,0.8720621421297605,8.332020120563993
31,2022,87103,1901,1141,71,7758,7,0.8722572754201168,8.331156521622551
32,2086,86667,1936,1135,73,8098,8,0.8724949354315484,8.32998062915147
33,2120,86216,1938,1145,64,8509,11,0.8726438702911007,8.328002203014236
34,2138,85801,1968,1147,54,8882,13,0.8727538473217183,8.320140262453448
35,2188,85354,1979,1155,57,9257,13,0.872691690299537,8.316368687810908
36,2204,84899,2010,1193,53,9629,15,0.8726303996559487,8.31698137476453
37,2178,84489,2030,1226,53,10011,16,0.8725843286162703,8.318202771158896
38,2156,84060,2062,1241,52,10414,18,0.8725184363498951,8.31892031584246
