,e,s,i1,i2,c,r,d,compliance,contacts
0,752,97775,739,737,0,0,0,0.8793608304364375,8.137214881328129
1,1172,97355,633,638,4,201,0,0.8793799786195339,8.129004383032903
2,1541,96986,551,530,5,390,0,0.8801728613067457,8.127416349254293
3,1802,96725,449,425,8,594,0,0.8803146826990701,8.122666760397237
4,1270,96505,803,596,13,816,0,0.8807042097258442,8.120732532494694
5,1411,96364,674,485,18,1051,0,0.8813379209698659,8.118270645152291
6,1252,96103,847,511,27,1263,0,0.8816100351677771,8.113375849020292
7,1081,95905,982,559,29,1447,0,0.8824345625774137,8.110471856514604
8,1229,95496,1149,653,29,1447,0,0.8828778860473177,8.104212424493705
9,1382,95123,1286,736,29,1447,0,0.8836154183995499,8.100562750138407
10,1619,94745,1364,799,29,1447,0,0.8842359959880823,8.095102519916093
11,1705,94398,1532,892,29,1447,0,0.884900704306453,8.090482147280486
12,1841,94064,1184,686,51,2177,0,0.8856370265777916,8.085635236594731
13,1811,93685,1449,830,47,2181,0,0.8864014154920983,8.079630267266142
14,1703,93420,1423,809,49,2599,0,0.881843489683759,8.082635540979764
15,1619,93126,1418,823,54,2963,0,0.8807250940910448,8.106190804672647
16,1571,92827,1474,853,55,3221,2,0.8786480987423322,8.118191012418707
17,1517,92547,1546,895,51,3445,2,0.8770425954433456,8.129243204399632
18,1472,92213,1699,980,45,3589,5,0.8757040805026561,8.13966900929906
19,1519,91901,1703,980,49,3846,5,0.8744925528961381,8.148776340148352
20,1630,91496,1773,1006,51,4042,5,0.8735425037971963,8.156391542403776
21,1679,91148,1674,995,55,4447,5,0.8727159670879995,8.162772931715272
22,1780,90767,1594,982,57,4818,5,0.8721236223354608,8.167964830408565
23,1806,90407,1574,958,69,5184,5,0.8716919515539349,8.17147021919775
24,1842,90059,1543,954,52,5545,8,0.8715607067189725,8.173211613006817
25,1811,89685,1589,979,58,5873,8,0.8711646218992325,8.173910356973023
26,1837,89311,1576,961,61,6249,8,0.8711507535716193,8.175938515380919
27,1870,88897,1638,1015,58,6515,10,0.8709996102880556,8.17565172192686
28,1915,88492,1661,1058,55,6809,13,0.8708500052623596,8.176219273533713
29,1989,88070,1711,1057,58,7105,13,0.8707939278078415,8.176869796359936
30,2011,87674,1767,1095,58,7385,13,0.8707292559293901,8.176904493009904
31,2047,87264,1777,1125,56,7719,15,0.8707326974983373,8.17747984020453
32,2023,86874,1823,1181,58,8029,15,0.8706512657197433,8.17761858183452
33,2024,86468,1830,1174,61,8431,15,0.8707138867136345,8.178310817778401
34,2024,86046,1878,1200,59,8781,15,0.8706831028356895,8.177714558192829
35,2034,85640,1885,1208,52,9168,16,0.8706237102404438,8.178133322763607
36,2072,85192,1927,1216,53,9527,16,0.8704808707411977,8.17892818428409
37,2131,84743,1944,1241,51,9876,17,0.8704075182395988,8.180567965471592
38,2153,84315,1963,1254,49,10251,18,0.8701927015237434,8.181644362730262
39,2159,83887,1999,1266,48,10626,18,0.8700326343122341,8.183170435868366
40,2228,83412,2008,1249,53,11035,18,0.8698608276694234,8.184444146618791
41,2245,82947,1992,1308,55,11437,19,0.8697750293301123,8.18510290584909
42,2227,82516,2002,1325,58,11856,19,0.8698464619942394,8.185040562135148
43,2240,82075,2034,1325,56,12254,19,0.8697170746537536,8.18475930327563
44,2230,81657,2026,1351,58,12660,21,0.8696847168400806,8.185235318749147
45,2245,81167,2086,1376,55,13051,23,0.8642310403181362,8.194356527876698
46,2240,80707,2154,1367,62,13450,23,0.8624022208075522,8.224434124928656
47,2241,80275,2156,1374,58,13876,23,0.8594763811329169,8.241179819217004
48,2244,79831,2196,1369,59,14281,23,0.857229083171964,8.258684916968525
49,2264,79393,2212,1323,58,14730,23,0.8552019016256259,8.27397161532885
50,2196,78971,2233,1343,60,15177,23,0.8533141244706446,8.287134558581368
51,2200,78507,2249,1359,61,15604,23,0.8517893041673642,8.299478471213579
52,2207,78068,2250,1362,59,16033,24,0.8449762257743856,8.319146469895008
53,2276,77555,2210,1371,55,16511,25,0.8416932234284906,8.359901452383799
54,2313,77080,2171,1383,52,16978,26,0.837567665324251,8.387322397495469
55,2348,76623,2163,1382,55,17406,26,0.834133966116737,8.414282029773165
56,2335,76172,2186,1382,54,17848,26,0.831157889828702,8.437606335231424
57,2336,75732,2199,1390,59,18260,27,0.8286515974974678,8.458142502883632
