,e,s,i1,i2,c,r,d,compliance,contacts
0,300,99152,273,277,0,0,0,0.042658210110541266,19.210910286924868
1,558,98894,231,238,1,80,0,0.04249691214811439,18.78515367828911
2,812,98640,187,207,2,154,0,0.042030354799094775,18.787298471332907
3,1014,98438,142,163,4,241,0,0.04195473574555021,18.79183523049358
4,858,98294,285,241,5,319,0,0.041411447146529806,18.792111519349387
5,974,98178,248,204,8,390,0,0.04237293308010216,18.79956016506506
6,905,97989,353,270,9,476,0,0.041853046158542344,18.791098099235935
7,842,97798,490,322,12,538,0,0.042721515390897476,18.793985607091706
8,1214,97224,618,396,12,538,0,0.04308764913415063,18.781891976996754
9,1787,96507,713,445,12,538,0,0.043946841909445304,18.773891132295145
10,2238,95940,788,486,12,538,0,0.044200420924249875,18.761344877443317
11,2580,95409,902,561,12,538,0,0.04461290534120275,18.754185756618504
12,2857,94941,834,520,20,830,0,0.04548445852255958,18.74967179780019
13,2776,94448,1195,733,19,831,0,0.04490401691447873,18.737007059876216
14,2529,93978,1512,875,22,1086,0,0.04710986598292096,18.735847348591204
15,2598,93342,1695,1005,21,1341,0,0.048505578419366126,18.704898740450002
16,2811,92598,1883,1146,23,1540,1,0.04972868106166582,18.683962022774573
17,3171,91770,2079,1274,22,1685,1,0.051311446961590394,18.660032395230544
18,3555,90893,2322,1408,25,1798,1,0.052132175728401293,18.634681789217936
19,4043,89935,2496,1515,24,1987,2,0.053687814112016924,18.616163324803196
20,4504,88838,2769,1687,25,2177,2,0.05479229527967774,18.590257656690046
21,4960,87638,2882,1744,36,2740,2,0.056479079582550745,18.571365949417014
22,5477,86293,2935,1802,40,3453,2,0.05702548394448755,18.541968719804718
23,5925,84968,3120,1927,52,4008,2,0.05761052650212688,18.520734984484996
24,6308,83627,3396,2078,47,4542,4,0.0589824717466541,18.506303549931218
25,6721,82117,3780,2323,51,5006,4,0.060333453913559605,18.484465633165673
26,7100,80538,4196,2614,56,5494,4,0.06265407533135131,18.46457372243144
27,7401,78892,4743,2942,64,5955,5,0.06558278174010183,18.422541882768108
28,7867,77101,5181,3193,69,6584,7,0.06871334463376887,18.374178965024235
29,8564,75063,5544,3427,81,7316,7,0.07124506169735431,18.324011229356692
30,9118,72999,5976,3677,88,8136,8,0.0736667535548568,18.284062615531017
31,9609,70929,6421,3934,99,9000,10,0.07610107083377057,18.249582282277956
32,10042,68850,6807,4236,109,9948,10,0.07856828609566407,18.207188710068568
33,10320,66781,7218,4519,119,11034,11,0.08163915978036718,18.162284060594896
34,10452,64611,7741,4834,128,12223,13,0.0843184905967932,18.111901502651264
35,10716,62283,8190,5104,137,13552,20,0.0874427738853967,18.067112900065762
36,10921,60008,8644,5395,155,14858,21,0.09028479553350391,18.015453325170814
37,11230,57620,9051,5726,169,16183,23,0.09314893754208374,17.97496980591186
38,11427,55354,9403,5933,177,17683,25,0.09650398878601167,17.941568474398274
39,11609,53002,9781,6146,194,19242,28,0.09869175663403039,17.898965179737495
40,11662,50621,10224,6385,207,20874,29,0.10075197941301867,17.88052387595341
41,11704,48304,10562,6531,219,22647,35,0.10317835567274507,17.85670570571839
42,11562,46058,10774,6669,235,24664,40,0.10460292871028579,17.837885683522817
43,11536,43818,10842,6803,244,26715,44,0.10612898727656496,17.827959249459965
44,11227,41775,11014,6913,267,28758,48,0.10746131190896459,17.822093154611927
45,10836,39785,11263,6966,275,30821,56,0.1088826790577645,17.811526128963898
46,10464,37840,11425,7052,285,32875,61,0.10958648170721909,17.804428080080726
47,10088,35970,11474,7079,303,35020,68,0.11043503418335229,17.812328514530748
48,9670,34148,11400,7065,318,37328,73,0.11076173555817025,17.814597507394335
49,9303,32472,11239,6994,328,39591,75,0.111007965922285,17.82278215150451
50,8905,30880,10975,6860,350,41954,78,0.11027432288292803,17.842246746494407
51,8406,29434,10842,6672,362,44199,87,0.1093113016331856,17.8651658091676
52,7927,28043,10514,6518,375,46532,93,0.10749210656171579,17.893504889684685
53,7438,26710,10111,6362,379,48898,104,0.1061217079591492,17.932933760932897
54,6926,25546,9710,6122,381,51205,112,0.10479678224138274,17.963792242612246
55,6412,24468,9324,5854,396,53429,119,0.10230313166639401,17.996589842725143
56,5916,23518,8865,5519,386,55672,126,0.0998818988429195,18.038341530668404
57,5416,22627,8438,5294,385,57709,133,0.09679248699266967,18.076709979299448
58,4872,21838,8068,5007,397,59680,140,0.0945287702636609,18.123053397819664
59,4447,21099,7569,4725,393,61623,146,0.09180169799703973,18.157652705874597
60,4021,20447,7134,4368,382,63497,153,0.0891712822481069,18.197875274692674
61,3666,19852,6650,3980,376,65319,159,0.0856458606030935,18.236231089890882
62,3320,19307,6105,3740,368,66992,170,0.08172754964576585,18.282162765159068
63,3046,18792,5548,3494,344,68594,184,0.07944533211015405,18.32757178206194
64,2753,18346,5118,3217,326,70046,196,0.07654762137025917,18.362696101240857
65,2500,17947,4660,2936,316,71440,203,0.07403923023701733,18.396394522917355
66,2259,17593,4193,2665,303,72775,214,0.07104417387107358,18.42819444954807
67,2043,17264,3805,2434,279,73953,224,0.06850043613452812,18.46311581540926
68,1780,17012,3455,2221,263,75042,229,0.06614038514507341,18.49295789956199
69,1592,16754,3111,2061,248,76002,234,0.06364670631456115,18.521634473880905
70,1406,16541,2861,1819,229,76900,246,0.06217371425464694,18.548764963974307
71,1236,16357,2633,1612,204,77703,257,0.059633741048776605,18.569516589182705
72,1092,16172,2383,1452,186,78457,260,0.057182161272947,18.59568250127104
73,974,16038,2162,1273,170,79116,269,0.055694529759561726,18.620309643022058
74,863,15891,1965,1133,147,79725,278,0.053669458469065345,18.637908498092713
75,765,15776,1762,1004,142,80273,280,0.05228964100206576,18.658500131267118
76,672,15685,1543,892,136,80790,284,0.050845571094283386,18.671759570128184
77,573,15599,1403,771,127,81241,288,0.04978702964921786,18.687161455272392
78,521,15517,1227,682,117,81647,291,0.048371845178866155,18.69630632988748
79,462,15429,1074,628,110,82007,292,0.047576440216472685,18.71186726304337
80,408,15368,935,553,110,82335,293,0.04700277892491829,18.718018149512304
81,375,15310,836,491,98,82597,295,0.04630170321987978,18.724913793276702
82,334,15265,716,439,88,82861,299,0.04558589494755348,18.731474711644797
83,295,15222,634,390,80,83079,302,0.04486946878851429,18.738051021174073
84,246,15183,568,360,77,83264,304,0.044569121215717246,18.745050090779788
85,221,15147,480,324,73,83452,305,0.04412414985215533,18.74797730152156
86,191,15119,425,303,70,83586,308,0.04352444455379953,18.752243195180476
87,170,15095,377,249,65,83738,308,0.043416768498788644,18.758048627299896
88,151,15071,336,218,56,83860,310,0.042897488052485735,18.760860625574992
89,134,15049,296,206,46,83961,310,0.04261458837536541,18.763962215332437
90,116,15031,261,191,41,84052,310,0.04229930934903382,18.766325348824285
91,107,15012,228,170,38,84137,310,0.04210940897811598,18.770074871243903
92,91,15004,188,146,31,84230,312,0.04191816132919957,18.771583450206336
93,71,15000,174,123,31,84291,312,0.04151207722355101,18.77412580985353
94,59,14990,148,113,25,84355,312,0.04127780084069062,18.777502605704814
95,51,14980,126,108,24,84400,313,0.041301880661895475,18.779383594005285
96,41,14971,109,101,21,84446,313,0.04117247178651112,18.77944879658927
97,39,14965,95,84,19,84487,313,0.04106507273893283,18.779562548829148
98,42,14958,81,66,15,84525,315,0.04081167633350192,18.78194565767583
99,39,14951,71,58,12,84556,315,0.04081317977363702,18.78382111313412
100,35,14945,68,47,12,84579,316,0.040429120918017446,18.784479214626373
101,30,14941,55,45,11,84604,316,0.040650818232281005,18.787411132169648
102,25,14940,49,35,10,84627,316,0.04048272451134997,18.78486711413329
103,21,14937,41,32,7,84647,317,0.04033527921695303,18.78624882964299
104,20,14931,35,26,7,84665,318,0.040289477728111825,18.78708070585928
105,16,14929,33,26,6,84674,318,0.04026252298969198,18.788046266817535
106,14,14927,33,26,6,84678,318,0.04024371704944286,18.788173826456617
107,13,14927,30,20,5,84689,318,0.04032688645772161,18.788255998873808
108,10,14927,24,19,4,84700,318,0.040239531417283515,18.787099178104146
109,5,14926,20,20,4,84709,318,0.040241592853772414,18.789907479767503
110,3,14926,18,18,3,84716,318,0.040064934678133005,18.7907647128205
111,1,14926,16,15,2,84724,318,0.040223968805124924,18.79064701082174
112,3,14924,11,13,1,84732,318,0.040057230271804266,18.788774930141603
113,4,14923,9,9,1,84738,318,0.03997910019855834,18.79091559664735
114,4,14922,7,8,1,84742,318,0.0400812411570891,18.79221966158333
115,4,14922,6,8,1,84743,318,0.039915756125303445,18.790876970761143
116,4,14922,4,7,0,84746,319,0.039969251266793945,18.792314805301796
117,2,14922,2,5,0,84752,319,0.039889023517702425,18.79349384335409
118,2,14921,1,5,0,84754,319,0.040028948088300105,18.79331782555699
119,1,14921,2,3,0,84756,319,0.039810712934168366,18.7919978944679
120,1,14921,2,3,0,84756,319,0.03998752806843808,18.793351517580472
121,1,14921,2,3,0,84756,319,0.040061294052067785,18.790527390518296
122,1,14921,2,2,0,84757,319,0.03987752647617724,18.791057182593683
123,0,14921,2,3,0,84757,319,0.039899837373633174,18.792366616769726
124,0,14921,2,3,0,84757,319,0.04001070913624411,18.79138754403825
125,0,14921,1,2,0,84759,319,0.03985216615322312,18.79083644409638
126,1,14920,1,1,0,84760,319,0.04006465964011688,18.792295573768644
127,1,14920,0,1,0,84761,319,0.03993212566839726,18.79090540492417
128,1,14920,0,1,0,84761,319,0.03970307310305214,18.793122712491787
129,1,14920,0,1,0,84761,319,0.039881191163719756,18.793623041479727
130,1,14920,0,1,0,84761,319,0.03989057404022314,18.7923324304719
131,0,14920,0,1,0,84762,319,0.03990437064433467,18.791960848728294
132,0,14920,0,1,0,84762,319,0.039931875142496576,18.79127505912841
133,0,14920,0,1,0,84762,319,0.039747489677959144,18.79177847471048
134,0,14920,0,1,0,84762,319,0.03981267344005364,18.794355374843427
135,0,14920,0,1,0,84762,319,0.03994576081840297,18.793916224590575
136,0,14920,0,1,0,84762,319,0.04017338707879906,18.791042435960627
137,0,14920,0,1,0,84762,319,0.039881405376367134,18.789462977397235
138,0,14920,0,1,0,84762,319,0.04008697738061248,18.791501118076994
139,0,14920,0,0,0,84763,319,0.0398483244317899,18.791519678775884
140,0,14920,0,0,0,84763,319,0.03987837621612848,18.794163865341964
141,0,14920,0,0,0,84763,319,0.03982419679553245,18.793837092982407
142,0,14920,0,0,0,84763,319,0.03992211254170358,18.793900902201337
143,0,14920,0,0,0,84763,319,0.03988063366733824,18.792030838141013
144,0,14920,0,0,0,84763,319,0.03978402633556289,18.79275575776444
145,0,14920,0,0,0,84763,319,0.0399227794594903,18.793522611090673
146,0,14920,0,0,0,84763,319,0.039863063250046696,18.793023224073927
147,0,14920,0,0,0,84763,319,0.04004668337346217,18.792164072686056
148,0,14920,0,0,0,84763,319,0.039935217128649336,18.79037149038244
149,0,14920,0,0,0,84763,319,0.03991366375230963,18.792505043602393
150,0,14920,0,0,0,84763,319,0.03990637198210854,18.79271149849726
151,0,14920,0,0,0,84763,319,0.03995995678339225,18.793178090213114
152,0,14920,0,0,0,84763,319,0.0398569354795669,18.791294968870698
153,0,14920,0,0,0,84763,319,0.039931365298593195,18.791284453806757
154,0,14920,0,0,0,84763,319,0.039905811645332814,18.791411167696353
155,0,14920,0,0,0,84763,319,0.03987111715794276,18.792178547068843
156,0,14920,0,0,0,84763,319,0.039888375506127456,18.792593033796813
157,0,14920,0,0,0,84763,319,0.03982622272207197,18.79289041335696
158,0,14920,0,0,0,84763,319,0.03995438309708158,18.792292130271754
159,0,14920,0,0,0,84763,319,0.0398899949668721,18.792273100718564
160,0,14920,0,0,0,84763,319,0.03976524153617891,18.79298637405816
161,0,14920,0,0,0,84763,319,0.03994820601890371,18.792598082125586
162,0,14920,0,0,0,84763,319,0.039861192370492675,18.791986242799354
163,0,14920,0,0,0,84763,319,0.039714433077114725,18.79298199326612
164,0,14920,0,0,0,84763,319,0.03988552862813242,18.79342984589603
165,0,14920,0,0,0,84763,319,0.03991888343871536,18.791715513137905
166,0,14920,0,0,0,84763,319,0.0397536945720541,18.793225531631542
167,0,14920,0,0,0,84763,319,0.03990524519851871,18.794488785707724
168,0,14920,0,0,0,84763,319,0.039954639174754246,18.79184674690861
169,0,14920,0,0,0,84763,319,0.03982239047035676,18.79178848567625
170,0,14920,0,0,0,84763,319,0.03981609608036607,18.793157108619777
171,0,14920,0,0,0,84763,319,0.03999652595169811,18.793138081758276
172,0,14920,0,0,0,84763,319,0.03978297004316049,18.791144138540094
173,0,14920,0,0,0,84763,319,0.03996313924522048,18.793995864532544
174,0,14920,0,0,0,84763,319,0.0398067792844227,18.79283929808552
175,0,14920,0,0,0,84763,319,0.039996079017893406,18.792126123713665
176,0,14920,0,0,0,84763,319,0.03993492815926298,18.790051305572735
177,0,14920,0,0,0,84763,319,0.03978855466408971,18.79294510193713
178,0,14920,0,0,0,84763,319,0.039955614380416594,18.792067963994285
179,0,14920,0,0,0,84763,319,0.039876862024468454,18.792165953523238
