,e,s,i1,i2,c,r,d,compliance,contacts
0,292,99152,258,300,0,0,0,0.04284099030849203,17.248528749877465
1,451,98993,220,262,0,76,0,0.042834257607666654,16.818418826057425
2,621,98823,183,214,4,157,0,0.04231649140949897,16.818506058278903
3,765,98679,147,171,5,235,0,0.041992410980110056,16.824294256426832
4,601,98551,288,248,6,308,0,0.041699517016497,16.828853853988125
5,704,98448,251,198,6,395,0,0.042365094675423286,16.833346961462922
6,722,98271,322,208,8,471,0,0.0420376933936988,16.824383313246546
7,683,98140,389,232,8,550,0,0.04190724113070415,16.828400433716993
8,791,97888,474,291,8,550,0,0.04224987801123462,16.828669467483483
9,1001,97550,552,341,8,550,0,0.04291867556649758,16.82103605444424
10,1285,97163,620,376,8,550,0,0.0432769979374708,16.810353453913287
11,1508,96763,726,447,8,550,0,0.0435606031338002,16.803194069339217
12,1757,96383,631,381,10,840,0,0.04417839600953601,16.80065566553214
13,1971,95917,796,468,10,840,0,0.043793538493786754,16.78891016602457
14,2022,95528,903,540,8,1001,0,0.044303064125341296,16.792136862427267
15,2116,95047,1052,608,9,1170,0,0.04507797280164239,16.780496429381603
16,2287,94476,1207,709,9,1314,0,0.04579612323036028,16.76773338480766
17,2626,93757,1359,809,9,1442,0,0.04689977021626989,16.751686518698637
18,2955,92962,1565,966,8,1546,0,0.047680670837184885,16.733647522048308
19,3345,92183,1690,1053,11,1720,0,0.04908142731140948,16.718913351059612
20,3784,91263,1896,1197,13,1849,0,0.05028895483105719,16.689766202330176
21,4188,90288,2058,1354,14,2100,0,0.05162151415953323,16.670290387745244
22,4473,89284,2294,1499,16,2436,0,0.05291635162506394,16.646824044974455
23,4806,88156,2522,1679,23,2816,0,0.054358703475006,16.622616743361146
24,5214,86969,2772,1808,25,3214,0,0.056272787278218994,16.592501325056617
25,5576,85687,3110,2010,32,3587,0,0.05749618957095908,16.562105555115053
26,6039,84249,3436,2193,32,4052,1,0.059425877532361296,16.538486343247325
27,6514,82770,3841,2403,38,4435,1,0.06121081945933949,16.502336918790498
28,6941,81215,4246,2645,42,4912,1,0.06345035797510758,16.46914098574499
29,7472,79497,4641,2866,47,5478,1,0.06572472690573468,16.434084921851145
30,7981,77706,4980,3090,57,6187,1,0.06768271234686958,16.394771361066223
31,8502,75747,5359,3354,67,6971,2,0.07010405337402328,16.35844434250234
32,9113,73657,5765,3648,74,7742,3,0.07282229495664663,16.319042930368855
33,9598,71617,6159,3889,83,8653,3,0.07562797370110037,16.27707530980134
34,10025,69472,6595,4196,89,9622,3,0.0781460668139261,16.233489092965584
35,10481,67225,7068,4510,99,10614,5,0.08107034432713894,16.19979221778326
36,10703,65044,7594,4815,115,11725,6,0.08419001605979981,16.153717188923515
37,10969,62688,8155,5157,129,12897,7,0.08717536909338261,16.107498565250477
38,11323,60294,8654,5416,141,14167,7,0.09078108178320972,16.064630354423905
39,11590,57882,9141,5636,152,15594,7,0.0933157557973135,16.017591816548375
40,11716,55509,9629,5916,168,17056,8,0.09561772056092742,15.98546722712427
41,11936,53108,10015,6156,179,18597,11,0.09827590212689202,15.955937698999053
42,11941,50747,10446,6363,189,20302,14,0.10066229748030865,15.924963560034845
43,11873,48421,10800,6612,201,22076,19,0.10300538265632214,15.897350329864526
44,11726,46156,11092,6773,221,24012,22,0.10534419623844922,15.885120598090651
45,11505,44004,11260,6888,240,26081,24,0.10708170515056567,15.862587913279398
46,11261,41847,11439,7070,250,28107,28,0.10856031240991287,15.847274429410138
47,10907,39840,11576,7149,271,30224,35,0.10997049137676135,15.84594624705854
48,10530,37891,11600,7204,289,32446,42,0.11111674660643088,15.843196455123309
49,10174,35982,11657,7231,291,34619,48,0.11193519653964155,15.843863242176361
50,9764,34240,11492,7192,302,36960,52,0.1122261504683247,15.84842178495188
51,9209,32638,11370,7077,310,39342,56,0.11208169876379255,15.860752394668102
52,8733,31107,11117,6925,314,41744,62,0.11087836035725401,15.872517468903528
53,8286,29605,10854,6764,333,44094,66,0.10942483473517735,15.898564921682674
54,7718,28264,10568,6558,352,46473,69,0.10794553113360504,15.932657443110347
55,7143,27097,10129,6378,361,48820,74,0.10613651958451456,15.961958492379559
56,6729,25909,9715,6068,369,51128,84,0.1045818587962509,15.99642331070016
57,6329,24778,9245,5804,369,53386,91,0.10176609468904156,16.029634670053806
58,5786,23819,8858,5541,378,55522,98,0.0991609699433323,16.077682038738384
59,5349,22915,8356,5227,379,57673,103,0.09657817497680625,16.117613717923874
60,5001,22096,7820,4923,375,59667,120,0.09379668005775885,16.158601334246928
61,4529,21380,7363,4619,389,61597,125,0.09088027772114908,16.202479749823517
62,4026,20752,6865,4339,385,63500,135,0.08793530024991339,16.242735988893532
63,3612,20207,6427,3994,376,65241,145,0.08531226760433408,16.28704579301435
64,3241,19674,6014,3709,371,66837,156,0.081995000183538,16.325127691722383
65,2916,19180,5593,3418,359,68369,167,0.07914724627904417,16.36785435197985
66,2634,18746,5111,3114,345,69874,178,0.07617172251517766,16.40157646571463
67,2401,18351,4665,2847,324,71226,188,0.07306445885478811,16.439842132542566
68,2231,17976,4259,2631,305,72402,198,0.07066679062772586,16.47739182429768
69,2010,17664,3839,2396,297,73590,206,0.06822294928901225,16.50814262940916
70,1814,17366,3468,2130,284,74727,213,0.06574538233429254,16.53682558224916
71,1654,17092,3117,1956,258,75703,222,0.06317540927103117,16.56434002374512
72,1449,16902,2786,1778,230,76626,231,0.06119408374286604,16.592795602430567
73,1260,16716,2488,1632,200,77466,240,0.0594182609726861,16.61250869797559
74,1126,16538,2261,1455,185,78191,246,0.057649678746108456,16.634040319639926
75,988,16378,2049,1337,176,78820,254,0.05579396141961586,16.65420722437595
76,879,16213,1904,1211,171,79365,259,0.05433294807867282,16.67238750478608
77,795,16107,1716,1056,153,79908,267,0.053330005789440936,16.685308965478157
78,722,15994,1514,950,132,80415,275,0.05154631208476797,16.697653318028905
79,643,15895,1366,842,126,80852,278,0.05027699631843528,16.713488245048328
80,569,15809,1218,755,112,81251,288,0.04927946831087804,16.726792209956496
81,474,15739,1101,662,95,81637,294,0.04819423728889788,16.737533165300295
82,434,15673,962,595,84,81955,299,0.04720997985059609,16.747150400345113
83,377,15617,855,517,76,82257,303,0.04620380558411198,16.75715347765302
84,332,15563,746,451,74,82529,307,0.04574974243257901,16.766045890785623
85,279,15530,676,417,69,82721,310,0.044944039318276265,16.770691028861595
86,251,15488,609,368,65,82911,310,0.04471132861618705,16.77912897859181
87,223,15450,544,321,62,83089,313,0.044053073231765466,16.781817794914048
88,207,15410,478,283,52,83255,317,0.043537523491319625,16.78813742922494
89,185,15378,407,243,50,83422,317,0.042845207192101185,16.793042936078535
90,181,15349,363,214,46,83532,317,0.042757851850418735,16.797889153386294
91,164,15324,322,184,39,83649,320,0.042386769641708136,16.80079774227558
92,150,15300,281,164,36,83749,322,0.0420270534088682,16.802956722372222
93,128,15282,254,145,33,83837,323,0.04191370683695132,16.804745744209004
94,110,15268,231,130,31,83909,323,0.041643293988449556,16.8086048657545
95,95,15254,208,116,27,83979,323,0.0415375559511319,16.809867229564016
96,80,15244,189,104,25,84036,324,0.04131101210209782,16.810596086277272
97,66,15234,179,84,24,84091,324,0.04124464486091821,16.813713669694486
98,60,15222,169,79,23,84124,325,0.041034458649105786,16.81333706537334
99,53,15215,146,74,17,84172,325,0.04095998539442144,16.8157495925997
100,51,15203,130,66,15,84212,325,0.040756421372314985,16.81681782422008
101,49,15195,111,55,13,84253,326,0.040609225270267335,16.819070590287836
102,47,15187,96,48,12,84286,326,0.040556772276068874,16.82121747496347
103,39,15183,87,40,12,84315,326,0.04053377450222611,16.819241167901364
104,40,15175,76,33,11,84341,326,0.040501905275108586,16.820331582974635
105,32,15171,67,30,10,84366,326,0.0403541037745367,16.819636291571076
106,29,15166,61,26,9,84385,326,0.04038566454161626,16.821353803983417
107,21,15166,55,26,8,84400,326,0.04024561959506628,16.82129294100672
108,23,15160,49,22,6,84415,327,0.040265227746528125,16.823434393508204
109,17,15158,49,20,5,84426,327,0.040076003005431175,16.824793457791714
110,15,15156,44,19,4,84437,327,0.040074668262653136,16.825831713863842
111,12,15154,38,18,4,84449,327,0.0401568690566498,16.825097427410515
112,14,15152,32,17,1,84459,327,0.04009692732448948,16.82400892791627
113,8,15152,27,16,0,84472,327,0.04007698112228619,16.825724783340117
114,7,15151,20,17,0,84480,327,0.03997916049803806,16.82627177632661
115,7,15149,16,15,0,84488,327,0.04008243084762937,16.826848384137943
116,6,15148,16,13,0,84492,327,0.03995003414883593,16.825877712207316
117,8,15144,10,13,0,84500,327,0.04012127731445113,16.82640312292814
118,8,15144,9,10,1,84503,327,0.04030264853801082,16.824696613119706
119,8,15143,8,7,2,84507,327,0.039886472683864964,16.82380512710026
120,7,15142,9,8,2,84507,327,0.03983421952050048,16.826784136605557
121,7,15141,6,6,2,84513,327,0.04015808733096227,16.826694430821682
122,6,15138,10,4,2,84515,327,0.03992278217440997,16.822861941363556
123,8,15136,10,2,2,84517,327,0.04001405283226554,16.825397161148647
124,8,15135,9,2,2,84519,327,0.039748563505346064,16.826542956132474
125,7,15135,8,2,2,84521,327,0.03998013518736591,16.82825904315211
126,6,15135,8,3,2,84521,327,0.03985663469965096,16.827862632667802
127,3,15135,9,4,2,84522,327,0.03968646319783589,16.828581669717313
128,2,15134,9,4,2,84524,327,0.03987051078010128,16.828951310538766
129,1,15134,8,5,2,84525,327,0.03980078502255986,16.826662308259653
130,1,15134,4,5,1,84529,328,0.0399290575985002,16.82675357016372
131,2,15133,4,5,0,84530,328,0.040048886247329704,16.82526635850382
132,2,15133,3,5,0,84531,328,0.03992538455562543,16.825627738171058
133,1,15133,3,5,0,84532,328,0.03991509011914252,16.826679032995553
134,2,15132,3,4,0,84533,328,0.03989135412160522,16.82608710896736
135,2,15132,1,3,0,84536,328,0.03988416995236646,16.825613229084315
136,1,15132,0,3,0,84538,328,0.03986502220337208,16.825473763216543
137,1,15132,0,2,0,84539,328,0.03977740392852241,16.827696372729143
138,1,15132,0,2,0,84539,328,0.03992811065040836,16.828491652861533
139,0,15132,1,2,0,84539,328,0.03996759911912941,16.826496135083254
140,0,15132,1,2,0,84539,328,0.04007371371361881,16.825157650047796
141,0,15132,1,1,0,84540,328,0.04009716791302775,16.82452610596952
142,0,15132,1,1,0,84540,328,0.039941229123745106,16.824763976566377
