,e,s,i1,i2,c,r,d,compliance,contacts
0,284,99152,293,273,0,0,0,0.04239924059304293,16.220934946688605
1,470,98966,245,246,2,73,0,0.042732612434493424,15.791892405178043
2,664,98772,206,215,3,142,0,0.04213071006593709,15.791254773171278
3,797,98639,159,183,4,220,0,0.042037571798734207,15.796589807277254
4,625,98527,290,254,4,302,0,0.041704172445797695,15.79881454469576
5,721,98431,242,222,4,382,0,0.04228590302923936,15.802814510658465
6,717,98249,323,237,6,470,0,0.04204240350038576,15.795571052588853
7,659,98113,390,274,7,559,0,0.04214612985677597,15.797997232426344
8,773,97866,478,319,7,559,0,0.04264308667431379,15.795416053139542
9,954,97573,548,361,7,559,0,0.042947939413046136,15.788024195227853
10,1174,97257,609,396,7,559,0,0.04343798542542762,15.78141041083369
11,1352,96897,715,472,7,559,0,0.043917891872283746,15.773624949792422
12,1612,96501,620,419,13,837,0,0.04446557884006983,15.768612627607567
13,1807,96059,774,512,11,839,0,0.04409485841153537,15.758215292740859
14,1892,95681,867,526,12,1023,1,0.04479408094319741,15.761234025812668
15,2047,95210,960,555,13,1216,1,0.04494058922020054,15.750194518902093
16,2187,94710,1091,651,17,1345,1,0.04528562751426439,15.745526121292151
17,2308,94193,1253,773,17,1457,1,0.04634937555316651,15.740160441407232
18,2446,93613,1456,916,16,1553,2,0.047544175564050904,15.72413464200861
19,2804,92877,1580,988,19,1732,2,0.048716561708335396,15.704084388868969
20,3124,92086,1789,1114,21,1866,2,0.04956868596092438,15.683768043156956
21,3417,91293,1945,1211,23,2111,2,0.050802123870158186,15.66936035095324
22,3836,90357,2071,1309,23,2404,2,0.0516310697253332,15.646765772780897
23,4270,89343,2221,1423,27,2716,2,0.052636539071148666,15.628997172685473
24,4598,88279,2477,1543,23,3080,2,0.053743951060385486,15.608161045304557
25,5041,87045,2731,1684,30,3469,2,0.054880339249755945,15.58667857986531
26,5514,85779,2975,1791,37,3904,2,0.056201550798404526,15.565752047757208
27,5991,84366,3318,2006,42,4276,3,0.05716549481275425,15.537916982703537
