,e,s,i1,i2,c,r,d,compliance,contacts
0,273,99152,296,281,0,0,0,0.042618550269346134,16.360483813327434
1,468,98957,266,248,0,63,0,0.042725956201494705,15.935443969698863
2,661,98764,228,202,1,146,0,0.04246320344332407,15.93626575971392
3,841,98584,186,159,3,229,0,0.04182016701605308,15.937319562156643
4,706,98446,298,223,5,324,0,0.041543612171378606,15.94335330357155
5,810,98342,258,182,9,401,0,0.04205832968340907,15.948093857762704
6,780,98177,322,233,10,480,0,0.041760652958985574,15.942034393913149
7,721,98043,386,275,12,565,0,0.04218114694406569,15.945421642775221
8,770,97814,497,344,12,565,0,0.04261619627925001,15.938277646827455
9,907,97539,584,395,12,565,0,0.043313699459178956,15.930055048852822
10,1197,97145,639,444,12,565,0,0.043784919388760876,15.918072095151027
11,1435,96742,735,513,12,565,0,0.044064981791760605,15.911429991993376
12,1713,96330,648,461,14,836,0,0.04488211105608169,15.905066337535992
13,1968,95846,797,541,14,836,0,0.044509707164492915,15.890730488697558
14,2192,95347,873,545,19,1026,0,0.04540482354272345,15.892877463993411
15,2348,94797,1015,604,19,1219,0,0.04528101660450635,15.880288806356683
16,2461,94281,1157,685,19,1399,0,0.045846666219937986,15.879081973649654
17,2671,93659,1334,782,15,1541,0,0.04667371415822265,15.869668594464848
18,2809,93037,1552,944,17,1643,0,0.04731270718209582,15.859387770109805
19,3048,92299,1762,1068,19,1806,0,0.049101831037680246,15.845102568940302
20,3363,91434,2024,1222,20,1939,0,0.050353154735518185,15.817897486033132
21,3814,90467,2193,1340,21,2167,0,0.05155830652985704,15.79727593655366
22,4263,89396,2398,1482,21,2442,0,0.05285517162020739,15.77684159009715
23,4795,88242,2549,1559,31,2826,0,0.05422707152187545,15.757009911409725
24,5261,87038,2783,1660,36,3224,0,0.05502421349277135,15.732976732926042
25,5712,85722,3076,1820,38,3634,0,0.056060287623431196,15.715860407091352
26,6124,84343,3384,1995,39,4114,3,0.05766330553626651,15.69517084751665
27,6549,82847,3718,2233,42,4609,4,0.05934650291455076,15.66379739572518
28,7011,81231,4065,2490,47,5153,5,0.061792172104284115,15.63650982557604
29,7507,79531,4474,2769,55,5661,5,0.06425083920583212,15.59410136109663
30,7973,77749,4892,3045,61,6276,6,0.0671569522205116,15.550443577096752
31,8510,75833,5324,3370,66,6892,7,0.06972929227590444,15.497974976770914
32,8988,73859,5787,3665,72,7624,7,0.07289755949953429,15.455871769517694
33,9519,71712,6244,3959,82,8478,8,0.07581559391204676,15.401861765636589
34,9992,69539,6721,4215,91,9436,8,0.07864934995545445,15.352599209852064
35,10424,67325,7185,4462,91,10505,10,0.08125577413486741,15.30845191961264
36,10860,64973,7655,4754,109,11639,12,0.08373433041117403,15.263471016529895
37,11247,62612,8122,5057,124,12828,12,0.08647940616905295,15.227870234952611
38,11477,60235,8641,5369,130,14134,16,0.08965794948743673,15.186940541297732
39,11734,57805,9130,5674,141,15500,18,0.09263152591683506,15.144056167600981
40,11929,55396,9554,5968,150,16987,18,0.09602754119396786,15.099021087427422
41,12074,52899,9963,6295,162,18589,20,0.09861323009109495,15.065114221927306
42,12127,50485,10382,6537,172,20276,23,0.10194247468957215,15.027227453746326
43,12231,48004,10746,6768,191,22036,26,0.10421651247104724,14.98381725460143
44,12108,45697,11078,6950,218,23923,28,0.1067907461770397,14.962282582576037
45,11934,43462,11339,7124,235,25878,30,0.10867265279767707,14.939119826188847
46,11654,41245,11563,7250,256,28002,32,0.11050921799288943,14.922463662187344
47,11373,39112,11741,7313,274,30153,36,0.11223327967232784,14.911330719884237
48,10881,37123,11846,7475,287,32350,40,0.11262096655371054,14.911051552330518
49,10469,35228,11826,7450,312,34668,49,0.1142788509226636,14.909346359245133
50,9996,33466,11708,7442,332,37005,53,0.11457178604805822,14.906516072039977
51,9497,31748,11602,7388,354,39353,60,0.11467261351155889,14.927337609036059
52,8895,30217,11441,7252,374,41761,62,0.11412958656910088,14.944125258043401
53,8399,28724,11222,7051,382,44157,67,0.11298424874434317,14.967429062328263
54,7811,27417,10827,6844,399,46631,73,0.11133890300210432,14.998774654459815
55,7265,26201,10387,6632,401,49036,80,0.10947925474239018,15.03923543560109
56,6706,25042,9982,6274,396,51510,92,0.1074320580462255,15.074575030195438
57,6208,24009,9534,5946,403,53797,105,0.10409887841952682,15.115185235822295
58,5635,23089,9105,5633,405,56016,119,0.10078425436186957,15.17050000581426
59,5160,22257,8551,5277,404,58222,131,0.09788600177381365,15.22024320122026
60,4729,21472,7987,4924,396,60349,145,0.09457924353405528,15.264598353621361
61,4282,20760,7455,4626,384,62340,155,0.09104649236976238,15.313784177202583
62,3883,20126,6966,4253,385,64227,162,0.08805821371275376,15.360097096144477
63,3492,19597,6469,3908,377,65984,175,0.0847293991394925,15.404265385568193
64,3181,19076,5906,3585,357,67705,192,0.08081725129943178,15.450519985378493
65,2842,18630,5427,3318,347,69240,198,0.07776074986733202,15.497794716441094
66,2535,18225,4955,3009,328,70743,207,0.07516784730563134,15.53650979781115
67,2227,17899,4544,2747,315,72054,216,0.07217375303898974,15.566770174000226
