,e,s,i1,i2,c,r,d,compliance,contacts
0,296,99152,269,285,0,0,0,0.007860278193756495,17.173274903194944
1,486,98962,226,244,0,84,0,0.010040910382564973,17.07436475694532
2,686,98762,174,200,1,179,0,0.015612097355037576,17.027674005574905
3,840,98608,144,162,4,244,0,0.019000662370263145,16.96817715236849
4,678,98474,273,254,4,319,0,0.02248947556197204,16.91940452914989
5,775,98377,242,209,7,392,0,0.02654783751188888,16.875027316324285
6,813,98149,328,236,8,468,0,0.02918311481169587,16.823748824449385
7,785,97977,416,270,13,541,0,0.03290384624656785,16.7872482100808
8,895,97713,508,332,13,541,0,0.036175610807497094,16.738700670152003
9,1068,97406,585,389,13,541,0,0.039750234946427085,16.69085915205236
10,1341,97036,647,424,13,541,0,0.04334159585911723,16.64214330554931
11,1517,96632,777,522,13,541,0,0.04682169977391591,16.591349348303673
12,1706,96271,722,453,20,830,0,0.051054671537849816,16.544221598784254
13,1914,95799,886,553,20,830,0,0.056855633125967954,16.47759592978215
14,2115,95291,959,597,21,1018,1,0.06195137186753243,16.379706495797105
15,2288,94748,1050,676,18,1221,1,0.0678442420292279,16.304085216417704
16,2416,94216,1228,748,21,1372,1,0.07340396029246982,16.226569054805047
17,2664,93607,1372,831,19,1508,1,0.07991349424424452,16.150458118154727
18,2808,92991,1601,977,20,1604,1,0.08561981627087152,16.06229285217729
19,2948,92343,1776,1082,20,1832,1,0.09249815276512444,15.985964303297585
20,3203,91545,1982,1247,22,2002,1,0.09887811063794115,15.898436599317973
21,3489,90727,2125,1372,24,2264,1,0.1065590764221488,15.809164661160931
22,3794,89813,2309,1490,26,2569,1,0.1141485280763586,15.703135864048871
23,4177,88814,2518,1527,27,2938,1,0.12253921000148085,15.597598591134757
24,4620,87723,2658,1631,23,3345,2,0.12998021755750083,15.485031419754952
25,4997,86548,2945,1781,28,3701,2,0.1379963334884696,15.388567811540359
26,5406,85321,3173,1899,30,4171,2,0.1463575122700965,15.283675203579026
27,5751,84062,3421,2057,37,4672,2,0.15533351865814485,15.17137495883791
28,6146,82668,3733,2201,39,5213,2,0.16572628661614447,15.045004610999538
29,6507,81216,4089,2404,50,5734,2,0.17622347385577744,14.908570051351788
30,6844,79704,4435,2624,53,6339,3,0.18835816701922828,14.767252388852842
31,7236,78085,4778,2892,55,6952,4,0.19955654561179856,14.618621211930874
32,7669,76393,5143,3138,61,7594,4,0.21181516113091664,14.48169866906813
