,e,s,i1,i2,c,r,d,compliance,contacts
0,270,99152,309,271,0,0,0,0.0077523652694972585,16.042797724818808
1,453,98969,271,230,1,78,0,0.010013824661717283,15.943817156693385
2,637,98785,227,183,3,167,0,0.015539332214034795,15.89669569861222
3,804,98618,184,136,4,256,0,0.01884754992227263,15.835625629388552
4,677,98475,286,220,6,338,0,0.02220717102172332,15.789129050725665
5,768,98384,253,188,7,402,0,0.02631829275204075,15.747293727398347
6,715,98254,314,220,8,491,0,0.028666584059858467,15.698581797324346
7,691,98094,376,261,8,572,0,0.032285278027304576,15.666165133507873
8,725,97893,484,320,8,572,0,0.03491938567570707,15.619795402818612
9,850,97625,575,372,8,572,0,0.038214685883669386,15.580362658559919
10,1088,97296,628,410,8,572,0,0.04134910283492628,15.53773191625616
11,1302,96952,710,458,8,572,0,0.04445666981242916,15.494736402204746
12,1546,96548,657,401,11,839,0,0.04768008286259899,15.454103578408576
13,1794,96099,780,479,10,840,0,0.050113844530612135,15.41111383503302
14,1912,95713,840,504,10,1023,0,0.05356836579436279,15.37648655442522
15,2056,95240,919,570,9,1208,0,0.056282706010689645,15.330512163443833
16,2220,94732,1028,638,8,1375,1,0.059618127162430014,15.294709756352757
17,2320,94228,1177,750,10,1516,1,0.0628311791124629,15.25174472232542
18,2450,93649,1398,887,12,1605,1,0.06716586442044604,15.204226095340188
19,2709,93004,1547,994,14,1733,1,0.07187736924859764,15.141588545924236
20,3037,92203,1735,1119,18,1889,1,0.07713357162168906,15.071281841706307
21,3405,91327,1916,1245,23,2085,1,0.08378327891366939,14.994413235884304
22,3787,90441,2074,1323,29,2347,1,0.09135322339664216,14.901546622076417
23,4235,89414,2230,1417,31,2674,1,0.0992116297293378,14.796525126645003
24,4657,88347,2425,1523,32,3017,1,0.10761974346588908,14.687541182984504
25,4903,87300,2680,1665,38,3415,1,0.11619911115149285,14.575142350774366
26,5179,86148,2955,1817,41,3861,1,0.12571861509070187,14.457285151404179
27,5599,84842,3288,1984,46,4242,1,0.13539949527581313,14.326231537049495
28,5976,83438,3638,2188,51,4709,2,0.14637517523391352,14.192302755036245
29,6353,81994,3991,2394,54,5214,2,0.15775830952478573,14.04731528625967
30,6889,80411,4299,2629,55,5716,3,0.16948868371738893,13.897510294352392
31,7427,78721,4680,2821,59,6291,3,0.18163570545944105,13.749326328223745
32,7835,77007,5069,3093,63,6932,3,0.19386073256595596,13.594080074213956
33,8245,75193,5423,3342,68,7727,4,0.20686152978095668,13.43914408073305
34,8668,73326,5770,3563,74,8596,5,0.21988264788441994,13.274563144044699
35,9017,71394,6196,3834,78,9478,5,0.2336585725258799,13.111833088585339
36,9176,69545,6588,4105,84,10499,5,0.2471567205705766,12.950185484597656
37,9457,67550,6987,4353,92,11558,5,0.2614600447364338,12.782237876984881
38,9602,65591,7438,4669,99,12597,6,0.27603703846008515,12.613607939373528
39,9790,63536,7888,4934,108,13737,9,0.2911948678949018,12.441922271630418
40,9962,61432,8312,5136,115,15036,9,0.3064376968277959,12.269402419063168
41,10116,59429,8630,5263,132,16423,9,0.3209379191191094,12.103984809389397
42,10219,57331,8958,5486,147,17850,11,0.3353959042989951,11.94610412939813
43,10237,55354,9144,5676,164,19416,11,0.3503623700483614,11.792483085553737
44,10178,53358,9396,5789,176,21090,15,0.36450888044192076,11.63199534565358
45,9987,51445,9641,5934,190,22786,19,0.3784924473464395,11.48495941625216
46,9834,49595,9782,5982,208,24577,24,0.39223562452193395,11.344790680004396
47,9499,47832,9847,6148,239,26412,25,0.4051945189819294,11.208707100333058
48,9225,46129,9826,6214,258,28323,27,0.4187184170354972,11.083004022302589
49,8958,44400,9876,6311,268,30158,31,0.43076269384479027,10.952414217449952
50,8654,42791,9829,6276,287,32133,32,0.4421426303229233,10.83724223540879
51,8256,41339,9764,6232,299,34077,35,0.4521639300979959,10.734715807187289
52,7893,39939,9546,6158,318,36108,40,0.46129631751492334,10.645354091694859
53,7517,38612,9310,5993,320,38201,49,0.46938873720488355,10.565892907411278
54,7049,37351,9140,5889,327,40190,56,0.47570597815739424,10.499903534788118
55,6613,36178,8915,5625,330,42278,63,0.48117214130957514,10.447452347027282
56,6225,35114,8616,5399,341,44236,71,0.4853941715727115,10.406441773056109
57,5854,34085,8242,5177,344,46220,80,0.4890202838303999,10.372863521812286
58,5453,33159,7891,4942,348,48122,87,0.4910284472707215,10.345444584950874
59,5091,32260,7568,4676,335,49973,99,0.49218037313165247,10.331580456401749
60,4677,31501,7219,4435,321,51744,105,0.49111513150404684,10.328987704692715
61,4354,30760,6808,4207,324,53443,106,0.4892805037905956,10.35279776857201
62,3980,30105,6399,3916,310,55179,113,0.4863028399567081,10.382509690367597
63,3663,29496,5965,3667,304,56787,120,0.48203750944129176,10.422407285496941
64,3330,28930,5632,3447,293,58237,133,0.47756051767892554,10.473322494181183
65,3077,28424,5276,3162,294,59633,136,0.4721953987325702,10.525605023904166
66,2837,27923,4907,2945,286,60962,142,0.46635068336627356,10.583157866802068
67,2650,27455,4527,2719,275,62227,149,0.4602666462232532,10.646975567324958
68,2448,27048,4175,2507,265,63399,160,0.45366073954504904,10.712786079706007
69,2206,26724,3880,2304,247,64474,167,0.4465335435343807,10.781194311128873
70,2053,26371,3547,2114,229,65510,178,0.43950394387293146,10.855547826656158
71,1834,26089,3257,1979,214,66445,184,0.4317454496577251,10.92889848329299
72,1626,25829,2968,1837,207,67346,189,0.4246774354044821,11.007788131448317
73,1510,25538,2728,1725,188,68117,196,0.4171667332710904,11.080522675973922
74,1429,25295,2471,1565,179,68860,203,0.4100834736084301,11.158749902762562
