,e,s,i1,i2,c,r,d,compliance,contacts
0,300,99152,288,262,0,0,0,0.007736232047032313,15.911642866521392
1,474,98978,257,215,5,73,0,0.009979965424506092,15.815020044426996
2,628,98824,205,178,8,159,0,0.015796682759069588,15.766614422935358
3,786,98666,169,141,8,232,0,0.019556320642569822,15.70161783171748
4,605,98547,297,239,10,304,0,0.022953155512982323,15.649146535942863
5,689,98463,258,205,12,375,0,0.027405159813742433,15.606910414264597
6,689,98289,320,239,12,453,0,0.030041988815663896,15.552833195517662
7,672,98152,372,256,16,534,0,0.033873838290887186,15.516643104485173
8,694,97972,467,319,16,534,0,0.03704912352597096,15.467963772632533
9,785,97762,533,372,16,534,0,0.040662023222545175,15.422410381194622
10,993,97470,583,406,16,534,0,0.0440893534716726,15.376249876261225
11,1130,97159,687,476,16,534,0,0.04743309566246729,15.331330485009794
12,1333,96819,597,403,20,830,0,0.05106783084139118,15.288862040879662
13,1534,96438,714,466,15,834,1,0.05422187381733974,15.238627217501465
14,1660,96102,745,471,12,1011,1,0.05766016266436051,15.197507009174053
15,1803,95667,818,536,15,1162,1,0.05999234944664888,15.15344719541989
16,1910,95249,928,579,14,1320,2,0.06372112680522868,15.120143485488683
17,2083,94736,1078,650,14,1439,2,0.06650490727689454,15.073192852449466
18,2260,94178,1263,762,15,1522,2,0.07024739400882099,15.033733397528717
19,2549,93553,1370,817,12,1698,3,0.07397541440938006,14.985283565185764
20,2802,92865,1582,903,16,1831,3,0.07744920907211393,14.932602532730648
21,3171,92078,1707,1016,16,2011,3,0.08205447167848615,14.883296419550605
22,3484,91252,1894,1132,20,2217,3,0.08645760378305861,14.823782711716362
23,3841,90337,2057,1235,24,2505,3,0.09201867840517129,14.756701553045747
24,4301,89252,2228,1378,23,2815,5,0.09806853557992697,14.678699112190463
25,4641,88224,2440,1514,29,3149,5,0.10469850606094204,14.589827261132715
26,5010,87068,2698,1662,37,3522,5,0.1124167315481141,14.49454275509729
27,5426,85826,2989,1861,43,3850,7,0.12133511883066636,14.387326267515329
28,5788,84549,3285,2045,51,4277,7,0.13257645339368013,14.256482821339697
29,6052,83200,3717,2280,58,4688,7,0.14479716536588244,14.102259226326366
30,6524,81700,4018,2494,60,5199,7,0.1576915667891711,13.939633127553122
31,6960,80108,4387,2723,71,5746,7,0.17054065307331404,13.772887906912779
32,7382,78444,4775,2952,74,6368,7,0.18493061490968218,13.607325557493233
33,7773,76776,5137,3179,83,7047,7,0.19874639846544576,13.430724502369749
34,8218,74982,5479,3399,91,7824,9,0.21358623055155013,13.258233791127475
35,8489,73211,5903,3649,93,8647,10,0.2285968738514354,13.077321708698658
36,8797,71311,6272,3957,95,9560,10,0.24322249947115293,12.898373157841126
37,9068,69376,6624,4184,103,10636,11,0.25799007937631446,12.733061010831182
38,9419,67357,7036,4412,114,11650,14,0.27251325959829614,12.564011695913637
39,9563,65419,7439,4647,120,12798,16,0.2875227533276483,12.40046385568436
40,9807,63404,7754,4861,143,14014,19,0.3018405383608589,12.233075617048279
41,9955,61356,8117,5121,148,15284,21,0.31708387235312513,12.069927581118145
42,10029,59347,8448,5376,158,16622,22,0.3314969123637953,11.90512432014625
43,9987,57370,8771,5572,176,18102,24,0.3461308083639313,11.747278086893976
44,9996,55423,9000,5689,202,19665,27,0.361030319982285,11.589641929589868
45,9869,53535,9223,5817,222,21308,28,0.3758257583239872,11.427828543883303
46,9653,51703,9446,5974,233,22962,31,0.39048155536669077,11.275135012672301
47,9463,49884,9586,6049,251,24737,32,0.40423625484544357,11.123482816954239
48,9281,48089,9696,6145,272,26486,33,0.41768923059314084,10.983914098544439
49,9056,46367,9731,6157,283,28368,40,0.43061690526509827,10.849471665804023
50,8737,44798,9739,6102,287,30289,50,0.44235221562052973,10.727326607897403
51,8442,43261,9598,6056,309,32284,52,0.4528562535359735,10.615996204426141
52,8079,41805,9553,5982,299,34223,61,0.462213784830948,10.517728753075222
53,7710,40379,9442,5873,316,36215,67,0.4701170546661061,10.437024128805103
54,7292,39075,9267,5722,335,38240,71,0.47749808081477224,10.365709516325676
55,6907,37891,9007,5542,342,40232,81,0.48386345047967366,10.306266166582985
56,6461,36800,8769,5340,337,42202,93,0.488455604651566,10.256272406514721
