,e,s,i1,i2,c,r,d,compliance,contacts
0,719,97775,758,751,0,0,0,0.006326971704612081,18.210353220128926
1,1395,97099,650,643,4,212,0,0.006305519573475508,18.070520439243516
2,2023,96471,526,549,5,429,0,0.01374660908999983,18.04255264263125
3,2529,95965,419,437,5,648,0,0.015975238372984184,17.953032403777616
4,2215,95560,790,563,12,863,0,0.01990728958323572,17.90548656507194
5,2521,95254,680,465,13,1070,0,0.02496095645138942,17.861620334973033
6,2405,94694,1002,628,16,1258,0,0.027035451946710847,17.78359008834533
7,2198,94273,1272,751,22,1487,0,0.033727654864032286,17.749643901816412
8,2463,93502,1598,931,22,1487,0,0.03790331014910445,17.652373309667478
9,2992,92568,1866,1068,22,1487,0,0.045803842698946995,17.56987044027736
10,3758,91496,2053,1187,22,1487,0,0.053210160138388564,17.451681944027207
11,4334,90360,2404,1396,22,1487,0,0.06232702319291083,17.330405985408404
12,5027,89246,2195,1307,32,2196,0,0.07294371856964245,17.193107363215695
13,5534,87968,2672,1601,28,2199,1,0.08213235529838676,17.033393329539393
14,5736,86832,2856,1675,41,2862,1,0.09599510425994036,16.897367098252808
15,6016,85480,3116,1859,53,3478,1,0.10696810568102083,16.702564830189072
16,6222,84138,3467,2138,51,3986,1,0.12244876143100258,16.546141034594978
17,6502,82744,3872,2442,56,4386,1,0.13739134481878973,16.343380892749416
18,6723,81245,4475,2811,59,4689,1,0.1548009152720579,16.127501637238705
19,7226,79606,4817,3045,58,5249,2,0.17422805977373051,15.888491480062346
20,7551,77929,5411,3382,63,5665,2,0.19411632791791228,15.624368606818804
21,8047,76091,5760,3604,74,6425,2,0.21672534701457513,15.358587490992154
22,8565,74179,6004,3820,85,7348,2,0.23936567346256635,15.069116992485094
23,9046,72199,6235,4016,102,8403,2,0.26372337547566965,14.781342745877973
24,9329,70277,6572,4182,110,9530,3,0.2885674154995671,14.483070822916401
25,9620,68309,6952,4365,130,10624,3,0.3137606333481965,14.185149135063
26,9668,66423,7296,4581,137,11890,8,0.3395815058182954,13.896031556660438
