,e,s,i1,i2,c,r,d,compliance,contacts
0,280,99152,303,267,0,0,0,0.8790931189270828,7.482484740960761
1,390,99042,247,231,2,90,0,0.8790477040191939,7.480303645070901
2,522,98910,205,199,2,164,0,0.8756169222041545,7.486059614226986
3,606,98826,165,160,5,240,0,0.874294776701002,7.5057225169103265
4,397,98755,302,218,6,324,0,0.8720620047895139,7.518155699419089
5,461,98691,262,188,9,391,0,0.8703731745180562,7.532096575867381
6,447,98595,295,177,12,476,0,0.8686140426659601,7.544320327661258
7,399,98511,338,184,13,557,0,0.8670942917149242,7.556286096771787
8,439,98387,389,217,13,557,0,0.8655860779487794,7.566840415460776
9,523,98232,430,247,13,557,0,0.8642446541359009,7.576911296217209
10,629,98062,469,272,13,557,0,0.8629978837926916,7.586076132967202
11,667,97928,530,307,13,557,0,0.8618889032964687,7.5944912241961235
12,735,97776,407,234,15,835,0,0.8608584596390365,7.602156456563635
13,768,97619,474,291,13,837,0,0.859813005956175,7.608993578978583
14,762,97470,492,318,14,946,0,0.8590688027782281,7.616087919989297
15,811,97251,507,341,12,1079,1,0.8582039907897295,7.621479410815506
16,826,97102,542,356,11,1163,2,0.8575612611981528,7.627012657296724
17,824,96952,594,385,9,1236,2,0.8569328740163085,7.631605831136138
18,819,96800,652,420,7,1301,3,0.8563985209310797,7.635755136965486
19,831,96639,682,443,7,1397,3,0.8559354754613745,7.6393964302912245
20,786,96465,765,495,7,1481,3,0.8555065521271131,7.6424566061724954
21,825,96277,791,494,12,1600,3,0.8552173367093572,7.645286182211749
22,862,96090,796,484,13,1754,3,0.8549153467905217,7.647163776887455
23,919,95881,789,473,14,1923,3,0.8546786592622713,7.649049516956461
24,961,95678,794,495,13,2057,4,0.8544525283791861,7.6506452892311945
25,992,95473,805,506,15,2207,4,0.8542746722889024,7.651966141242114
26,1003,95274,822,520,21,2358,4,0.8541397856166643,7.652609812066125
27,1020,95070,841,539,24,2504,4,0.8540418139708698,7.6534157141978065
28,1046,94835,838,532,28,2719,4,0.8540299503559158,7.653759340819971
29,1070,94608,874,550,28,2868,4,0.8539614600159287,7.653469603321475
30,1083,94390,911,568,30,3016,4,0.8539817507921964,7.653686980369418
31,1150,94124,924,602,31,3167,4,0.8539841087389182,7.653228863410271
32,1227,93843,957,612,33,3326,4,0.8540204455182708,7.652899684323594
33,1260,93575,994,636,31,3502,4,0.8503409068025495,7.659042920198379
34,1291,93317,1025,644,34,3687,4,0.8489836074070338,7.680336414791852
35,1342,93048,1052,648,34,3874,4,0.8467288020291716,7.693402552753077
36,1372,92752,1097,660,36,4081,4,0.8448651182630477,7.707505883835812
37,1402,92441,1137,698,38,4282,4,0.8432223446028277,7.72067450257293
38,1422,92153,1176,722,32,4491,6,0.8416387084174383,7.73228621415816
39,1469,91848,1212,745,33,4687,8,0.8402081005996094,7.740437108833381
40,1538,91510,1243,779,30,4894,8,0.8351928144326337,7.754398386253945
41,1548,91204,1280,803,30,5128,9,0.8325699347433109,7.784898690339228
42,1592,90849,1327,840,30,5354,10,0.8292796770533234,7.806554651755412
43,1690,90463,1355,882,28,5573,11,0.826448071649166,7.827939619727194
44,1765,90083,1373,903,31,5836,11,0.823956852663251,7.847856630344194
45,1846,89664,1405,928,34,6114,11,0.8215633812742594,7.865483413449683
46,1971,89233,1419,952,36,6378,13,0.8194545070013531,7.881818451964368
47,2033,88816,1483,985,45,6627,13,0.8175246675506123,7.8961059657570924
48,2048,88415,1557,1028,46,6895,13,0.8157757447356765,7.909343976049596
49,2063,88020,1621,1048,45,7192,13,0.8142646924312555,7.920800795794534
50,2050,87614,1682,1095,50,7498,13,0.812907287944303,7.9311672023800615
51,2063,87170,1786,1134,51,7784,14,0.8117156218158801,7.9406194162583486
52,2096,86720,1850,1182,50,8090,14,0.8106561008027052,7.948142128527006
53,2201,86214,1886,1209,54,8424,14,0.8098087900969424,7.955065689688511
54,2326,85694,1945,1239,56,8728,14,0.8089838276948672,7.960666164916809
55,2443,85171,1994,1241,59,9080,14,0.8083335223304755,7.966187721259396
56,2572,84598,2048,1245,60,9465,14,0.8077200670432758,7.970019960104414
57,2652,84068,2080,1283,58,9846,15,0.8071916143831721,7.974620491490241
58,2717,83497,2153,1297,62,10259,17,0.8067661265021456,7.97835957640878
59,2758,82936,2192,1347,56,10695,18,0.8063303583574757,7.980915100190777
60,2804,82367,2260,1385,58,11110,18,0.8061115949874157,7.983483244962339
61,2832,81766,2385,1432,59,11509,19,0.8058566516777126,7.984994712545801
62,2894,81174,2453,1499,59,11904,19,0.8058175135125921,7.986330386525816
63,2915,80582,2553,1564,58,12310,20,0.805767716330789,7.98639557201128
